sp_id	latitude	longitude
517668838	44.4042549	-104.3803694
517668573	44.2664960	-104.9560103
517661381	43.8555330	-104.2022715
517666493	44.2824530	-105.5464201
517661128	43.8511790	-104.2268905
517510920	43.4741541	-104.4868805
517661282	43.8488940	-104.1959995
517661380	43.8505370	-104.2379415
517661044	43.8541130	-104.2181095
517788457	44.6842499	-104.5990363
517661001	43.8532120	-104.2080865
517666808	44.2896430	-105.5034801
517661042	43.8452840	-104.2423095
517667252	44.2736330	-105.5159101
517498877	42.9610061	-104.3630896
517661337	43.8535630	-104.1505285
517661278	43.8292260	-104.1531625
517661064	43.8511420	-104.2311325
517668933	44.1184980	-104.4370974
517668713	44.3611300	-104.8108423
517661306	43.8556090	-104.2009325
517668942	44.0946810	-104.6191354
517503542	42.8121533	-106.3486402
517661213	43.8258300	-104.1596755
517661173	43.8522240	-104.2108265
517665654	44.3569861	-106.6983989
517661330	43.8487750	-104.1897345
517661343	43.8546250	-104.2041575
517661056	43.8404340	-104.1741015
517660992	43.8475310	-104.2104875
517661109	43.8469290	-104.2070655
517661176	43.6109660	-104.3411785
517661268	43.6036580	-104.1890456
517668952	44.1257760	-104.8775393
517668721	44.3580990	-104.8120193
517661417	43.8546250	-104.2041575
517661277	43.8547740	-104.2042695
517661050	43.8545920	-104.2046675
517661446	43.9471380	-104.8989333
517668525	44.2338130	-105.4889302
517666058	44.2563840	-105.5418831
517661257	43.8229010	-104.1629415
517503722	42.8078933	-106.3490102
517661246	43.8518440	-104.1975345
517661407	43.8534380	-104.2259775
517668959	44.1101240	-104.7591504
517661171	43.8481230	-104.1941785
517661382	43.8239460	-104.1491965
517668908	44.0515570	-104.7400024
517666654	44.2901770	-105.5040241
517661165	43.9043160	-104.1888635
517661262	43.8314320	-104.2215615
517660977	43.8558550	-104.1957945
517661184	43.8489050	-104.1960405
517669038	44.0249731	-105.3250502
517661039	43.8583220	-104.1973285
517661326	43.8476850	-104.1930515
517661159	43.8548750	-104.2122165
517660990	43.8493040	-104.1970425
517661117	43.8509120	-104.1986355
517661504	43.9586522	-104.1962203
517661249	43.8544940	-104.2042315
517661303	43.8460140	-104.2479075
517668688	44.0737619	-104.1023055
517661256	43.8237710	-104.1538705
517661405	43.8566650	-104.2027695
517661367	43.8552620	-104.2032995
517661149	43.9052960	-104.1892385
517668686	44.1721840	-104.3143774
517660986	43.8135670	-104.1659385
517668926	44.0844840	-104.6338564
517661059	43.8578270	-104.2080545
517661033	43.8481230	-104.1941785
517661402	43.8456580	-104.1819895
517661230	43.8461640	-104.1857985
517668934	44.0982950	-104.6273334
517661206	43.8525170	-104.2107945
517666627	44.2915410	-105.5194721
517661398	43.8584230	-104.1983035
517661145	43.8537660	-104.2003475
517661139	43.8457660	-104.2459495
517661387	43.8533230	-104.2047705
517661220	43.7616650	-104.0552796
517661008	43.8550150	-104.2030665
517661342	43.8182580	-104.1328895
517661074	43.8565640	-104.2027695
517661327	43.7611540	-104.0754736
517661340	43.8357140	-104.2184045
517661110	43.8229320	-104.1631875
517661010	43.7971620	-104.1701105
517661426	43.9840340	-104.4227675
517661248	43.8477930	-104.1933305
517498903	42.7574211	-104.4251466
517668921	44.0994640	-104.6279504
517661505	43.8450865	-104.2428252
517661215	43.8475310	-104.2104875
517661012	43.8547740	-104.2042695
517661253	43.8578700	-104.2059475
517661138	43.8510420	-104.2302095
517668941	44.0481350	-104.7303194
517667764	44.2890330	-105.4922801
517668891	44.1002270	-104.6259214
517660998	43.8447040	-104.2171145
517661198	43.8444350	-104.2078265
517501751	42.8335133	-106.3256602
517665220	44.3424464	-106.7061081
517788506	44.7403809	-104.8514562
517661196	43.8548980	-104.2587555
517661168	43.8562970	-104.2040275
517661240	43.8506330	-104.2380745
517661276	43.8355730	-104.2185235
517661036	43.8555220	-104.2023135
517661373	43.8551470	-104.2032725
517660993	43.8330380	-104.2248615
517668685	44.0389670	-104.0997405
517661224	43.9686230	-104.1994695
517661004	43.8501590	-104.1987455
517668955	44.1102370	-104.6172284
517664841	44.3401121	-106.7063069
517661286	43.8551080	-104.2031355
517661322	43.8577690	-104.2113055
517661377	43.5112421	-105.0485534
517661556	43.7826831	-105.2068303
517665902	44.3482611	-106.6991909
517666528	44.2826230	-105.5613101
517661406	43.8476350	-104.2460215
517661236	43.8857170	-104.1501045
517661167	43.8548510	-104.2088145
517668892	44.0994570	-104.6276494
517668946	44.0878450	-104.6080394
517661133	43.9451150	-104.1944185
517666352	44.2446531	-105.6038001
517666385	44.2888230	-105.5511301
517661205	43.8372020	-104.1683425
517661182	43.8449290	-104.2172625
517661375	43.8512000	-104.2245555
517498839	42.7626061	-104.4522306
517661091	43.8452810	-104.1840875
517661194	43.8530120	-104.2001675
517661311	43.8456750	-104.1821915
517668977	44.0895061	-104.3866057
517666408	44.2508830	-105.5340601
517669033	44.0995648	-104.6278968
517666848	44.2876530	-105.4955801
517661319	43.8551290	-104.2033185
517661360	43.8541360	-104.2053955
517668963	44.0971440	-104.6229184
517668961	44.0929060	-104.6161874
517668687	44.1346839	-104.1250345
517668815	44.4048349	-104.3819684
517660858	43.5615811	-105.6729562
517661189	43.8510300	-104.2312875
517668940	44.1095430	-104.6205464
517661034	43.8539940	-104.2061475
517669031	44.0629019	-104.7440202
517661391	43.8429370	-104.1671115
517668936	44.0988050	-104.6286184
517661287	43.8004860	-104.6448844
517661289	43.8562570	-104.2072125
517668945	44.0878450	-104.6080394
517668905	44.0994670	-104.6276714
517661370	43.8511420	-104.2311105
517661355	43.8555240	-104.2032735
517668935	44.0480330	-104.7295464
517661344	43.8546880	-104.2047405
517661363	43.9531590	-104.1966315
517661025	43.8413770	-104.1680865
517665721	44.3483161	-106.6929009
517661203	43.8487650	-104.1931135
517666356	44.1680031	-105.6518901
517661316	43.8556950	-104.2009585
517661302	43.8541010	-104.2106985
517668894	44.0997110	-104.6220424
517661115	43.8449870	-104.2427515
517666231	44.3022230	-105.5404601
517661396	43.6951890	-104.7400004
517503622	42.8148633	-106.3458802
517661076	43.8571160	-104.2046275
517788465	44.8379229	-104.8278562
517661307	43.8489220	-104.1960955
517660985	43.8510550	-104.2290195
517498875	42.7637151	-104.4509466
517666128	44.2936030	-105.5233701
517661288	43.8547260	-104.2046455
517661234	43.8919250	-104.0944215
517661323	43.8410560	-104.1679015
517668843	44.4043289	-104.3803424
517660997	43.5640160	-104.3407915
517661503	43.8450865	-104.2428252
517503094	42.8123833	-106.3412002
517661174	43.8502320	-104.2412995
517661237	43.8489110	-104.1960605
517666857	44.2803730	-105.5026901
517661207	43.8538930	-104.2063965
517661062	43.8549430	-104.2045695
517661411	43.8501090	-104.2494805
517788702	44.6887124	-104.1775705
517661279	43.8449110	-104.1827945
517661358	43.8511790	-104.2268905
517661250	43.6542880	-104.1241086
517661127	43.8461680	-104.2706035
517661274	43.8515820	-104.2244305
517661239	43.5244440	-104.1978396
517667032	44.2834530	-105.4958401
517661495	43.7568281	-105.4892972
517661067	43.8518720	-104.2123405
517661153	43.8528720	-104.2032755
517666643	44.2901770	-105.5040241
517666677	44.2921540	-105.5040711
517666544	44.2631230	-105.5265601
517661024	43.8551380	-104.2032955
517661313	43.8467530	-104.2069605
517661154	43.8525170	-104.2107945
517668913	44.0979470	-104.6244764
517661359	43.8503130	-104.2429825
517667060	44.2812130	-105.5064801
517661233	43.8946250	-104.1881765
517660983	43.8460500	-104.1888425
517668841	44.3976839	-104.3617974
517661362	43.8348320	-104.2318225
517661308	43.8536920	-104.1984975
517665637	44.3520111	-106.6990899
517668919	44.1094550	-104.6193274
517661162	43.8535040	-104.2034845
517661038	43.8514400	-104.2137745
517667953	44.2844630	-105.4857901
517661332	43.8564730	-104.2083435
517668653	44.3139160	-104.7375483
517502887	42.8174833	-106.3395002
517666962	44.2877430	-105.5179201
517661388	43.8552340	-104.2033685
517661299	43.8460500	-104.1856475
517661365	43.8445450	-104.1821455
517667144	44.2915530	-105.4943501
517664806	44.3390871	-106.7395738
517661283	43.6711170	-104.5587165
517668695	44.0931349	-104.1310495
517788413	44.5441789	-104.0800324
517661193	43.8562520	-104.1966585
517661151	43.8489150	-104.1960765
517661095	43.8575110	-104.2149745
517668062	44.2890330	-105.4935801
517668405	44.2284230	-105.4524502
517668932	44.1088640	-104.6222284
517661264	43.8353550	-104.2316115
517661119	43.8548750	-104.2122165
517661259	43.8511640	-104.2186705
517509981	43.4988651	-105.0533694
517668626	44.5171640	-104.9584632
517661312	43.8489010	-104.1883815
517661241	43.8552060	-104.2034375
517661031	43.7707730	-104.0625136
517661114	43.8529160	-104.1996895
517668927	44.0472460	-104.7781684
517661126	43.8210320	-104.1414175
517668923	44.1760920	-104.7389083
517788451	44.6825809	-104.5998973
517503903	42.8145833	-106.3499102
517661511	43.8450865	-104.2428252
517661037	43.8511640	-104.2186705
517661023	43.5537511	-104.8241354
517661003	43.8540460	-104.2063285
517661400	43.8524700	-104.2104245
517668904	44.0929640	-104.6192074
517661317	43.8444880	-104.1819915
517661369	43.8540990	-104.2053675
517661187	43.8551680	-104.2583145
517665905	44.3452741	-106.6913029
517661175	43.8442980	-104.2103685
517661304	43.8305680	-104.1610295
517661102	43.8455050	-104.1843715
517661339	43.8372020	-104.1683425
517669034	44.0995648	-104.6278968
517661345	43.9480240	-104.1928965
517498792	42.7636431	-104.4522636
517661243	43.8456670	-104.1844065
517661129	43.8552700	-104.2016925
517666507	44.2890930	-105.5590901
517661147	43.8474790	-104.1928445
517668951	44.1666040	-104.7385543
517660996	43.5383291	-104.8990074
517666442	44.2677630	-105.5304001
517668960	44.0878450	-104.6080394
517661216	43.8384430	-104.1501475
517661310	43.8568490	-104.1995015
517668594	44.4371260	-104.8622423
517661118	43.8529930	-104.2089615
517661408	43.8500940	-104.2490865
517661409	43.8465360	-104.2106815
517661361	43.8532340	-104.2047035
517661104	43.8466530	-104.1903965
517668920	44.0878450	-104.6080394
517667857	44.2857230	-105.4872201
517668333	44.2255830	-105.4546802
517661554	43.6539831	-105.4856502
517668953	44.0968830	-104.6177064
517660994	43.8453010	-104.2075575
517661229	43.8477760	-104.1934465
517498846	42.7534361	-104.4460046
517661093	43.8418740	-104.1686865
517661178	43.8551610	-104.2035525
517669026	44.0995648	-104.6278968
517661077	43.7714540	-104.0664266
517668045	44.2849130	-105.4796702
