sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
56632077	560459511001	1	60000	44.1125234	-104.6192162
56632078	560459511001	1	13970	44.1036576	-104.6248022
56632079	560459511001	1	90800	44.1030999	-104.6245494
56632080	560459511001	1	95000	44.1037420	-104.6169275
56632081	560459511001	1	78000	44.1037486	-104.6190575
56632082	560459511001	1	19410	44.1015956	-104.6180085
56632083	560459511001	1	102600	44.0973169	-104.6270030
56632084	560459511001	1	8200	44.1039212	-104.6173802
56632085	560459511001	1	26360	44.1017475	-104.6183615
56632086	560459511001	1	25000	44.1075015	-104.6185004
56632087	560459511001	1	248000	44.1067006	-104.6223466
56632088	560459511001	1	31400	44.1066865	-104.6213412
56632089	560459511001	1	17600	44.1075530	-104.6209545
56632090	560459511001	1	65000	44.1068509	-104.6210498
56632091	560459511001	1	95700	44.1071079	-104.6217807
56632092	560459511001	1	13200	44.1068261	-104.6212719
56632093	560459511001	1	18400	44.1074382	-104.6215082
56632094	560459511001	9	70140	44.1073070	-104.6188627
56632095	560459511001	1	9000	44.1073717	-104.6232929
56632096	560459511001	1	61400	44.1074900	-104.6224997
56632097	560459511001	1	77500	44.1068664	-104.6223798
56632098	560459511001	1	12200	44.1068559	-104.6192301
56632099	560459511001	1	23000	44.1073749	-104.6229876
56632100	560459511001	1	72000	44.1072051	-104.6229890
56632101	560459511001	1	115300	44.1048491	-104.6190761
56632102	560459511001	1	33200	44.1062412	-104.6194787
56632103	560459511001	1	18000	44.1070203	-104.6194965
56632104	560459511001	1	26170	44.1076009	-104.6195234
56632105	560459511001	1	48000	44.1076908	-104.6188413
56632106	560459511001	1	59000	44.1065684	-104.6187854
56632107	560459511001	1	66500	44.1066288	-104.6183279
56632108	560459511001	1	62200	44.1063728	-104.6189840
56632109	560459511001	1	20980	44.1048332	-104.6182025
56632110	560459511001	9	87400	44.1045453	-104.6192141
56632111	560459511001	1	178000	44.1066397	-104.6185332
56632112	560459511001	1	125000	44.1064477	-104.6190444
56632113	560459511001	1	32000	44.1047124	-104.6191601
56632114	560459511001	1	29000	44.1045069	-104.6186418
56632115	560459511001	1	40100	44.1048836	-104.6188390
56632116	560459511001	1	106000	44.0976537	-104.6264416
56632117	560459511001	1	32000	44.0984824	-104.6229145
56632118	560459511001	1	15100	44.1016135	-104.6179750
56632119	560459511001	1	259000	44.1050050	-104.6212754
56632120	560459511001	1	8600	44.1021905	-104.6183090
56632121	560459511001	1	86470	44.1021640	-104.6186407
56632122	560459511001	1	54600	44.1016762	-104.6184420
56632123	560459511001	1	28200	44.1049555	-104.6215343
56632124	560459511001	1	86040	44.1023699	-104.6170849
56632125	560459511001	1	85500	44.1022323	-104.6170918
56632126	560459511001	1	62000	44.1018373	-104.6170140
56632127	560459511001	1	135800	44.1056282	-104.6206924
56632128	560459511001	1	28000	44.1021063	-104.6165738
56632129	560459511001	1	27200	44.1019140	-104.6171831
56632130	560459511001	1	32100	44.0991803	-104.6230305
56632131	560459511001	1	276000	44.1054985	-104.6208613
56632132	560459511001	1	70000	44.0986860	-104.6230419
56632133	560459511001	1	70500	44.0991089	-104.6223902
56632134	560459511001	1	82700	44.1051808	-104.6206736
56632135	560459511001	9	87400	44.0978104	-104.6266759
56632136	560459511001	1	122000	44.0979099	-104.6272290
56632137	560459511001	1	50500	44.0974094	-104.6269792
56632138	560459511001	1	94000	44.0986957	-104.6228039
56632139	560459511001	1	65000	44.1000408	-104.6222694
56632140	560459511001	1	102800	44.1060454	-104.6203181
56632141	560459511001	1	18000	44.1086680	-104.6187766
56632142	560459511001	1	21710	44.1034787	-104.6168005
56632143	560459511001	1	23000	44.1087513	-104.6188430
56632144	560459511001	1	66800	44.0998724	-104.6221081
56632145	560459511001	1	71000	44.1064889	-104.6200144
56632146	560459511001	1	71000	44.1087771	-104.6186241
56632147	560459511001	1	64700	44.1088487	-104.6195293
56632148	560459511001	1	87560	44.1086643	-104.6195827
56632149	560459511001	1	117000	44.1061021	-104.6204939
56632150	560459511001	1	8300	44.1066808	-104.6203302
56632151	560459511001	1	23900	44.1066021	-104.6197686
56632152	560459511001	1	32400	44.1000631	-104.6228063
56632153	560459511001	1	18400	44.0998908	-104.6239889
56632154	560459511001	1	27480	44.1045985	-104.6228190
56632155	560459511001	9	48500	44.1043845	-104.6218391
56632156	560459511001	1	177000	44.1047609	-104.6226379
