sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
164165903	56606613	48	F	1	1	X	517661745
164206918	56606565	41	F	1	1	X	517661739
164625749	56606538	76	M	1	0	X	X
164736285	56606858	0	M	1	2	X	X
164848510	56606845	61	M	1	0	X	509946331
164883181	56605358	59	F	1	0	X	X
164994995	56606271	72	M	1	0	X	517662603
165221518	56606760	82	M	1	0	X	X
165564819	56606701	63	F	1	0	X	517661748
166069091	56606034	49	M	1	0	X	517662420
166308131	56607112	45	F	1	0	X	X
167030411	56606149	85	M	1	0	X	X
167568233	56606776	29	F	1	1	X	517661739
167568234	56606776	35	M	1	0	X	517662597
167568237	56606776	1	F	1	2	X	X
167568253	56607098	29	F	1	1	X	517662386
167594526	56607324	62	M	1	0	X	X
168451310	56605664	39	M	1	1	X	517661690
168451311	56605664	16	F	1	2	450096254	517662465
168719056	56605927	55	M	1	0	X	517662024
168719059	56606218	55	M	1	0	X	517662420
168719080	56605652	55	M	1	0	X	517661739
168719087	56606834	55	M	1	0	X	509946939
168868922	56607455	30	F	1	1	X	517661650
168868923	56607455	31	M	1	0	X	517661748
169004477	56606301	50	F	8	1	X	517661759
169004478	56606301	47	M	1	0	X	517661751
169146724	56607274	41	F	1	0	X	517661745
169628600	56606187	11	F	1	2	450089694	X
169628601	56606187	30	F	1	0	X	517661701
169628602	56606187	31	F	1	3	X	X
169628605	56606187	34	M	1	6	X	517661735
170021679	56606964	1	F	1	2	X	X
170021680	56606964	4	M	1	2	450090361	X
170021681	56606964	22	F	1	0	X	517662381
170021763	56605750	1	F	1	2	X	X
170247879	56606015	13	F	1	2	450089694	X
170247880	56606015	14	F	1	2	450089694	X
170247897	56606790	65	M	1	0	X	517663200
170830253	56606892	76	F	1	0	X	X
172067538	56605911	63	F	1	0	X	X
172414177	56606921	60	F	1	1	X	517662376
173430187	56606396	4	M	2	2	450088897	X
173430190	56606396	19	F	1	2	X	X
173430191	56606396	41	F	1	0	X	X
173494806	56606360	45	F	1	1	X	517662567
173915395	56605413	68	M	1	0	X	517661609
174110546	56606143	66	M	1	0	X	X
174110558	56606286	66	M	1	0	X	X
174721801	56606387	49	F	1	0	X	517661745
175833591	56605613	51	F	1	1	X	517662524
176362229	56605832	25	F	1	10	X	517662577
176362230	56605832	28	M	1	0	X	517661769
176851235	56606535	78	F	1	1	X	X
176851269	56606262	78	F	1	1	X	X
176851271	56605713	78	F	1	1	X	X
176851272	56605713	86	M	1	0	X	X
176851295	56607357	78	F	1	1	X	X
176851296	56607357	86	M	1	0	X	X
176867961	56607342	40	F	1	10	X	517661890
176867962	56607342	50	M	1	0	X	517661740
176867963	56607342	8	M	9	12	450103715	X
176952847	56605397	48	M	1	0	X	X
176952849	56606681	48	M	1	0	X	X
176952856	56605438	48	M	1	0	X	X
176967257	56605637	24	F	1	12	X	X
176967260	56605637	52	M	1	1	X	517662436
176967261	56605637	50	F	1	0	X	517662385
177004426	56607100	58	F	1	0	X	517662363
177004427	56607100	56	M	1	1	X	517662518
177553334	56606737	56	M	1	0	X	517661626
177553385	56606287	47	F	1	1	X	X
178321536	56607219	66	F	1	0	X	X
178586263	56605662	83	F	1	0	X	X
178586267	56606544	83	F	1	0	X	X
178820884	56606778	56	M	1	1	X	517661739
178820885	56606778	54	F	3	0	X	517661745
179107011	56606250	73	F	1	1	X	X
179150105	56606093	34	M	1	0	X	517663229
179329933	56605973	33	F	1	0	X	517662581
179524706	56606491	50	F	1	0	X	X
179524707	56606491	50	M	1	1	X	517662527
179524714	56606742	18	F	1	2	450096254	X
179524715	56606742	50	F	1	0	X	X
179834519	56607254	13	M	1	2	450089694	X
179834521	56607254	51	F	1	1	X	517662472
179872817	56606418	35	F	1	2	X	517662423
180361538	56607480	62	M	1	0	X	517662576
180548752	56606340	26	M	1	0	X	X
180548763	56605828	1	F	1	2	X	X
181011629	56606058	71	M	1	0	X	X
181544761	56607417	49	M	1	0	X	517663228
182621348	56606751	60	F	1	1	X	517661739
182621354	56607142	60	F	1	1	X	517661620
182846035	56605524	62	F	1	0	X	517662476
183422696	56607299	49	M	1	0	X	517662523
183575246	56606615	72	F	1	0	X	X
184030806	56606644	35	F	1	2	X	517662524
184030807	56606644	63	F	1	1	X	X
184090691	56606588	61	M	1	1	X	X
184090694	56606079	57	F	1	0	X	517661748
184090695	56606079	61	M	1	1	X	X
184259390	56607147	48	F	1	1	X	509947408
184759464	56605414	7	M	1	2	450103715	X
184759465	56605414	13	M	1	2	450089694	X
186115809	56605677	36	M	1	0	X	517661739
186115810	56605677	43	F	1	1	X	517662585
186244357	56606210	76	F	1	1	X	X
186244359	56607194	76	F	1	1	X	X
186244360	56607194	74	M	1	0	X	X
186400474	56606054	48	F	9	0	X	517661620
186923291	56607070	4	F	1	2	X	X
186923292	56607070	7	M	1	2	450103715	X
186923294	56607070	28	M	1	1	X	517661739
187429496	56606896	46	F	1	1	X	X
187491028	56606288	61	M	1	1	X	X
187491029	56606288	60	F	1	0	X	X
187504168	56606120	81	M	1	0	X	X
187504169	56606120	80	F	1	1	X	X
187504176	56607156	81	M	1	0	X	X
187504190	56606486	81	M	1	0	X	X
187504191	56606486	80	F	1	1	X	X
