sp_id	latitude	longitude
509945826	45.7800161	-108.5017102
517661617	43.8044803	-108.1800846
517661517	43.7871834	-107.3233692
517661626	43.6451713	-108.2211616
509944971	45.7743126	-108.4943553
517504941	42.7643233	-106.5253401
517509244	43.0708764	-108.4837857
517663224	43.7101434	-108.4463596
517661620	43.6505493	-108.1998006
517662559	43.7099833	-108.1969296
517661628	43.6462613	-108.2102866
517661712	43.7391353	-108.1762456
517661865	43.9814113	-107.9513996
517661698	43.6460283	-108.2088236
517661677	43.6461113	-108.2073816
517662524	43.6425033	-108.1981196
517661745	43.6449213	-108.2127136
517662776	43.8548603	-108.4056015
517662592	43.6421033	-108.2196996
509946939	45.7751631	-108.5100792
517661715	43.6459953	-108.2070416
517662487	43.6408733	-108.2109696
517662565	43.6279333	-108.2178396
517663214	43.6364233	-108.2283096
509946426	45.7804731	-108.5036592
517662759	43.7992174	-108.5681505
517661624	43.7182793	-108.1591366
517662449	43.6446133	-108.2112296
509945860	45.7703021	-108.4996475
517661432	43.7158463	-107.2720178
517663226	43.9261533	-108.5981395
517662500	43.6413533	-108.2135696
517661735	43.6748563	-108.2055106
517662478	43.7626133	-108.1414796
517661695	43.5820973	-108.1371487
517661648	43.6516223	-108.2108136
517662416	43.6457133	-108.2111296
517662409	43.5906933	-108.2002196
517662585	43.6414833	-108.2219096
517662491	43.6100633	-107.9987597
517661659	43.6448573	-108.2138046
517662561	43.7380533	-108.1772396
517504513	42.9258964	-108.3145657
517662603	43.6475933	-108.2107996
517661702	43.6406443	-108.2142066
517662187	44.0185093	-107.9638296
517510336	43.1169434	-108.3250197
517661730	43.6463273	-108.2102846
517662520	43.6516533	-108.2159096
517662574	43.5998633	-108.2219696
517662366	43.6582864	-108.2198556
517663186	43.6410233	-108.2740496
517662427	43.6475933	-108.2103996
517662477	43.6458633	-108.2208796
517663211	43.6466933	-108.2233496
509945069	45.7719331	-108.4931892
517662764	43.6127983	-108.2268866
517661711	43.6453833	-108.2120526
509946331	45.7776131	-108.4981392
517662472	43.6375533	-108.2142496
517662415	43.7521833	-108.1568196
517663196	43.6389933	-108.2267496
517661756	43.7530783	-108.1540796
517663231	43.7046234	-108.7946895
517662420	43.6402533	-108.2130996
517662470	43.6457133	-108.2113596
517662568	43.6465033	-108.2109996
509945858	45.7703021	-108.4996475
517663205	43.6415333	-108.2247996
517662458	43.6464433	-108.2072996
517662508	43.6402633	-108.2140896
517661608	43.6497353	-108.2153896
517661634	43.6437203	-108.2121076
517661713	43.6602053	-108.2125056
517662545	43.6487833	-108.2162596
517661612	43.6426683	-108.2102356
517661611	43.6424663	-108.2121516
517661759	43.6414333	-108.2041566
517661694	43.6447803	-108.2119256
517662765	43.6475303	-108.2230896
517661453	44.0085683	-107.9185726
517663088	43.6387633	-108.2243096
517661666	43.6504393	-108.1998006
517662461	43.6825233	-108.2018096
517662547	43.6488133	-108.2133496
517504382	42.9011423	-106.4586301
517663203	43.7101434	-108.4463596
517662418	43.6377733	-108.2179396
517662546	43.6413133	-108.2110996
517662386	43.7952942	-108.1880997
517661701	43.6449153	-108.2123816
517661748	43.6461383	-108.2088526
517662528	43.6462633	-108.2015196
509946165	45.7794131	-108.5052192
517662457	43.6785933	-108.2049396
517509563	43.0809234	-108.5104796
517499251	42.8378343	-106.2303232
517663188	43.6393233	-108.2232396
517662521	43.6402233	-108.2110196
517662569	43.6115533	-108.2125296
517662787	43.6443843	-108.2278376
517661770	43.6484903	-108.2119706
517661668	43.6414333	-108.2041566
517505254	42.8941315	-108.7935386
517663199	43.6375633	-108.2262496
517661771	43.6496173	-108.2157036
517661706	43.6414333	-108.2041566
517663192	43.6759334	-108.3921096
517662502	43.6830933	-108.2045696
517662588	43.6492633	-108.1988496
517661680	43.6474483	-108.2011536
517662367	43.6356841	-108.2217489
517662541	43.6132033	-108.2135896
517665026	44.0373992	-107.4512357
517662020	44.0198723	-107.9483426
517662586	43.6480733	-108.2090996
517662099	43.9789253	-107.9623096
517661731	43.6473243	-108.2103596
517661772	43.7887873	-108.1558696
517662368	43.6318836	-108.2203194
517662381	43.6318836	-108.2203194
517663217	43.6449833	-108.2288696
517661766	43.6383953	-108.2161176
517661671	43.6578183	-108.2148956
517661531	43.6295737	-107.8655990
517662476	43.6452633	-108.2108096
517662555	43.6464433	-108.2069596
517662599	43.6439533	-108.2030496
517662518	43.6469133	-108.2089096
517662788	43.8068404	-108.5682595
517661667	43.6457573	-108.2120396
517661744	43.6462613	-108.2102866
517661696	43.6460693	-108.2106046
517665139	44.1535243	-107.9238046
517662352	43.6472436	-108.2088287
517499238	42.8438433	-106.2350382
517662527	43.6446233	-108.2117296
517662384	43.6318339	-108.2201398
517662423	43.6404033	-108.2098996
517662435	43.6457233	-108.2121896
517661739	43.6496353	-108.2088026
517662379	43.6582864	-108.2198556
509945135	45.7704831	-108.4909392
517663220	43.6380033	-108.2281296
517662558	43.6442233	-108.2145396
517662377	43.6318836	-108.2203194
509946320	45.7770431	-108.5027792
517662505	43.6372033	-108.2200596
517662811	44.0093533	-108.3171515
517665066	44.0224783	-107.9579706
517661740	43.6466383	-108.1980586
517661437	43.7863142	-107.3228988
509945840	45.7790401	-108.5011222
509946241	45.7808031	-108.4969392
517662761	43.7047284	-108.8457595
517662777	43.6429343	-108.2259016
517663237	43.6432333	-108.2218296
517662460	43.7329933	-108.0092497
517662548	43.5912233	-108.2029096
517662809	44.0135803	-108.3758955
517662450	43.6481033	-108.2096696
509948414	45.7723031	-108.5197092
517661819	43.9099923	-108.0534926
517662762	43.6369753	-108.2246756
517662782	43.6950424	-108.4766156
517661710	43.6393713	-108.2106256
517662757	43.8123704	-108.5682535
517662414	43.6330333	-108.2201196
517662510	43.6511333	-108.2097296
517661729	43.6472673	-108.2064126
517662601	43.6103433	-108.2087296
517662519	43.6446033	-108.2047796
517504537	42.9771852	-108.5186052
517662604	43.6483033	-108.1983896
517662536	43.6456833	-108.1955496
517661724	43.6426083	-108.2103896
517662552	43.7041033	-108.1964096
509944826	45.7837501	-108.4947372
517663223	43.7030934	-108.4861796
517504511	42.9577224	-108.4994907
517661627	43.7148203	-108.1466296
509944991	45.7737831	-108.4884392
517663191	43.6444233	-108.2238496
517662383	43.7496740	-108.1760395
517662775	43.6986014	-108.4769356
517662767	43.6768474	-108.3775616
517662445	43.6476033	-108.2110796
517662577	43.6389933	-108.2184896
517663234	43.6378233	-108.2274496
517662408	43.6401233	-108.2187796
517663213	43.6441133	-108.2288796
517661443	43.6556433	-107.8884837
517504397	42.8956673	-106.4573211
509946283	45.7763631	-108.4998392
509944829	45.7883691	-108.4874452
517662422	43.6817033	-108.2051096
517662436	43.6469233	-108.2097596
517662579	43.7329233	-108.1648196
517661736	43.6758133	-108.2048556
517662048	43.9733473	-107.9515566
517661623	43.6447613	-108.2085696
509945095	45.7877031	-108.4865892
517661637	43.6461113	-108.2073816
517662539	43.6441433	-108.2133696
517661769	43.6471693	-108.2073286
517661658	43.6487243	-108.2119606
517662406	43.6465033	-108.2113396
517662488	43.6403533	-108.2195696
517662511	43.6379433	-108.2119296
517661614	43.6394373	-108.2143906
517665194	44.0233743	-107.9288326
517661692	43.6784373	-108.2056316
517504918	42.8843833	-106.4356701
517661681	43.7603753	-108.1719116
517661754	43.6446983	-108.2085716
517662514	43.6399733	-108.2212396
517662512	43.7219733	-108.1572996
517661763	43.6490333	-108.2048056
509945818	45.7790401	-108.5011222
517663228	43.6459433	-108.2251696
509944822	45.7861551	-108.4920722
517662571	43.6465033	-108.2112196
517662492	43.6461233	-108.1990496
517661444	43.6316063	-107.8676037
517662446	43.6452233	-108.2082996
517663210	43.6391733	-108.2254196
517504454	42.9091155	-108.5809187
517663201	43.6352733	-108.2320696
517662606	43.6491033	-108.2090696
517662356	43.6318836	-108.2203194
517662594	43.6456833	-108.2096196
517661734	43.7787543	-108.1825066
517662440	43.6466533	-108.2208596
517661746	43.6384673	-108.2142436
517661625	43.6462453	-108.2145776
517509243	43.0708764	-108.4837857
517662434	43.6479133	-108.2098996
509946236	45.7825631	-108.4977192
517662490	43.7111933	-108.2010596
517510171	43.1473064	-108.2441617
517661662	43.6517263	-108.2104426
517663235	43.7058134	-108.4557296
517661429	43.7856972	-107.3226208
517510163	43.1682994	-108.2163647
517662479	43.6502233	-108.2103196
517661649	43.6438903	-108.2103956
517504266	42.8698213	-106.4322121
509945873	45.7703021	-108.4996475
517510738	43.1249034	-108.3130697
517662455	43.7074333	-108.1868896
517661682	43.6414333	-108.2041566
517509242	43.0708764	-108.4837857
517509628	43.0920734	-108.6016296
517510870	43.1862934	-108.2297597
509945076	45.7859331	-108.4916992
517662513	43.6446133	-108.2112296
517505032	42.8659733	-106.4038502
517661635	43.6460643	-108.2104036
517661640	43.6438903	-108.2103956
517661619	43.6655513	-108.1925756
517662564	43.6457533	-108.2139296
517661767	43.6472803	-108.2074326
517662380	43.7361537	-108.1762587
517504973	42.8726933	-106.4337601
517661691	43.6416533	-108.2121746
517509135	43.0700304	-108.5473686
517663238	43.9261533	-108.5981395
517662783	43.6475783	-108.2240776
517662498	43.6442933	-108.2011096
509946419	45.7848131	-108.4953692
517661757	43.6428393	-108.2211906
517661665	43.6383323	-108.2185876
517504551	42.9810434	-108.6196496
517661609	43.6484393	-108.2107716
517662531	43.6465033	-108.2111096
517662590	43.6465533	-108.2144696
517662549	43.6468833	-108.2070096
517661758	43.6303413	-108.2212466
517663207	43.7146433	-108.3968596
509945985	45.7785731	-108.5038092
517662557	43.6469033	-108.2082796
517661674	43.6385113	-108.2180446
517663204	43.6651834	-108.4138996
517509660	43.0353734	-108.4986397
517662448	43.7098433	-108.1901596
517662576	43.6148733	-108.2188896
517662468	43.6481233	-108.2165096
517665035	44.0766852	-107.3304578
517662307	44.0155553	-107.9728656
517662364	43.7069243	-108.1760395
517662602	43.6418933	-108.2060296
517662584	43.6452233	-108.2082996
517661727	43.6383493	-108.2185106
517662355	43.7361537	-108.1762587
517661693	43.6496393	-108.2119326
517662433	43.6380733	-108.2141496
517661726	43.6461093	-108.2124386
517662542	43.6464433	-108.2072996
517661751	43.6414593	-108.2050806
517505081	42.8546133	-106.4569901
517665011	44.0341122	-107.4480757
517663085	43.6211433	-108.2330096
509947345	45.7728631	-108.5180292
517662523	43.6425033	-108.1981196
517662465	43.6509233	-108.2130596
517662772	43.6429743	-108.2225896
517662540	43.6141933	-108.2162396
517661760	43.7496753	-108.1761916
517504789	42.8780633	-106.4205501
517661687	43.6395183	-108.2126436
509945037	45.7877031	-108.4865892
517662385	43.6582864	-108.2198556
517661622	43.6466383	-108.1980586
517661641	43.7391353	-108.1762456
517662877	43.7011235	-108.4745689
517661773	43.6503913	-108.2057866
517662534	43.6265333	-108.2204296
517661768	43.6449183	-108.2073186
517663195	43.6386933	-108.2248496
517662453	43.7550533	-108.1411696
517662365	43.6318339	-108.2201398
517662562	43.6492633	-108.1988496
517662432	43.7329933	-108.0092497
509947491	45.7764031	-108.5082292
509946201	45.7794931	-108.4963292
517662483	43.6476033	-108.2111896
517504533	42.9684438	-108.5300097
517663236	43.6397533	-108.2254196
517663241	43.6444133	-108.2231696
517662437	43.7067033	-108.1734596
517662560	43.6481033	-108.2096696
517510154	43.1855374	-108.2457667
509946232	45.7760331	-108.4984392
517663230	43.7002234	-108.4702796
517662790	43.6565173	-108.2647956
517663187	43.6877033	-108.3326396
517662484	43.6476033	-108.2113096
517662454	43.6509433	-108.2145696
509946491	45.7804531	-108.5043392
509946260	45.7792531	-108.5061792
517662361	43.6318836	-108.2203194
517662060	44.0146763	-107.9685936
517662774	43.6950424	-108.4766156
517661707	43.6381693	-108.2121006
517661765	43.6505003	-108.2058576
517661720	43.6473583	-108.2122986
517662525	43.6485933	-108.2091496
517662496	43.6446633	-108.2146996
517665046	44.0851063	-107.9557006
517665261	44.0703362	-107.3479479
517662417	43.6503133	-108.2158696
517662447	43.7103033	-108.1842696
517662494	43.6513633	-108.2132196
517663202	43.6382133	-108.2279596
517661743	43.6460783	-108.2110046
517661717	43.6403513	-108.2122116
517662575	43.6425033	-108.1981196
517510894	43.1703434	-108.2118197
509947408	45.7708631	-108.5181192
517662578	43.6423833	-108.2091496
517661613	43.6383363	-108.2131006
517663194	43.6454033	-108.2249596
517661618	43.8035453	-108.1762586
517662363	43.6318836	-108.2203194
517661686	43.6517563	-108.2123246
517661660	43.5926083	-108.2138766
