sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
56628585	560430002001	1	85000	44.0934961	-108.4294805
56628586	560430002001	1	54500	44.0737891	-107.9595377
56628587	560430002001	6	132200	44.0726675	-107.9607420
56628588	560430002001	1	107100	43.9784245	-108.0171697
56628589	560430002001	1	64000	43.9778497	-108.0161008
56628590	560430002001	1	26000	43.9796283	-108.0185866
56628591	560430002001	1	27200	44.0760904	-107.9597099
56628592	560430002001	1	11500	43.9784304	-108.0138016
56628593	560430002001	6	132200	44.0156169	-107.9757857
56628594	560430002001	1	44900	44.0394591	-107.9668965
56628595	560430002001	8	31000	44.0400276	-107.9672185
56628596	560430002001	6	132200	44.0398741	-107.9671290
56628597	560430002001	1	115000	44.0395856	-107.9673218
56628598	560430002001	1	55033	44.0398354	-107.9675192
56628599	560430002001	1	67000	44.0398974	-107.9674448
56628600	560430002001	1	11200	44.0397573	-107.9665975
56628601	560430002001	1	30000	44.0156503	-107.9759411
56628602	560430002001	1	116000	44.0158451	-107.9756210
56628603	560430002001	1	10700	44.0394015	-107.9664019
56628604	560430002001	1	11500	44.0400748	-107.9676233
56628605	560430002001	1	92000	44.0151536	-107.9752822
56628606	560430002001	1	77000	44.0152902	-107.9752067
56628607	560430002001	1	25100	44.0156076	-107.9754851
56628608	560430002001	1	93000	43.9785251	-108.0145729
56628609	560430002001	6	132200	43.9780877	-108.0149033
56628610	560430002001	1	70000	44.0158768	-107.9735452
56628611	560430002001	1	80000	44.0155601	-107.9743793
56628612	560430002001	1	125000	44.0155068	-107.9741059
56628613	560430002001	6	132200	44.0157119	-107.9739165
56628614	560430002001	1	48000	44.0151844	-107.9741896
56628615	560430002001	3	28500	44.0152497	-107.9739090
56628616	560430002001	3	92200	43.9780437	-108.0141228
56628617	560430002001	1	56900	43.9784493	-108.0151016
56628618	560430002001	1	28090	43.9786311	-108.0149574
56628619	560430002001	1	126000	43.9787041	-108.0157443
56628620	560430002001	6	132200	43.9783023	-108.0147480
56628621	560430002001	1	26000	43.9782221	-108.0148617
56628622	560430002001	1	12060	43.9782059	-108.0148615
56628623	560430002001	1	52000	43.9799783	-108.0185722
56628624	560430002001	1	83600	43.9795955	-108.0176587
56628625	560430002001	1	88500	43.9796103	-108.0187198
56628626	560430002001	1	55000	44.0176213	-107.9738204
56628627	560430002001	1	82360	44.0690247	-107.9610078
56628628	560430002001	1	83600	43.9784389	-108.0172204
56628629	560430002001	1	11300	43.9792231	-108.0178356
56628630	560430002001	1	103300	44.0686182	-107.9603974
56628631	560430002001	1	55000	43.9788849	-108.0181391
56628632	560430002001	6	132200	44.0447723	-107.9676698
56628633	560430002001	1	57000	43.9798382	-108.0174083
56628634	560430002001	6	132200	43.9796210	-108.0171295
56628635	560430002001	1	26360	43.9802258	-108.0174135
56628636	560430002001	6	132200	44.0450315	-107.9696337
56628637	560430002001	1	40270	44.0452661	-107.9693516
56628638	560430002001	1	75600	44.0449980	-107.9688144
56628639	560430002001	1	86000	44.0427070	-107.9677564
56628640	560430002001	6	132200	44.0798623	-107.9586371
56628641	560430002001	8	66400	44.0454122	-107.9674767
56628642	560430002001	1	152300	44.0448769	-107.9674976
56628643	560430002001	1	107600	44.0422110	-107.9680059
56628644	560430002001	1	115900	44.0804123	-107.9589868
56628645	560430002001	1	247500	44.0802033	-107.9592645
56628646	560430002001	1	10800	44.0690594	-107.9609094
56628647	560430002001	1	29300	44.0642459	-107.9611105
56628648	560430002001	1	106900	43.9792154	-108.0164447
56628649	560430002001	1	33400	44.0815135	-107.9583110
56628650	560430002001	1	79600	44.0602637	-107.9630911
56628651	560430002001	1	12790	44.0600106	-107.9629942
56628652	560430002001	1	340700	44.0429156	-107.9673321
56628653	560430002001	1	249930	44.0816377	-107.9580068
56628654	560430002001	1	81800	44.0433472	-107.9676938
56628655	560430002001	1	34640	44.0702940	-107.9611752
56628656	560430002001	1	77400	44.0063276	-107.9847916
56628657	560430002001	1	45800	43.9792694	-108.0162339
56628658	560430002001	1	106000	44.0066302	-107.9846577
56628659	560430002001	1	77500	44.0697973	-107.9611061
56628660	560430002001	1	14000	43.9796527	-108.0157162
56628661	560430002001	1	82000	43.9792539	-108.0150461
56628662	560430002001	1	80000	44.0070571	-107.9859385
56628663	560430002001	1	58300	44.0164176	-107.9743372
56628664	560430002001	1	28200	44.0143589	-107.9737135
56628665	560430002001	1	25700	44.0642040	-107.9612294
56628666	560430002001	1	40430	44.0151339	-107.9734416
56628667	560430002001	1	40000	44.0167365	-107.9740290
56628668	560430002001	1	155220	44.0706286	-107.9606156
56628669	560430002001	1	58300	44.0707472	-107.9615496
56628670	560430002001	5	25000	44.0070800	-107.9861668
56628671	560430002001	1	67500	44.0692784	-107.9626484
56628672	560430002001	1	29300	44.0162001	-107.9755960
56628673	560430002001	1	60000	44.0160351	-107.9759244
56628674	560430002001	1	12500	44.0707946	-107.9592527
56628675	560430002001	1	84900	44.0690809	-107.9619454
56628676	560430002001	1	56000	44.0711087	-107.9595636
56628677	560430002001	1	71000	44.0667593	-107.9577539
56628678	560430002001	1	30500	44.0726374	-107.9588511
56628679	560430002001	6	132200	44.0161215	-107.9711808
56628680	560430002001	1	172000	44.0719422	-107.9596672
56628681	560430002001	1	75000	44.0503315	-107.9706499
56628682	560430002001	1	140000	44.0685482	-107.9620460
56628683	560430002001	1	69300	44.0606217	-107.9633567
56628684	560430002001	1	65000	44.0717748	-107.9613814
56628685	560430002001	1	75000	44.0506588	-107.9693198
56628686	560430002001	1	32700	44.0507395	-107.9681170
56628687	560430002001	1	55000	44.0509669	-107.9658478
56628688	560430002001	1	104800	44.0737551	-107.9610826
56628689	560430002001	6	132200	43.9793889	-108.0147663
56628690	560430002001	6	132200	44.0726942	-107.9617763
56628691	560430002001	1	27400	44.0168401	-107.9724128
56628692	560430002001	7	126000	44.0666250	-107.9611299
56628693	560430002001	1	79500	44.0799317	-107.9619045
56628694	560430002001	1	31000	44.0670807	-107.9622705
56628695	560430002001	6	132200	44.0635013	-107.9621820
56628696	560430002001	1	28600	44.0653408	-107.9617296
56628697	560430002001	1	30000	44.0627405	-107.9624416
56628698	560430002001	1	125000	44.0748740	-107.9587222
56628699	560430002001	1	122000	44.0702677	-107.9599806
56628700	560430002001	1	106000	44.0789980	-107.9628457
56628701	560430002001	6	132200	44.0260548	-107.9728392
56628702	560430002001	6	132200	44.0758727	-107.9595169
56628703	560430002001	1	88400	44.0825547	-107.9578658
56628704	560430002001	6	132200	44.0674510	-107.9578493
56628705	560430002001	1	80600	44.0769638	-107.9600553
56628706	560430002001	1	26360	44.0930023	-108.4325783
56628707	560430002001	1	115000	44.0932623	-108.4343225
56628708	560430002001	6	132200	44.0205027	-107.9727408
56628709	560430002001	6	132200	44.0847864	-107.9559689
56628710	560430002001	3	30600	44.0321825	-107.9701957
56628711	560430002001	1	130800	44.0191654	-107.9743761
56628712	560430002001	1	134000	44.0183395	-107.9729056
56628713	560430002001	1	12000	44.0195257	-107.9736188
56628714	560430002001	1	24900	44.0937427	-108.4313706
56628715	560430002001	1	24900	44.0929106	-108.4323481
56628716	560430002001	1	85000	44.0320052	-107.9725386
56628717	560430002001	1	131000	44.0677560	-107.9600563
56628718	560430002001	1	66004	44.0919899	-108.4334989
56628719	560430002001	1	27400	44.0173980	-107.9736897
56628720	560430002001	3	30600	44.0171721	-107.9717914
56628721	560430002001	1	30200	44.0299023	-107.9718348
56628722	560430002001	1	77000	44.0301642	-107.9728024
56628723	560430002001	1	158000	44.0920960	-108.4317282
56628724	560430002001	1	81490	44.0164519	-107.9719500
56628725	560430002001	1	57000	44.0919055	-108.4339553
56628726	560430002001	1	72000	44.0927934	-108.4317752
56628727	560430002001	8	65000	44.0925207	-108.4297162
56628728	560430002001	1	58470	44.0790000	-107.9596760
56628729	560430002001	1	80000	44.0907225	-108.4339005
56628730	560430002001	1	85000	44.0920139	-108.4310596
56628731	560430002001	1	40000	44.0914438	-108.4297954
56628732	560430002001	1	51000	44.0799067	-107.9598043
56628733	560430002001	1	97000	44.0912010	-108.4317040
56628734	560430002001	1	97000	44.0906323	-108.4312259
56628735	560430002001	8	58900	44.0664596	-107.9592494
56628736	560430002001	1	29000	44.0216373	-107.9729280
56628737	560430002001	1	12550	43.9647671	-108.0076259
56628738	560430002001	1	12500	44.0192131	-107.9720910
56628739	560430002001	1	99010	44.0664231	-107.9605975
56628740	560430002001	1	28390	44.0783574	-107.9599742
56628741	560430002001	1	130100	43.9777361	-107.9976424
56628742	560430002001	1	95000	44.0248598	-107.9735798
56628743	560430002001	6	132200	44.0788332	-107.9615077
56628744	560430002001	1	80000	44.0683056	-107.9589297
56628745	560430002001	1	97000	44.0183324	-107.9716689
56628746	560430002001	6	132200	44.0289161	-107.9723614
56628747	560430002001	1	82400	44.0182218	-107.9745230
56628748	560430002001	1	70000	43.9728734	-108.0074583
56628749	560430002001	3	92200	44.0751203	-107.9619830
