sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
164153181	56630696	72	M	1	0	X	X
164165882	56628852	47	M	1	0	X	517661820
164553241	56630852	67	F	1	0	X	X
164553266	56630213	67	F	1	0	X	X
164883170	56629801	9	M	1	7	450093086	X
165192092	56629398	46	M	1	10	X	517665182
165192095	56629398	15	M	1	2	450097508	X
165192743	56630522	86	F	1	0	X	X
165221511	56630565	75	F	1	1	X	X
165419847	56631849	55	M	1	0	X	517665050
165564783	56629414	63	F	1	0	X	517662307
166069085	56630183	49	M	1	0	X	517661897
166120424	56628849	10	F	1	2	450093086	X
166120425	56628849	32	F	1	0	X	517661472
166390082	56628942	35	M	1	9	X	517661478
166390155	56631214	28	M	1	0	X	517665181
166464211	56629993	24	M	1	1	X	517662281
166902569	56631785	57	M	1	0	X	517665039
166902604	56629003	57	F	1	1	X	517661892
166902605	56629003	57	M	1	0	X	517665253
167125052	56629251	35	M	1	1	X	517661776
167421114	56632004	35	M	1	0	X	517665487
167530566	56630915	62	F	1	0	X	517662240
167530567	56630915	20	F	9	5	X	517662050
167594525	56630626	49	F	1	1	X	517662345
167865588	56629336	72	M	1	1	X	X
167865589	56629336	72	F	1	0	X	X
168451306	56629277	38	F	1	0	X	517662279
168451308	56629277	16	F	1	2	450104086	517661468
168630988	56629217	60	M	1	0	X	517662240
168631010	56628652	60	M	1	0	X	517662240
168660741	56628855	50	F	1	1	X	517661948
168660742	56628855	17	F	1	2	450104086	517662306
168868913	56630733	30	F	1	1	X	517662113
168917304	56630256	23	F	1	0	X	509956348
168917305	56630256	24	M	1	1	X	517662240
168917351	56629992	1	M	1	2	X	X
168933729	56630878	56	M	9	1	X	X
169004468	56631262	50	F	8	1	X	517662182
169004469	56631262	47	M	1	0	X	517662010
169004498	56630431	50	F	8	1	X	517662240
169004499	56630431	47	M	1	0	X	517665010
169004500	56630431	16	F	9	2	450104086	517662240
169004501	56631878	50	F	8	1	X	517662142
169004503	56631878	16	F	9	2	450104086	517662345
169463418	56628642	59	F	1	1	X	517662240
169463419	56628642	31	M	1	2	X	517661517
169463431	56630035	31	M	1	2	X	517665048
169495021	56628931	9	M	1	5	450093086	X
169495023	56628931	38	F	1	2	X	517662345
169495025	56628931	3	F	1	5	X	X
169495043	56629453	7	F	1	5	450093086	X
169495044	56629453	67	F	1	0	X	X
169495050	56629453	1	F	1	5	X	X
169739364	56631937	16	M	1	2	450104086	517665240
170247870	56630348	38	F	1	1	X	517662240
170247871	56630348	13	F	1	2	450093086	X
170247872	56630348	14	F	1	2	450093086	X
170247874	56629328	38	F	1	1	X	517661897
170247875	56629328	13	F	1	2	450093086	X
170247876	56629328	14	F	1	2	450093086	X
170247877	56629328	65	M	1	0	X	517661844
170247910	56628673	38	F	1	1	X	517665012
170247911	56628673	13	F	1	2	450093086	X
170247912	56628673	14	F	1	2	450093086	X
170247939	56629244	13	F	1	2	450093086	X
170247940	56629244	14	F	1	2	450093086	X
170247941	56629244	65	M	1	0	X	517661478
170635239	56631070	24	F	1	2	X	517662240
170831891	56631357	84	M	1	1	X	X
171053850	56631255	19	M	1	2	X	X
171053852	56631255	17	M	1	2	450104086	X
171053884	56630553	46	F	1	1	X	517662240
171053885	56630553	19	M	1	2	X	X
171053938	56630428	7	M	1	2	450093086	X
171365606	56631936	15	M	1	2	450104086	X
171365638	56630924	15	M	1	2	450104086	X
171670828	56630088	25	F	1	1	X	517662240
171670864	56629392	25	F	1	1	X	517661910
171670866	56629392	45	M	1	0	X	517661472
171670870	56630942	25	F	1	1	X	517661644
171670871	56630942	1	M	1	2	X	X
171670872	56630942	45	M	1	0	X	517662240
171670874	56631460	1	M	1	2	X	X
171670875	56631460	45	M	1	0	X	517662225
171670882	56630076	25	F	1	1	X	517662240
171968548	56630048	29	M	1	0	X	517661926
172179817	56630847	52	M	1	1	X	517661859
172179821	56630847	47	F	1	0	X	517662345
172179884	56631513	18	M	1	2	450104086	517662345
172179885	56631513	16	F	1	2	450104086	517662240
172179891	56629230	47	F	1	0	X	517662240
172385019	56630244	44	M	1	0	X	517661796
172385022	56630171	44	M	1	0	X	517662215
172387113	56628836	30	F	1	10	X	517665094
172387114	56628836	43	M	1	0	X	517662240
172414150	56631000	60	F	1	1	X	517662345
172414152	56631000	17	F	1	2	450104086	X
172919574	56631720	59	M	1	0	X	X
172931085	56629953	70	F	1	0	X	X
172931100	56631874	70	F	1	0	X	X
173099545	56631365	78	F	1	0	X	X
173244642	56630749	52	F	1	0	X	517662215
173244643	56630155	56	M	1	1	X	517662240
173244649	56629488	56	M	1	1	X	517662048
173244650	56629488	52	F	1	0	X	517662240
173244656	56631877	52	F	1	0	X	517665094
173382868	56631561	33	F	1	1	X	517665173
173382869	56631561	5	M	1	2	450093086	X
173382871	56631561	7	M	1	2	450093086	X
173382874	56631980	34	M	1	0	X	517661467
173382894	56628818	34	M	1	0	X	517662098
173382896	56630640	33	F	1	1	X	517661888
173382897	56630640	5	M	1	2	450093086	X
173382898	56630640	34	M	1	0	X	517662345
173382899	56630640	7	M	1	2	450093086	X
173382909	56631405	5	M	1	2	450093086	X
173382911	56631405	7	M	1	2	450093086	X
173430225	56629473	13	M	1	2	450093086	X
173430226	56629473	11	F	1	2	450093086	X
173430231	56629473	41	F	1	0	X	X
173430232	56629473	7	M	2	2	450093086	X
173430354	56630262	11	F	1	2	450093086	X
173430358	56630262	19	F	1	2	X	X
173430359	56630262	41	F	1	0	X	X
173430360	56630262	7	M	2	2	450093086	X
173430401	56629447	13	M	1	2	450093086	X
173430402	56629447	11	F	1	2	450093086	X
173430404	56629447	0	M	1	5	X	X
173430405	56629447	15	F	1	2	450063600	X
173430408	56629447	7	M	2	2	450093086	X
173878932	56630735	45	M	1	0	X	517662014
173915381	56631809	68	M	1	0	X	517661981
174142574	56630493	81	M	1	0	X	X
174142584	56632025	81	M	1	0	X	X
174142598	56630399	81	M	1	0	X	X
174479257	56631115	27	M	1	0	X	517661962
174479259	56631115	3	M	1	2	X	X
174479260	56631115	26	F	1	10	X	517662345
174479267	56628969	3	M	1	2	X	X
174479268	56628969	26	F	1	10	X	517661472
174721809	56630251	49	F	1	0	X	517665126
174758672	56631495	46	F	1	0	X	517665176
174758680	56628803	46	F	1	0	X	517662120
175576869	56630079	21	F	1	1	X	509955940
175993671	56630897	51	F	1	1	X	517661798
176436751	56628841	62	F	1	0	X	X
176436752	56628841	67	M	1	1	X	X
176868012	56628940	40	F	1	10	X	517662307
176868014	56628940	8	M	9	12	450093086	X
176868016	56629450	50	M	1	0	X	517662240
176868040	56629456	50	M	1	0	X	517662240
176868108	56629595	40	F	1	10	X	517662217
176868109	56629595	50	M	1	0	X	517662222
176868110	56629595	8	M	9	12	450093086	X
176886593	56628922	92	F	1	6	X	517662307
176886595	56628922	61	M	1	1	X	517665035
176967247	56628885	24	F	1	12	X	X
176967249	56628885	18	F	1	2	450090322	517662240
176967250	56628885	52	M	1	1	X	517662345
176967251	56628885	50	F	1	0	X	517662098
177004407	56631852	56	M	1	1	X	517661478
177004411	56630888	56	M	1	1	X	517662323
177004418	56631178	58	F	1	0	X	517662345
177004432	56632052	58	F	1	0	X	517662235
177004433	56632052	56	M	1	1	X	517662018
177164048	56631662	57	M	1	0	X	X
177164049	56631662	56	F	1	1	X	X
177164062	56629510	57	M	1	0	X	X
177164063	56629510	56	F	1	1	X	X
177164066	56629763	57	M	1	0	X	X
177164067	56629763	56	F	1	1	X	X
177553303	56631434	47	F	1	1	X	X
177553304	56631434	56	M	1	0	X	517662293
177553329	56629166	47	F	1	1	X	X
177553330	56629166	56	M	1	0	X	517665138
177783509	56631537	78	F	1	0	X	X
178586235	56630857	83	F	1	0	X	X
178586238	56628715	83	F	1	0	X	X
178586247	56628714	83	F	1	0	X	X
178586249	56631986	83	F	1	0	X	X
178724602	56630356	87	F	1	0	X	X
178748917	56631691	68	F	1	0	X	X
178764881	56629229	58	M	1	0	X	517662240
178764882	56629229	57	F	1	1	X	517662089
178820924	56629361	56	M	1	1	X	517665020
178820925	56629361	54	F	3	0	X	517662257
178820959	56628752	54	F	3	0	X	517665094
178820982	56629228	56	M	1	1	X	517665104
178820983	56629228	54	F	3	0	X	517662809
178821007	56628769	54	F	3	0	X	517661452
179107003	56630636	73	F	1	1	X	X
179107004	56630636	75	M	1	0	X	517662240
179107033	56630045	73	F	1	1	X	X
179107034	56630045	75	M	1	0	X	517662474
179107047	56630109	73	F	1	1	X	X
179116684	56631305	64	F	1	0	X	517662199
179436357	56631254	68	M	1	0	X	517661999
179436358	56631254	69	F	1	1	X	517665259
179617029	56632021	48	F	1	1	X	517662240
179617032	56631799	64	M	1	0	X	517662011
179722114	56631361	62	F	1	1	X	517661927
179834527	56628799	13	M	1	2	450093086	X
179834529	56628799	51	F	1	1	X	517662279
179834530	56628799	13	M	1	2	450093086	X
179872838	56631299	35	F	1	2	X	517662168
179872839	56631299	63	F	1	1	X	517662240
179872840	56631299	70	M	1	0	X	X
180760490	56629211	44	M	1	1	X	517662307
180760492	56629211	12	F	1	2	450093086	X
180778269	56631269	0	M	1	2	X	X
180778270	56631269	23	M	1	0	X	517662240
181011641	56631822	71	M	1	0	X	X
182091956	56629444	51	F	1	1	X	517661785
182091957	56629444	52	M	9	0	X	X
182202007	56631219	46	F	1	0	X	517662042
182202015	56631895	46	F	1	0	X	517662345
182202016	56631895	47	M	1	1	X	517664571
182398788	56628614	59	F	1	1	X	X
182409211	56629711	60	F	8	1	X	517662240
182621345	56629022	68	M	1	0	X	517662240
182846049	56629369	62	F	1	0	X	517661809
182919716	56631438	31	M	1	0	X	517662345
182919719	56631438	0	F	1	2	X	X
182919721	56631438	11	F	1	2	450093086	X
182919740	56631448	31	M	1	0	X	517661463
182919742	56631448	32	F	1	1	X	X
182919743	56631448	0	F	1	2	X	X
182919744	56631448	3	F	1	2	X	X
182919745	56631448	11	F	1	2	450093086	X
182919758	56630880	31	M	1	0	X	517661484
182919762	56630880	3	F	1	2	X	X
182919763	56630880	11	F	1	2	450093086	X
183422706	56630877	49	M	1	0	X	517662240
183493264	56631154	49	F	1	1	X	517661957
183493266	56631154	17	M	1	2	450104086	X
183493267	56631154	24	F	1	2	X	517662240
183612098	56630972	80	F	1	0	X	X
183652682	56631839	53	M	1	0	X	X
183652683	56631839	67	F	1	1	X	517661459
183938200	56631016	45	F	1	1	X	517662113
183938202	56631016	5	F	1	2	450066968	X
183938209	56631222	45	M	1	0	X	517662144
183938296	56631692	45	F	1	1	X	517662240
183938297	56631692	45	M	1	0	X	517661906
184254777	56631805	67	F	1	1	X	X
184259348	56631782	65	M	1	0	X	517661957
184259350	56631782	48	F	1	1	X	517662396
184259373	56629007	23	M	1	2	X	517662011
184259374	56629007	48	F	1	1	X	517665094
184279983	56630750	39	M	1	10	X	517662165
184279985	56630571	39	M	1	10	X	517662240
184279986	56630571	31	F	1	0	X	X
184759374	56631160	40	F	1	0	X	517662345
184759375	56631160	11	F	1	2	450093086	X
184759377	56631160	13	M	1	2	450093086	X
184759454	56629549	40	F	1	0	X	517662240
184759455	56629549	11	F	1	2	450093086	X
184965685	56628727	34	F	8	0	X	507395235
184965686	56628727	6	M	1	2	450093086	X
184965687	56628727	3	M	1	2	450090361	X
184965688	56628727	38	M	1	1	X	517661854
185175997	56631814	71	M	1	0	X	X
185175998	56631814	71	F	1	1	X	X
185193165	56630892	54	M	1	1	X	517662268
185193166	56630892	49	F	1	0	X	517662240
185719592	56630295	55	M	1	0	X	517662240
186115815	56630175	36	M	1	0	X	517661472
186244345	56629359	76	F	1	1	X	X
186244353	56631574	76	F	1	1	X	X
186244354	56631574	74	M	1	0	X	X
186272035	56631972	51	F	1	1	X	517665033
186923272	56628875	4	F	1	2	X	X
186923275	56628875	28	F	1	0	X	517662098
186923276	56628875	28	M	1	1	X	517662240
186923277	56628875	2	M	1	2	X	X
186923296	56630768	4	F	1	2	X	X
186923297	56630768	4	F	1	2	X	X
186923298	56630768	7	M	1	2	450093086	X
186923299	56630768	28	F	1	0	X	517662240
186923300	56630768	28	M	1	1	X	517662124
186923322	56631539	7	M	1	2	450093086	X
186923325	56631539	2	M	1	2	X	X
186923358	56630956	7	M	1	2	450093086	X
186923359	56630956	28	F	1	0	X	517662119
186923360	56630956	28	M	1	1	X	517665148
186923361	56630956	2	M	1	2	X	X
