sp_id	latitude	longitude
517433351	42.0525993	-104.9567466
517432545	42.3128333	-105.2467305
517433320	42.0702593	-104.9560076
517499878	42.7635132	-105.3982504
517432635	42.0348033	-105.0359206
517419648	41.8418862	-104.1737298
517433387	42.0515363	-104.9609356
517433619	42.0718332	-104.7008307
511930998	41.2553907	-95.9306610
517432679	42.0029533	-105.0223406
517433440	42.0544233	-104.9533036
517433593	42.0569633	-104.9366906
517433017	42.0710212	-104.1903038
517433413	42.0543363	-104.9567996
517433758	42.0454942	-104.1460488
512210618	41.8463612	-103.6608869
517432581	41.9630133	-105.0215206
512212072	41.8323232	-103.6717009
517432615	42.2715633	-105.0498806
517417112	41.1628976	-104.7853689
517419258	41.7568513	-104.8231887
517433379	42.0461613	-104.9581036
517432639	42.0627833	-104.9636906
517432596	42.0795833	-104.9765406
517499867	42.7559032	-105.3979904
517433245	42.0590623	-104.9533316
517433416	42.0422093	-104.9612416
512211628	41.8317992	-103.6793309
517419639	41.8600663	-104.8797607
517433356	42.0626663	-104.9631626
517433425	42.0627213	-104.9561786
517504314	42.8205363	-106.4009042
517433325	42.0580973	-104.9602936
517419630	41.8768913	-104.9891526
517432627	42.2911032	-105.0739505
517433329	42.0562523	-104.9547026
517433641	42.0501233	-104.9244506
517433316	42.0571883	-104.9629826
512212155	41.8431532	-103.6647009
517432746	42.2667862	-104.7388106
517433421	42.0599733	-104.9533446
517414287	41.1387234	-104.8198908
517419254	41.7937373	-104.7501137
517498753	42.5280382	-104.9123106
517432658	41.9843733	-105.0307406
517432428	42.0561603	-104.9667416
511913450	41.3261327	-96.0686229
517419844	41.8565533	-104.9580806
517433587	42.0367133	-104.9377006
512210707	41.8492342	-103.6624859
517417958	41.1611034	-104.7926308
517433452	42.0561903	-104.9568066
517419869	41.8784133	-105.2074706
517432398	42.0591793	-105.0408216
517432744	42.2707762	-104.7508696
517433353	42.0516743	-104.9581866
517432702	42.1096352	-104.6538607
517432626	41.9751833	-105.0222806
517433681	42.0306433	-104.9426406
517417114	41.1628976	-104.7853689
517505082	42.8215433	-106.4005602
517432839	42.0631122	-104.1826978
517432751	42.2628452	-104.7415076
517433322	42.0507783	-104.9624126
517418857	41.1637334	-104.6442208
517432605	42.0056633	-105.0091306
517433614	42.0553033	-104.9627106
517419109	41.1510441	-104.1015811
517419843	41.8853833	-105.1493906
517499876	42.7203232	-105.3930704
517433411	42.0452633	-104.9578616
517432661	42.0378233	-104.9685106
517419842	41.9030933	-104.9595106
517419267	41.7572233	-104.8223627
517433299	42.0534893	-104.9624036
517433041	42.0801152	-104.2272268
517432417	42.0791563	-104.9985576
517499016	42.7935632	-105.3559904
517498764	42.5723792	-104.7942426
517432421	42.0516423	-104.9693986
517433592	42.1240333	-104.9418206
511909418	41.3773327	-96.1030229
512213864	41.9632632	-103.9259809
517419813	41.7862033	-104.7380407
517432541	42.4298532	-105.2209805
517433343	42.0626863	-104.9533626
517432752	42.3284082	-104.7221076
517433238	42.0486733	-104.9557316
517433597	42.0151133	-104.8191006
517419851	41.8661433	-104.8276007
517433313	42.0648523	-104.9532406
517419631	41.8714993	-104.7539637
517432435	42.0507823	-104.9695216
517433688	42.0555733	-104.9586206
517432680	42.0619033	-104.9638306
517418317	41.1435134	-104.7657108
517432629	42.0690833	-104.9638706
517415159	41.1339824	-104.8145558
517419032	41.0191104	-104.2761309
517433251	42.0486733	-104.9557316
517433393	42.0543353	-104.9504376
517433246	42.0572573	-104.9560846
517433408	42.1039582	-104.6815727
517503227	42.8774413	-106.3465072
517432408	42.0493773	-104.9747606
517419777	41.8990241	-105.1757806
517432573	42.1574933	-104.9899806
517432583	41.9514133	-105.0429606
517419779	41.8638164	-104.3010094
512212890	41.9324332	-103.9628209
511914402	41.3288627	-96.0628729
517419261	41.7606033	-104.8264317
517433661	42.0535333	-104.9357806
517432561	42.0314033	-105.0258106
517433159	42.0599832	-104.1911398
517419211	41.1783733	-104.0715809
517433388	42.0535163	-104.9582116
517498636	42.7891582	-105.3752704
517503783	42.8190633	-106.3995202
517432646	41.9547433	-105.0410806
517433236	42.0515723	-104.9567346
512213875	41.9652432	-103.9145809
517433616	42.0747333	-104.9578906
517432332	42.4294322	-105.1516405
517499206	42.5068332	-104.8475506
508563030	39.7579129	-94.7848334
517419045	41.1831993	-104.0570179
