sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
56611318	560279572001	1	69900	42.7811904	-104.6160825
56611319	560279572001	1	77200	42.7824461	-104.6164133
56611320	560279572001	1	57300	42.7802634	-104.6166473
56611321	560279572001	1	74000	42.7183687	-104.4889070
56611322	560279572001	1	20000	43.0329924	-104.6479038
56611323	560279572001	1	225600	43.0327157	-104.6481014
56611324	560279572001	1	56000	42.7761454	-104.6131953
56611325	560279572001	1	95930	43.0327359	-104.6479888
56611326	560279572001	1	247500	43.0327512	-104.6485730
56611327	560279572001	1	8000	42.7762964	-104.6145001
56611328	560279572001	1	95000	42.7763878	-104.6128786
56611329	560279572001	1	81200	42.7761218	-104.6128317
56611330	560279572001	1	27000	42.7765353	-104.6140099
56611331	560279572001	1	82600	42.7761325	-104.6128637
56611332	560279572001	1	57510	42.7759539	-104.6135352
56611333	560279572001	1	41000	42.7764967	-104.6136528
56611334	560279572001	1	268000	42.7763874	-104.6134576
56611335	560279572001	1	15600	43.0313287	-104.6485226
56611336	560279572001	1	30000	43.0313122	-104.6493426
56611337	560279572001	1	101000	43.0306034	-104.6494189
56611338	560279572001	1	30550	43.0305743	-104.6495107
56611339	560279572001	1	23000	43.0309468	-104.6488048
56611340	560279572001	1	85000	43.0313318	-104.6495146
56611341	560279572001	1	27500	43.0309955	-104.6493911
56611342	560279572001	1	37000	42.6629995	-104.0894648
56611343	560279572001	1	26360	43.0320237	-104.6488074
56611344	560279572001	1	102600	42.7760464	-104.6141589
56611345	560279572001	1	17900	42.7763002	-104.6151022
56611346	560279572001	1	67110	42.7766751	-104.6148740
56611347	560279572001	1	20400	43.0317264	-104.6488402
56611348	560279572001	1	71500	42.7758972	-104.6148978
56611349	560279572001	1	59000	42.7764313	-104.6140693
56611350	560279572001	1	28800	42.6626241	-104.0894136
56611351	560279572001	1	30000	43.0323323	-104.6486338
56611352	560279572001	1	26800	43.0322665	-104.6487722
56611353	560279572001	1	6000	43.0322350	-104.6489214
56611354	560279572001	1	88500	42.6626533	-104.0891122
56611355	560279572001	1	33200	42.6622731	-104.0888749
56611356	560279572001	1	25000	42.6630401	-104.0888149
56611357	560279572001	1	50100	42.7806742	-104.6227686
56611358	560279572001	1	73000	42.7183218	-104.4899896
56611359	560279572001	1	126900	42.7804931	-104.6140543
56611360	560279572001	1	23600	42.7795195	-104.6142075
56611361	560279572001	1	172700	42.7782063	-104.6161624
56611362	560279572001	1	100000	42.7778159	-104.6185487
56611363	560279572001	1	31500	42.7789216	-104.6144112
56611364	560279572001	1	16700	42.7790597	-104.6146147
56611365	560279572001	1	28600	42.7774691	-104.6187194
56611366	560279572001	1	122000	42.7774082	-104.6180557
56611367	560279572001	1	12000	42.7790685	-104.6188998
56611368	560279572001	1	100000	42.7786405	-104.6156391
56611369	560279572001	1	67000	42.7792361	-104.6149930
56611370	560279572001	1	19400	42.7785646	-104.6162443
56611371	560279572001	1	23700	42.7782949	-104.6180240
56611372	560279572001	1	54400	42.7787712	-104.6166494
56611373	560279572001	1	83600	42.7786132	-104.6183208
56611374	560279572001	1	24100	42.7784943	-104.6120266
56611375	560279572001	1	148300	42.7774378	-104.6130608
56611376	560279572001	1	24000	42.6626555	-104.0904717
56611377	560279572001	1	27000	42.7782289	-104.6163313
56611378	560279572001	1	0	42.6628988	-104.0909076
56611379	560279572001	1	36000	42.7772604	-104.6131399
56611380	560279572001	1	30300	42.7783199	-104.6137241
56611381	560279572001	1	115300	42.7778984	-104.6132699
56611382	560279572001	1	81490	42.7780542	-104.6125098
