sp_id	latitude	longitude
517661200	43.8540250	-104.2126595
508055616	38.7486731	-94.8261235
517660999	43.8539400	-104.2007225
517498933	42.7770462	-104.6177776
517498978	42.9594040	-104.3632799
517510920	43.4741541	-104.4868805
517498911	42.6831471	-104.1836527
517498866	42.7540151	-104.4477176
517661380	43.8505370	-104.2379415
517509964	43.0249361	-104.7002305
517661044	43.8541130	-104.2181095
517498836	42.7626061	-104.4522306
517661175	43.8442980	-104.2103685
517498928	42.9395471	-104.3693966
517498920	42.7626061	-104.4522306
517661001	43.8532120	-104.2080865
517498792	42.7636431	-104.4522636
517661243	43.8456670	-104.1844065
517661219	43.8517720	-104.2122805
517498972	42.8290767	-104.3325280
517661129	43.8552700	-104.2016925
517498790	42.7542581	-104.4447976
517498898	42.7698461	-104.4524686
517498877	42.9610061	-104.3630896
517498793	42.7637211	-104.4522656
517504789	42.8780633	-106.4205501
517661310	43.8568490	-104.1995015
517661408	43.8500940	-104.2490865
517661064	43.8511420	-104.2311325
517498981	42.8290767	-104.3325280
517498787	42.7978222	-104.7929025
517499228	42.8432593	-106.2427322
517510912	43.3034411	-104.5845105
517660994	43.8453010	-104.2075575
517504273	42.8639283	-106.4543561
517498846	42.7534361	-104.4460046
517504361	42.8968733	-106.4610771
517498919	42.7498481	-104.4721496
517661093	43.8418740	-104.1686865
517661330	43.8487750	-104.1897345
517498821	42.7099072	-104.6172996
517501257	42.7343643	-106.3138512
517498973	42.8290767	-104.3325280
517498855	42.7584571	-104.4506986
517509958	43.3196801	-104.6630865
517661392	43.8527640	-104.1997465
517504289	42.8629753	-106.4037642
517510922	43.2197969	-104.6121594
517498929	42.7698461	-104.4524686
517660992	43.8475310	-104.2104875
517510917	43.0855581	-104.3501186
517510909	43.1767971	-104.3707026
517498797	42.7626061	-104.4522306
517498852	42.7565881	-104.4532436
517504420	42.8629753	-106.4037642
517509959	43.3736461	-104.7245725
517504602	42.8921333	-106.4926901
517498819	42.7503061	-104.3997746
517510915	43.1085051	-104.3601516
517498837	42.8282171	-104.4186006
517509965	43.0453431	-104.7302405
517661068	43.8485620	-104.1994185
517661271	43.8551470	-104.2032725
517498916	42.7540351	-104.4514736
517510907	43.2742881	-104.6178865
517498949	42.6145011	-104.2023387
517504750	42.8482133	-106.4733501
517510925	43.2197969	-104.6121594
517498923	42.8292331	-104.3260376
517661016	43.8553710	-104.1984965
517498830	42.7650831	-104.4446056
517498887	42.7570981	-104.4518046
517661072	43.8550650	-104.2034795
517498986	42.7267171	-104.7159963
511928843	41.2653227	-95.9493430
517498905	42.7624821	-104.4550766
517509955	43.0713821	-104.6271345
517509961	42.9987551	-104.6440065
517498874	42.7640931	-104.4455476
517510916	43.2573501	-104.3898816
517498808	42.9395471	-104.3693966
517498812	42.8308541	-104.3663306
517661188	43.8493510	-104.2092745
508055623	38.7468631	-94.8272935
517510923	43.2197969	-104.6121594
517498842	42.7605791	-104.4534376
517498913	42.7558961	-104.4183396
517660989	43.8556070	-104.2024255
517661267	43.8528720	-104.2032755
517510900	43.0634701	-104.6191845
517661066	43.8444090	-104.2104125
517498932	42.7750932	-104.6128486
517498862	42.7553021	-104.4561406
517504353	42.9036003	-106.4555441
517510921	43.2197969	-104.6121594
517498811	42.7951971	-104.1023007
517661117	43.8509120	-104.1986355
517498876	42.7342841	-104.3480857
517498927	42.7553691	-104.4532496
517498809	42.7475421	-104.4905996
517661249	43.8544940	-104.2042315
517499223	42.8203243	-106.2667462
517498977	42.8290767	-104.3325280
517661297	43.8507020	-104.2365165
517498992	42.6466255	-104.0939177
517498840	42.7492451	-104.4759396
517510919	43.4737641	-104.4868925
517498810	42.7538791	-104.4518076
517498910	42.7552451	-104.4518616
517498778	42.7662932	-104.7171216
517510904	43.1926221	-104.5982055
517498935	42.6831471	-104.1836527
517498814	42.7647481	-104.4522906
517661206	43.8525170	-104.2107945
517510905	43.2482351	-104.5442045
517510906	43.2104761	-104.5451225
517498980	42.8290767	-104.3325280
517661020	43.8480170	-104.1942275
517661145	43.8537660	-104.2003475
517498800	42.7475821	-104.5096066
517503227	42.8774413	-106.3465072
517498890	42.7627011	-104.4519876
