sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
164389860	56612370	48	F	1	0	X	517498830
164848512	56611497	61	M	1	0	X	517498790
164848513	56611497	43	F	1	1	X	517499228
165192052	56611612	46	M	1	10	X	517505032
165192053	56611612	42	F	1	0	X	517504789
165221509	56612017	75	F	1	1	X	X
165221510	56612017	82	M	1	0	X	X
166204794	56612223	13	F	1	2	450098787	X
166204796	56612223	40	M	1	0	X	517498916
166308193	56612004	45	F	1	0	X	X
166902562	56611483	57	F	1	1	X	517498846
166902609	56612127	57	M	1	0	X	517498846
166974705	56612197	30	F	1	0	X	517509955
167530530	56611374	62	F	1	0	X	517498781
167530531	56611374	20	F	9	5	X	517498879
168275823	56612031	0	M	1	2	X	X
168275825	56612031	37	F	1	0	X	517498895
168719060	56612026	55	M	1	0	X	517661028
168719092	56612227	55	M	1	0	X	517498867
168926872	56611742	20	F	1	10	X	517498872
168926946	56612006	20	F	1	10	X	517509965
170831888	56612142	57	F	1	0	X	517498872
171328586	56611980	38	M	1	0	X	517498857
171328588	56611980	12	F	1	2	450098787	X
172239959	56612285	57	F	1	0	X	517661387
172239965	56611765	57	F	1	0	X	517498849
173430305	56612376	13	M	1	2	450098787	X
173430307	56612376	4	M	2	2	450093640	X
173430308	56612376	0	M	1	5	X	X
173430311	56612376	41	F	1	0	X	X
173430312	56612376	7	M	2	2	450098787	X
173494816	56611720	45	F	1	1	X	517498849
174142557	56611744	81	F	1	1	X	X
174758663	56611340	52	M	1	1	X	517498872
174758664	56611340	46	F	1	0	X	517661330
174969184	56611752	6	F	1	2	450098787	X
174969187	56611752	13	F	1	2	450098787	X
175087324	56611561	49	F	1	1	X	517661506
176362212	56612190	28	M	1	0	X	517509964
176868042	56611760	40	F	1	10	X	517498848
176868043	56611760	50	M	1	0	X	517498879
176868111	56611334	40	F	1	10	X	517498795
177553398	56611699	56	M	1	0	X	517498830
178724604	56611345	87	F	1	0	X	X
179436370	56611414	69	F	1	1	X	517498934
179524717	56611482	18	F	1	2	450100945	X
179524719	56611482	50	M	1	1	X	517498986
179524731	56612098	50	M	1	1	X	517498846
179524735	56611386	18	F	1	2	450100945	X
179524736	56611386	50	F	1	0	X	X
179827491	56611729	42	F	1	0	X	X
179827492	56611544	8	F	1	2	450098787	X
179827493	56611544	49	M	1	1	X	517498872
179827494	56611544	42	F	1	0	X	X
180047401	56612240	70	F	1	0	X	517498894
183304257	56612003	78	M	1	0	X	X
183304258	56611643	78	M	1	0	X	X
183493260	56611381	49	F	1	1	X	517661188
183493261	56611381	51	M	1	0	X	517498872
183493263	56611381	24	F	1	2	X	517498862
184759378	56612220	40	F	1	0	X	517498872
184759424	56611884	7	M	1	2	450098787	X
184759425	56611884	13	M	1	2	450098787	X
185375773	56611401	64	F	1	0	X	517498840
186400480	56611915	48	F	9	0	X	517498794
187490972	56611361	61	M	1	1	X	X
187490973	56611361	60	F	1	0	X	X
187504145	56612344	80	F	1	1	X	X
187677872	56612110	51	M	1	0	X	517498879
187677874	56611423	51	M	1	0	X	517498828
187677878	56611640	51	M	1	0	X	517498872
187842666	56611598	61	M	1	0	X	517498840
188363649	56612063	65	M	1	0	X	X
188467272	56611867	47	M	1	1	X	X
188536225	56611951	46	M	1	1	X	517498830
188536250	56612309	38	F	1	0	X	517498831
188536252	56612309	46	M	1	1	X	517498872
189103265	56612172	0	M	1	5	X	X
189103267	56612172	24	F	1	2	X	517498874
189124560	56612256	57	F	1	0	X	X
189690465	56611430	59	F	1	0	X	517498873
189718444	56612350	15	F	1	2	450100945	X
189718446	56612350	19	M	1	2	X	517498909
189719138	56612179	76	F	1	0	X	517504724
190135252	56611390	50	M	1	1	X	517661188
190135253	56611390	48	F	1	0	X	X
190158411	56612204	49	M	1	0	X	517498823
190158413	56612204	46	F	1	1	X	517498976
190204182	56611510	17	F	1	2	450100945	517509961
190204183	56611510	12	M	1	2	450098030	X
190204184	56611510	12	F	1	2	450098030	X
190204185	56611510	49	F	1	1	X	517498901
190270441	56611984	4	F	1	2	450093640	X
190568906	56612371	83	F	1	0	X	X
191752499	56612140	57	F	1	0	X	517498879
191752514	56612326	57	F	1	0	X	517498886
192761278	56611354	57	M	1	0	X	517498914
192761279	56611354	56	F	1	1	X	511928843
193200172	56612078	50	M	1	2	X	517498799
193982770	56611802	18	F	1	0	X	X
195223524	56611661	41	F	1	10	X	517498894
195944191	56612231	79	M	1	0	X	X
196023888	56611513	54	M	1	0	X	508055616
197534828	56611878	78	M	1	0	X	X
197709546	56612254	17	F	1	2	X	517510909
197709547	56612254	19	F	1	2	X	517498823
197709549	56612254	44	M	1	1	X	X
197709601	56611946	17	F	1	2	X	517498872
197709604	56611946	44	M	1	1	X	X
197744167	56611412	21	M	1	7	X	X
197744168	56611412	0	M	1	2	X	X
197744169	56611412	36	F	1	0	X	517498857
197744170	56611412	43	M	1	1	X	517498872
197761381	56612117	57	F	1	0	X	517661408
197780657	56611549	60	M	1	1	X	517498857
198455788	56611858	26	F	1	0	X	517510912
198487974	56611441	80	F	1	3	X	X
198487975	56611441	93	M	1	0	X	X
198487987	56611530	93	M	1	0	X	X
198488002	56612337	80	F	1	3	X	X
198488003	56612337	93	M	1	0	X	X
199976614	56611669	64	F	1	0	X	517499396
200164228	56612249	50	M	1	1	X	517498864
200164229	56612249	49	F	1	0	X	517498876
200964169	56611581	20	M	1	2	X	517498909
201087518	56611766	1	M	1	2	X	X
201149874	56611411	51	F	1	1	X	X
201149877	56612234	63	M	1	0	X	517498787
201367177	56611961	28	M	1	0	X	517498872
201367178	56611961	29	F	1	10	X	517498909
201569787	56611979	33	M	1	1	X	517498872
201653507	56612217	56	F	1	0	X	517498986
202359554	56611985	3	M	1	2	X	X
202359555	56611985	2	F	1	2	X	X
202359556	56611985	19	F	1	10	X	X
202359557	56611985	24	M	1	0	X	X
202997296	56612298	52	F	1	10	X	X
204577330	56611467	60	F	1	1	X	517498793
204900349	56612139	65	F	1	1	X	517498905
204900350	56612139	71	M	1	0	X	X
205523718	56611908	46	F	1	1	X	X
206320544	56611454	5	F	1	2	450093640	X
206320546	56611454	36	F	1	1	X	517498914
206320547	56611454	41	M	1	0	X	517500243
207072487	56611726	65	M	1	0	X	517661330
207072488	56611726	63	F	1	1	X	517498922
207870983	56611995	78	F	1	0	X	X
208267071	56612259	13	F	1	2	450098787	X
208267073	56612259	11	F	1	2	450098787	X
208267074	56612259	35	M	1	1	X	517498914
208466268	56611862	63	F	1	0	X	517661206
208466269	56611862	67	M	1	1	X	517660999
208837096	56612317	43	M	1	1	X	517498872
209039975	56612225	59	M	1	0	X	517510919
209039986	56611520	60	F	1	1	X	517498907
210247363	56611474	43	F	1	0	X	517498905
210247364	56611474	34	M	1	1	X	517498927
210247365	56611474	15	M	1	2	450100945	X
210247366	56611474	15	M	1	2	450100945	X
210308751	56611923	46	M	9	0	X	517510905
