sp_id	latitude	longitude
512213787	41.9422432	-103.8131309
517433788	42.0566232	-104.1480808
517503244	42.8749773	-106.3527692
517432979	42.0673672	-104.1842568
512210802	41.8797872	-103.6493509
517433036	42.0631902	-104.1843658
517499878	42.7635132	-105.3982504
512211425	41.8737132	-103.6575909
517433017	42.0710212	-104.1903038
517433758	42.0454942	-104.1460488
517432952	42.0314122	-104.2635178
517432713	42.2530272	-104.6237607
517509964	43.0249361	-104.7002305
517502636	42.8092033	-106.3449102
512211900	41.8884122	-103.6645669
517433482	42.1383165	-104.3568992
512210804	41.8685712	-103.6626049
512212850	41.9026432	-103.8548509
517417112	41.1628976	-104.7853689
517419575	41.9232072	-104.2472298
517433693	42.0597392	-104.1779088
512212681	41.9356412	-103.8004809
517503542	42.8121533	-106.3486402
512212292	41.8818332	-103.6774309
517433741	41.9569742	-104.1498488
512213865	41.9787232	-103.9507409
503059999	39.7489236	-104.9934109
517414287	41.1387234	-104.8198908
517433718	42.0612082	-104.1762118
517433056	42.0642912	-104.1888958
517419576	41.9353532	-104.2080048
517498929	42.7698461	-104.4524686
512211190	41.8668332	-103.6589009
517432853	42.1615272	-104.2877587
512213842	41.9783932	-103.9500009
517498819	42.7503061	-104.3997746
512211295	41.8680132	-103.6479709
512211813	41.8678052	-103.6629049
517433681	42.0306433	-104.9426406
517432865	42.0628802	-104.1842528
517433058	42.0650932	-104.1843848
517432840	42.0649972	-104.1826258
501981344	36.1540535	-94.0741240
517432839	42.0631122	-104.1826978
517433066	42.0640942	-104.1840078
517433765	42.0701152	-104.1700228
517433853	42.0632472	-104.1715998
501982813	36.1212935	-94.1185139
517415354	41.1354434	-104.8161108
511928843	41.2653227	-95.9493430
517433697	42.0642812	-104.1790638
512211740	41.8747992	-103.6804309
503059107	39.7460836	-104.9904509
517433756	42.0681792	-104.1761328
512212908	41.8969032	-103.7132509
517416063	41.1364744	-104.8051108
517498812	42.8308541	-104.3663306
517433163	42.0631822	-104.1816588
512213752	41.9463732	-103.8091809
517433558	42.0168641	-104.3217406
512212185	41.8207032	-103.6638009
517419712	41.6551236	-104.2118507
512210689	41.8226872	-103.6602269
512213864	41.9632632	-103.9259809
517419650	41.8566963	-104.4429528
517433204	42.0571562	-104.1843848
512213654	41.9949032	-104.0376898
512210751	41.8684522	-103.6441739
517432834	42.0730002	-104.1801028
517503083	42.8192533	-106.3406502
517433699	42.0601062	-104.1762338
517432873	42.0782222	-104.1871068
517433769	42.0623302	-104.1815008
517433212	42.0589192	-104.1845928
512212893	41.8717832	-103.9466309
517432798	42.1351572	-104.3454357
517503227	42.8774413	-106.3465072
517433696	42.0567502	-104.1682178
517432910	42.0736452	-104.2663078
512213640	41.9645412	-103.9221029
512212890	41.9324332	-103.9628209
517433763	42.0597392	-104.1779088
517414847	41.1736134	-104.8291108
517498976	42.8290767	-104.3325280
511930857	41.2600127	-95.9378030
517433028	42.0204332	-104.1895588
517414242	41.1301734	-104.8200708
517433159	42.0599832	-104.1911398
517502859	42.8581033	-106.3287202
512211330	41.8523632	-103.6581809
517415799	41.1321734	-104.8159108
517433835	42.0635092	-104.1790668
517433464	42.2052437	-104.5605703
517432769	42.1353542	-104.3454277
517498988	42.4804935	-104.1332005
512213875	41.9652432	-103.9145809
517419038	41.1775983	-104.0756859
512210938	41.8699582	-103.6464869
517433520	42.0168042	-104.2682710
517433167	42.1615272	-104.2877587
517419704	41.9362172	-104.1399966
517415280	41.1337734	-104.8163108
517433149	42.0635592	-104.1857878
517416570	41.1379834	-104.8109208
512210834	41.8667842	-103.5972680
517415500	41.1350034	-104.8159408
512210713	41.8246472	-103.6611119
517432992	42.0607822	-104.1844078
517413538	41.1913034	-104.8468607
517433008	42.0619142	-104.1842728
512211917	41.8856102	-103.6657359
512212886	41.9200832	-103.9701409
512210630	41.8269352	-103.6574849
517432832	42.0854992	-104.1893788
517432951	42.0789442	-104.1883318
517419645	41.8263603	-104.3244808
517432896	42.0664352	-104.1814998
517433526	42.0168042	-104.2681602
517433079	42.0640572	-104.1873488
517498991	42.6466242	-104.0939200
517419612	41.8530982	-104.0715758
512212651	41.9311162	-103.7743589
512213651	41.9645702	-103.9263469
512211847	41.8856102	-103.6657359
517432976	42.0641062	-104.1825808
517509960	43.0249361	-104.7002305
517415507	41.1339834	-104.8142808
517433772	42.0705812	-104.1710868
512211477	41.8499732	-103.6492909
512210986	41.8177463	-103.6622373
517432792	42.1403822	-104.3491587
501980587	36.1428445	-94.0951319
517433709	42.0585742	-104.1680678
517432930	42.0167832	-104.2868698
517413266	41.1678154	-104.8417818
517432870	42.0713212	-104.1816688
517433084	42.0866362	-104.1925938
517433508	42.1154838	-104.1880105
512212778	41.8839932	-103.9792009
517433175	42.0848532	-104.1914928
517433789	42.0621172	-104.1763518
517413253	41.1693804	-104.8408198
512213645	41.9704652	-103.8721929
