sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
56600040	560159577001	1	15500	42.2097770	-104.5279632
56600041	560159577001	1	41750	42.2357645	-104.6029936
56600042	560159577001	1	370	42.2105855	-104.5309791
56600043	560159577001	1	40500	42.2126613	-104.5151871
56600044	560159577001	1	52500	42.2163765	-104.5157537
56600045	560159577001	1	131900	42.2359620	-104.6049438
56600046	560159577001	1	45860	42.2244830	-104.5282201
56600047	560159577001	1	18700	42.2093013	-104.5207396
56600048	560159577001	1	24600	42.2323395	-104.5619967
56600049	560159577001	1	11300	42.5394577	-104.1640306
56600050	560159577001	1	37200	42.2088526	-104.5269630
56600051	560159577001	1	49050	42.2089923	-104.5265224
56600052	560159577001	1	85500	42.2107315	-104.5295740
56600053	560159577001	1	36000	42.2300168	-104.5351531
56600054	560159577001	1	11500	42.2344897	-104.6036916
56600055	560159577001	1	48000	42.2351331	-104.6046982
56600056	560159577001	1	75000	42.2351310	-104.6034242
56600057	560159577001	1	40100	42.2307886	-104.5352856
56600058	560159577001	1	45000	42.2345255	-104.6022228
56600059	560159577001	1	27000	42.2319220	-104.5343672
56600060	560159577001	1	500	42.2108160	-104.5288455
56600061	560159577001	1	28600	42.2280311	-104.5340252
56600062	560159577001	1	16300	42.2293905	-104.5345408
56600063	560159577001	1	35000	42.2295197	-104.5352192
56600064	560159577001	1	13700	42.2273659	-104.5337995
56600065	560159577001	1	38000	42.2282022	-104.5353242
56600066	560159577001	1	18800	42.2275858	-104.5355522
56600067	560159577001	1	30000	42.2300451	-104.5390799
56600068	560159577001	1	54000	42.2096926	-104.5305923
56600069	560159577001	1	52400	42.2078555	-104.5273216
56600070	560159577001	1	24000	42.2077746	-104.5262543
56600071	560159577001	1	38840	42.2098292	-104.5291605
56600072	560159577001	1	26000	42.2092360	-104.5290505
56600073	560159577001	1	13800	42.1605286	-104.3310029
56600074	560159577001	1	2800	42.3749785	-104.6515627
56600075	560159577001	1	23000	42.1959302	-104.5898425
56600076	560159577001	1	96000	42.4872044	-104.5475998
56600077	560159577001	1	35000	42.2264424	-104.5344622
56600078	560159577001	1	112000	42.2324620	-104.5498866
56600079	560159577001	1	27000	42.2329158	-104.5347057
56600080	560159577001	1	82200	42.1314146	-104.2899290
56600081	560159577001	1	65200	42.2129369	-104.5180387
56600082	560159577001	1	40000	42.2127679	-104.5178593
56600083	560159577001	1	70000	42.2140037	-104.5184615
56600084	560159577001	1	22000	42.2132790	-104.5177004
56600085	560159577001	1	35200	42.2118257	-104.5150523
56600086	560159577001	1	38000	42.2139035	-104.5181005
56600087	560159577001	1	67100	42.2115988	-104.5154939
56600088	560159577001	1	0	42.2119987	-104.5150820
56600089	560159577001	1	103000	42.2140818	-104.5169958
56600090	560159577001	1	43000	42.2119778	-104.5155591
56600091	560159577001	1	91000	42.2115106	-104.5148925
56600092	560159577001	1	41400	42.2118021	-104.5147198
56600093	560159577001	1	42500	42.2118974	-104.5158843
56600094	560159577001	1	36600	42.2115178	-104.5149976
56600095	560159577001	1	84000	42.2119656	-104.5156173
56600096	560159577001	1	56000	42.2118229	-104.5149949
56600097	560159577001	1	32000	42.2143213	-104.5165516
56600098	560159577001	1	40100	42.2142565	-104.5163043
56600099	560159577001	1	81000	42.2139659	-104.5166782
56600100	560159577001	1	87000	42.2140630	-104.5169791
56600101	560159577001	1	82700	42.2144160	-104.5170314
56600102	560159577001	1	56000	42.2146260	-104.5165436
56600103	560159577001	1	1400	42.2143718	-104.5173147
56600104	560159577001	1	30400	42.2134032	-104.5179684
56600105	560159577001	1	30400	42.2134028	-104.5173530
56600106	560159577001	1	30000	42.2141494	-104.5183839
56600107	560159577001	1	41280	42.2135847	-104.5176252
56600108	560159577001	1	71900	42.2141912	-104.5175601
56600109	560159577001	1	28180	42.2144430	-104.5184247
56600110	560159577001	1	19200	42.2140729	-104.5176026
56600111	560159577001	1	49900	42.2141325	-104.5174159
56600112	560159577001	1	43000	42.2132732	-104.5178401
56600113	560159577001	1	48000	42.2159129	-104.5157509
56600114	560159577001	1	54300	42.2101630	-104.5156457
56600115	560159577001	1	10500	42.2152741	-104.5167020
56600116	560159577001	1	9600	42.2123738	-104.5169188
56600117	560159577001	1	18000	42.2120737	-104.5161421
56600118	560159577001	1	24000	42.2126649	-104.5160036
56600119	560159577001	1	115100	42.2123926	-104.5164073
56600120	560159577001	1	53500	42.2121078	-104.5151594
56600121	560159577001	1	80000	42.2120707	-104.5165247
56600122	560159577001	1	77000	42.2125480	-104.5151860
56600123	560159577001	1	82300	42.2122078	-104.5153115
56600124	560159577001	1	30900	42.2123587	-104.5151231
56600125	560159577001	1	41400	42.2125868	-104.5167664
56600126	560159577001	1	75000	42.2128293	-104.5148742
56600127	560159577001	1	88300	42.2127517	-104.5170322
56600128	560159577001	1	95000	42.2101001	-104.5156810
56600129	560159577001	1	11900	42.2095875	-104.5152769
56600130	560159577001	1	49000	42.2111571	-104.5162924
56600131	560159577001	1	38000	42.2102141	-104.5152684
56600132	560159577001	1	66000	42.2162725	-104.5163469
56600133	560159577001	1	75000	42.2115899	-104.5168967
56600134	560159577001	1	16000	42.2151520	-104.5166000
56600135	560159577001	1	130000	42.2146711	-104.5168317
56600136	560159577001	1	37000	42.2148249	-104.5163413
56600137	560159577001	1	40500	42.2111245	-104.5158490
56600138	560159577001	1	22400	42.2152804	-104.5172071
56600139	560159577001	1	42400	42.2153182	-104.5171312
56600140	560159577001	1	40400	42.2100706	-104.5156176
56600141	560159577001	1	28500	42.2117533	-104.5165055
56600142	560159577001	1	43700	42.2117937	-104.5170668
56600143	560159577001	1	87000	42.2094631	-104.5155937
56600144	560159577001	1	12400	42.2115569	-104.5164545
56600145	560159577001	1	10000	42.2160515	-104.5162131
56600146	560159577001	1	74800	42.2111296	-104.5197185
56600147	560159577001	1	20000	42.1962073	-104.5587026
56600148	560159577001	1	383000	42.2133380	-104.5156896
56600149	560159577001	1	25000	42.2133674	-104.5158619
56600150	560159577001	1	21500	42.2159183	-104.5152770
56600151	560159577001	1	70000	42.1958811	-104.5585402
56600152	560159577001	1	28800	42.2135238	-104.5155670
56600153	560159577001	1	21000	42.1963816	-104.5584016
56600154	560159577001	1	97000	42.2154027	-104.5210899
56600155	560159577001	1	41280	42.2155571	-104.5172836
56600156	560159577001	1	78000	42.2131849	-104.5169357
56600157	560159577001	1	57600	42.2133969	-104.5160246
56600158	560159577001	1	42000	42.2136758	-104.5154386
56600159	560159577001	1	23000	42.2135293	-104.5168429
56600160	560159577001	1	116000	42.2128996	-104.5172339
56600161	560159577001	1	64100	42.2131037	-104.5167560
56600162	560159577001	1	12300	42.2159357	-104.5168537
56600163	560159577001	1	95000	42.2145792	-104.5160590
56600164	560159577001	1	8500	42.2141192	-104.5153562
56600165	560159577001	1	85500	42.2144707	-104.5157780
56600166	560159577001	1	17100	42.2161175	-104.5173085
56600167	560159577001	1	83200	42.2144220	-104.5160665
56600168	560159577001	1	90000	42.2157932	-104.5166532
56600169	560159577001	1	18200	42.2148571	-104.5211417
56600170	560159577001	1	85000	42.2093197	-104.5161637
56600171	560159577001	1	65000	42.2108805	-104.5140436
56600172	560159577001	1	31500	42.2108052	-104.5143550
56600173	560159577001	1	84250	42.2109767	-104.5138717
56600174	560159577001	1	11600	42.2144549	-104.5214194
56600175	560159577001	1	65000	42.2146771	-104.5219912
56600176	560159577001	1	24000	42.2149784	-104.5214892
56600177	560159577001	1	74500	42.2143963	-104.5207023
56600178	560159577001	1	47000	42.2152140	-104.5151236
56600179	560159577001	1	141400	42.2094676	-104.5161389
56600180	560159577001	1	25000	42.2100994	-104.5164378
56600181	560159577001	1	38001	42.2148584	-104.5206787
56600182	560159577001	1	66000	42.2148146	-104.5152374
56600183	560159577001	1	32000	42.2152364	-104.5159919
56600184	560159577001	1	53000	42.2135197	-104.5191686
56600185	560159577001	1	12000	42.3003754	-104.2972588
56600186	560159577001	1	103300	42.2140037	-104.5195428
56600187	560159577001	1	78000	42.2158196	-104.5201652
56600188	560159577001	1	17000	42.2158588	-104.5210997
56600189	560159577001	1	9600	42.2159282	-104.5213289
56600190	560159577001	1	38000	42.2153785	-104.5220525
56600191	560159577001	1	17400	42.2152249	-104.5224009
56600192	560159577001	1	8200	42.3003535	-104.2968369
56600193	560159577001	1	30000	42.2107342	-104.5172886
56600194	560159577001	1	47000	42.2143200	-104.5188484
56600195	560159577001	1	56000	42.2137926	-104.5189206
56600196	560159577001	1	33400	42.3000097	-104.2972460
56600197	560159577001	1	27800	42.2106414	-104.5172548
56600198	560159577001	1	19300	42.2101493	-104.5171492
56600199	560159577001	1	50000	42.2135471	-104.5185994
56600200	560159577001	1	50000	42.2147671	-104.5197427
56600201	560159577001	1	66900	42.2130747	-104.5186213
56600202	560159577001	1	52000	42.2150768	-104.5198762
56600203	560159577001	1	130000	42.2147636	-104.5189362
56600204	560159577001	1	20000	42.2355564	-104.5655602
56600205	560159577001	1	30400	42.2331740	-104.5512509
56600206	560159577001	1	11300	42.2088980	-104.5227576
56600207	560159577001	1	79300	42.1318752	-104.0532961
56600208	560159577001	1	75000	42.2113729	-104.5196279
56600209	560159577001	1	323800	42.2114951	-104.5196173
56600210	560159577001	1	35100	42.1312357	-104.0534625
56600211	560159577001	1	37000	42.2101627	-104.5185867
56600212	560159577001	1	77800	42.1194867	-104.1949298
56600213	560159577001	1	148000	42.2102547	-104.5182231
56600214	560159577001	1	42000	42.1194699	-104.1949169
56600215	560159577001	1	103300	42.2139760	-104.5209814
56600216	560159577001	1	44700	42.2170977	-104.5158259
56600217	560159577001	1	24500	42.2102062	-104.5184693
56600218	560159577001	1	63000	42.2173083	-104.5155074
56600219	560159577001	1	70000	42.2138062	-104.5209353
56600220	560159577001	1	62900	42.2097675	-104.5178289
56600221	560159577001	1	16000	42.2092985	-104.5175184
56600222	560159577001	1	37500	42.2055288	-104.5638816
56600223	560159577001	1	57000	42.1190016	-104.1925890
56600224	560159577001	1	22150	42.2119542	-104.5175413
56600225	560159577001	1	42700	42.1198133	-104.1914255
56600226	560159577001	1	10000	42.2159061	-104.5232861
56600227	560159577001	1	65000	42.2152386	-104.5236397
56600228	560159577001	1	30800	42.2150689	-104.5183282
56600229	560159577001	1	132200	42.1191773	-104.1906824
56600230	560159577001	1	57000	42.2149305	-104.5179183
56600231	560159577001	1	102600	42.1185044	-104.1906228
56600232	560159577001	1	20500	42.2119505	-104.5192979
56600233	560159577001	1	25700	42.2123770	-104.5174115
56600234	560159577001	1	42000	42.2121919	-104.5184095
56600235	560159577001	1	55000	42.1182860	-104.1938995
56600236	560159577001	1	30700	42.2167182	-104.5212909
56600237	560159577001	1	56004	42.2160613	-104.5245756
56600238	560159577001	1	45600	42.2112345	-104.5193337
56600239	560159577001	1	93600	42.2184525	-104.5195020
56600240	560159577001	1	48400	42.1193319	-104.1938604
56600241	560159577001	1	75600	42.1185369	-104.1924962
56600242	560159577001	1	10000	42.2161932	-104.5237531
56600243	560159577001	1	70000	42.2453960	-104.6255058
56600244	560159577001	1	16900	42.2132547	-104.5209723
56600245	560159577001	1	16700	42.2148173	-104.5230242
56600246	560159577001	1	51000	42.2363428	-104.5536480
56600247	560159577001	1	52700	42.2136293	-104.5210291
56600248	560159577001	1	64100	42.2448923	-104.6264185
56600249	560159577001	1	14000	42.2153707	-104.5247375
56600250	560159577001	1	32400	42.2133210	-104.5211298
56600251	560159577001	1	13100	42.2116806	-104.5173170
56600252	560159577001	1	62500	42.2133715	-104.5226663
56600253	560159577001	1	8000	42.2355520	-104.5642311
56600254	560159577001	1	47700	42.4040364	-104.6252492
56600255	560159577001	1	37200	42.4609302	-104.3675080
56600256	560159577001	1	27000	42.4546712	-104.3644881
56600257	560159577001	1	82000	42.4567176	-104.3687002
56600258	560159577001	1	77000	42.2350450	-104.5546864
56600259	560159577001	1	54300	42.1302482	-104.0536018
56600260	560159577001	1	71090	42.4561435	-104.3642673
56600261	560159577001	1	8200	42.4562268	-104.3663190
56600262	560159577001	1	39000	42.4572947	-104.3663536
56600263	560159577001	1	36000	42.4561933	-104.3671738
56600264	560159577001	1	18400	42.4557381	-104.3656672
56600265	560159577001	1	58300	42.4564782	-104.3652849
56600266	560159577001	1	45000	42.4553814	-104.3670123
56600267	560159577001	1	23000	42.4016168	-104.6263563
56600268	560159577001	1	9600	42.4531369	-104.3616698
56600269	560159577001	1	53200	42.4583349	-104.3664226
56600270	560159577001	1	42800	42.2119261	-104.5200559
56600271	560159577001	1	26920	42.1255698	-104.0529285
56600272	560159577001	1	67500	42.2069769	-104.5630875
56600273	560159577001	1	23900	42.4549981	-104.3639558
56600274	560159577001	1	65000	42.4009893	-104.6247975
56600275	560159577001	1	115000	42.2132954	-104.5224359
56600276	560159577001	1	87150	42.4570024	-104.3669770
56600277	560159577001	1	15100	42.4535177	-104.3630938
56600278	560159577001	1	10000	42.4016755	-104.6246556
56600279	560159577001	1	25800	42.4577639	-104.3650251
56600280	560159577001	1	33240	42.4541074	-104.3616305
56600281	560159577001	1	34200	42.4598674	-104.3684388
56600282	560159577001	1	21710	42.4043406	-104.6257207
56600283	560159577001	1	40000	42.4529861	-104.3654453
56600284	560159577001	1	22800	42.4043418	-104.6250472
56600285	560159577001	1	122300	42.4031271	-104.6257342
56600286	560159577001	1	65000	42.4035225	-104.6254188
56600287	560159577001	1	61000	42.4544615	-104.3631283
56600288	560159577001	1	67200	42.4596514	-104.3659708
56600289	560159577001	1	14600	42.4024663	-104.6246873
56600290	560159577001	1	52000	42.4533676	-104.3643707
56600291	560159577001	1	58300	42.4609223	-104.3694733
56600292	560159577001	1	70700	42.4556513	-104.3689543
56600293	560159577001	1	20200	42.4566596	-104.3631699
56600294	560159577001	1	55000	42.4553905	-104.3635087
56600295	560159577001	1	61200	42.4549965	-104.3652318
56600296	560159577001	1	40750	42.4603683	-104.3664235
56600297	560159577001	1	45300	42.4524906	-104.3615236
56600298	560159577001	1	24000	42.4589784	-104.3652231
56600299	560159577001	1	44490	42.4605632	-104.3670531
56600300	560159577001	1	45000	42.4585783	-104.3647588
56600301	560159577001	1	89000	42.4551984	-104.3619489
56600302	560159577001	1	45000	42.4518812	-104.3648158
56600303	560159577001	1	45000	42.4579620	-104.3631537
56600304	560159577001	1	122300	42.4538889	-104.3646399
56600305	560159577001	1	70000	42.2058803	-104.5165996
56600306	560159577001	1	80000	42.2118491	-104.5285042
56600307	560159577001	1	24400	42.2327534	-104.5606471
56600308	560159577001	1	23000	42.3298115	-104.4761848
56600309	560159577001	1	70050	42.2360974	-104.5648854
56600310	560159577001	1	76500	42.4548927	-104.3676591
56600311	560159577001	1	45234	42.2363317	-104.5655520
56600312	560159577001	9	17250	42.3312251	-104.4747697
56600313	560159577001	1	85000	42.2333567	-104.5614129
56600314	560159577001	1	51000	42.2360918	-104.6031605
56600315	560159577001	1	37900	42.4585448	-104.3679901
56600316	560159577001	1	26000	42.2083364	-104.5174249
56600317	560159577001	1	106970	42.2333459	-104.5590621
56600318	560159577001	1	50600	42.3280492	-104.4749587
56600319	560159577001	1	24000	42.2113645	-104.5300256
56600320	560159577001	1	57500	42.2114173	-104.5271400
56600321	560159577001	1	82000	42.3286920	-104.4755858
56600322	560159577001	1	91400	42.3294939	-104.4773460
56600323	560159577001	1	26500	42.3300646	-104.4743750
56600324	560159577001	1	38900	42.2361908	-104.5676281
56600325	560159577001	1	1100	42.3292392	-104.4746900
56600326	560159577001	1	20000	42.1738446	-104.3146886
56600327	560159577001	1	52900	42.2343811	-104.5633247
56600328	560159577001	1	30300	42.4538988	-104.3663561
56600329	560159577001	1	17800	42.4574864	-104.3680734
56600330	560159577001	1	35000	42.4549818	-104.3687048
56600331	560159577001	1	60000	42.1969317	-104.5737366
56600332	560159577001	1	73100	42.4538823	-104.3650911
56600333	560159577001	1	32400	42.4526262	-104.3669339
56600334	560159577001	1	120010	42.1982256	-104.5741047
56600335	560159577001	1	5050	42.2107946	-104.5324720
56600336	560159577001	1	25000	42.2360337	-104.6021009
56600337	560159577001	1	20000	42.2112348	-104.5309009
56600338	560159577001	1	13100	42.2069240	-104.5170241
56600339	560159577001	1	130000	42.2367135	-104.5695856
56600340	560159577001	1	13500	42.2076350	-104.5234605
56600341	560159577001	1	33200	42.2074690	-104.5200321
56600342	560159577001	1	96700	42.2073520	-104.5213960
56600343	560159577001	1	88000	42.1975587	-104.5723345
56600344	560159577001	1	37000	42.3718248	-104.6516337
56600345	560159577001	1	75900	42.2088034	-104.5235588
56600346	560159577001	1	84250	42.2108695	-104.5276496
56600347	560159577001	1	124020	42.2081914	-104.5172200
56600348	560159577001	1	11600	42.3729874	-104.6504583
56600349	560159577001	1	114000	42.3752754	-104.6509478
56600350	560159577001	1	0	42.3730813	-104.6527580
56600351	560159577001	1	31000	42.2088207	-104.5198438
56600352	560159577001	1	33400	42.2081510	-104.5187423
56600353	560159577001	1	18000	42.3718899	-104.6521792
56600354	560159577001	1	32800	42.1971388	-104.5749236
56600355	560159577001	1	104900	42.1976680	-104.5741650
56600356	560159577001	1	363500	42.3735189	-104.6535910
56600357	560159577001	1	75600	42.3738640	-104.6507143
56600358	560159577001	1	11400	42.3744906	-104.6545104
56600359	560159577001	1	30000	42.1963340	-104.5781154
56600360	560159577001	1	81600	42.4902695	-104.5499092
56600361	560159577001	1	74600	42.2160305	-104.5403595
56600362	560159577001	1	90000	42.2087615	-104.5247885
56600363	560159577001	1	74000	42.2364668	-104.6046185
56600364	560159577001	1	37100	42.2074321	-104.5254537
56600365	560159577001	1	716000	42.2060905	-104.5211949
56600366	560159577001	1	10000	42.2092101	-104.5294706
56600367	560159577001	1	22700	42.2067003	-104.5236886
56600368	560159577001	1	259000	42.3729736	-104.6510797
56600369	560159577001	1	85000	42.3742598	-104.6524747
56600370	560159577001	1	80000	42.2082435	-104.5190261
56600371	560159577001	1	92530	42.2346224	-104.5536675
56600372	560159577001	1	36000	42.2086622	-104.5231587
56600373	560159577001	1	18000	42.2078752	-104.5243500
56600374	560159577001	1	104000	42.2070542	-104.5242166
56600375	560159577001	1	55000	42.2086015	-104.5214616
56600376	560159577001	1	18000	42.2082008	-104.5219307
56600377	560159577001	1	161500	42.2070559	-104.5187517
56600378	560159577001	1	94000	42.2071442	-104.5193047
56600379	560159577001	1	17100	42.2343861	-104.6001923
56600380	560159577001	1	40270	42.2076194	-104.5222274
56600381	560159577001	1	36000	42.2346334	-104.6014406
56600382	560159577001	1	10900	42.2064390	-104.5212224
56600383	560159577001	1	32400	42.2356859	-104.5999266
56600384	560159577001	1	249930	42.2067471	-104.5216729
56600385	560159577001	1	35000	42.2354314	-104.6009824
56600386	560159577001	1	15780	42.2362375	-104.6004452
56600387	560159577001	1	32700	42.1315127	-104.2896075
56600388	560159577001	1	28000	42.1970574	-104.5725988
56600389	560159577001	9	22004	42.2062279	-104.5184525
56600390	560159577001	1	90000	42.2056970	-104.5194842
56600391	560159577002	1	41000	42.1366065	-104.3489643
56600392	560159577002	1	32100	42.1430131	-104.3464230
56600393	560159577002	1	41600	42.1348309	-104.3445639
56600394	560159577002	1	35960	42.1347364	-104.3438994
56600395	560159577002	1	43000	42.1430240	-104.3467830
56600396	560159577002	1	32000	42.1355026	-104.3430383
56600397	560159577002	1	115000	42.1372362	-104.3488219
56600398	560159577002	1	80000	42.1350211	-104.3441530
56600399	560159577002	1	27400	42.1371608	-104.3480482
56600400	560159577002	1	78000	42.1349865	-104.3426580
56600401	560159577002	1	47304	42.1348827	-104.3429191
56600402	560159577002	1	26000	42.1350719	-104.3434052
56600403	560159577002	1	58300	42.1351042	-104.3428345
56600404	560159577002	1	79600	42.1344572	-104.3427712
56600405	560159577002	1	73000	42.1347866	-104.3429050
56600406	560159577002	1	28400	42.1347053	-104.3431779
56600407	560159577002	1	95000	42.1348394	-104.3437579
56600408	560159577002	1	42400	42.1350827	-104.3431579
56600409	560159577002	1	84500	42.1351731	-104.3436825
56600410	560159577002	1	16440	42.1348616	-104.3434680
56600411	560159577002	1	30000	42.1351081	-104.3436854
56600412	560159577002	1	24000	42.1344326	-104.3435134
56600413	560159577002	1	67600	42.1351263	-104.3449571
56600414	560159577002	1	75400	42.1351441	-104.3449231
56600415	560159577002	1	115600	42.1372388	-104.3486578
56600416	560159577002	1	49000	42.1367580	-104.3481913
56600417	560159577002	1	43300	42.1375041	-104.3489019
56600418	560159577002	1	33240	42.1368096	-104.3485425
56600419	560159577002	1	28800	42.1369066	-104.3488654
56600420	560159577002	1	23600	42.1348988	-104.3445712
56600421	560159577002	1	28800	42.1374635	-104.3485512
56600422	560159577002	1	52000	42.1373301	-104.3482391
56600423	560159577002	1	26360	42.1369875	-104.3482301
56600424	560159577002	1	24500	42.1348366	-104.3446574
56600425	560159577002	1	35700	42.1371680	-104.3488141
56600426	560159577002	1	76800	42.1370416	-104.3485702
56600427	560159577002	1	43000	42.1351406	-104.3441642
56600428	560159577002	1	29200	42.1351247	-104.3441218
56600429	560159577002	1	43300	42.1349571	-104.3444280
56600430	560159577002	1	23900	42.1351281	-104.3450825
56600431	560159577002	1	36700	42.1344838	-104.3445343
56600432	560159577002	1	75200	42.1373597	-104.3466492
56600433	560159577002	1	145000	42.1369992	-104.3469196
56600434	560159577002	1	39000	42.1418139	-104.3474035
56600435	560159577002	1	34200	42.1351418	-104.3419732
56600436	560159577002	1	90400	42.1398723	-104.3485749
56600437	560159577002	1	84000	42.1429246	-104.3468450
56600438	560159577002	1	22800	42.1428470	-104.3469826
56600439	560159577002	1	93000	42.1402781	-104.3487807
56600440	560159577002	1	96000	42.1369442	-104.3498745
56600441	560159577002	1	23200	42.1428032	-104.3460687
56600442	560159577002	1	23900	42.1426132	-104.3464693
56600443	560159577002	1	9600	42.1428204	-104.3467897
56600444	560159577002	1	39200	42.1427226	-104.3467943
56600445	560159577002	1	268000	42.1426153	-104.3462956
56600446	560159577002	1	46500	42.1422838	-104.3465703
56600447	560159577002	1	34500	42.1423079	-104.3464541
56600448	560159577002	1	20250	42.1370876	-104.3501213
56600449	560159577002	1	38700	42.1371395	-104.3491662
56600450	560159577002	1	29000	42.1367431	-104.3498531
56600451	560159577002	1	83000	42.1367255	-104.3495393
56600452	560159577002	1	13100	42.1370913	-104.3500515
56600453	560159577002	1	135000	42.1369420	-104.3496043
56600454	560159577002	1	60000	42.1368245	-104.3500946
56600455	560159577002	1	30500	42.1402912	-104.3484815
56600456	560159577002	1	13970	42.1400695	-104.3493816
56600457	560159577002	1	62470	42.1371958	-104.3499809
56600458	560159577002	1	28200	42.1372437	-104.3500028
56600459	560159577002	1	40000	42.1372256	-104.3490482
56600460	560159577002	1	80000	42.1397498	-104.3495808
56600461	560159577002	1	62100	42.1400342	-104.3493851
56600462	560159577002	1	16440	42.1398868	-104.3497658
56600463	560159577002	1	24600	42.1395850	-104.3484977
56600464	560159577002	1	49100	42.1400142	-104.3501672
56600465	560159577002	1	36500	42.1395519	-104.3505091
56600466	560159577002	1	26170	42.1398707	-104.3494926
56600467	560159577002	1	87000	42.1395990	-104.3492304
56600468	560159577002	1	25700	42.1400673	-104.3505205
56600469	560159577002	1	45000	42.1394488	-104.3504217
56600470	560159577002	1	43000	42.1348036	-104.3419352
56600471	560159577002	1	96900	42.1337125	-104.3415237
56600472	560159577002	1	12300	42.1338151	-104.3426253
56600473	560159577002	1	75000	42.1376975	-104.3485618
56600474	560159577002	1	42100	42.1401261	-104.3486453
56600475	560159577002	1	30000	42.1401890	-104.3487130
56600476	560159577002	1	11500	42.1398734	-104.3492046
56600477	560159577002	1	30500	42.1378344	-104.3488788
56600478	560159577002	1	61000	42.1397521	-104.3491543
56600479	560159577002	1	46300	42.1377463	-104.3488217
56600480	560159577002	1	39050	42.1338722	-104.3429062
56600481	560159577002	1	120000	42.1384816	-104.3483988
56600482	560159577002	1	27880	42.1383584	-104.3481713
56600483	560159577002	1	46000	42.1384506	-104.3481419
56600484	560159577002	1	20000	42.1343629	-104.3427055
56600485	560159577002	1	42400	42.1382407	-104.3490983
56600486	560159577002	1	73700	42.1341136	-104.3435481
56600487	560159577002	1	41900	42.1347914	-104.3411412
