sp_id	latitude	longitude
502073629	36.7368150	-119.7919883
517791234	44.9585692	-108.5757623
517791705	44.7590933	-108.7477693
517665535	44.4891832	-108.0535495
517790234	44.8439982	-108.4684784
517791530	44.8008932	-108.5137594
517665005	44.3746963	-108.2779965
517663732	44.5261213	-109.0650953
517790584	44.8356632	-108.3918194
517790708	44.8305732	-108.3856094
517790607	44.8365432	-108.3978094
517790248	44.8358082	-108.3870864
517665288	44.3724732	-108.0467995
517663687	44.5201183	-109.0747583
509946420	45.7867331	-108.4954192
517364276	40.7376580	-111.9389853
517790668	44.8318032	-108.3884594
517790735	44.8384232	-108.3971694
517661776	44.0168813	-107.9637556
517665305	44.4163232	-108.1154295
517790718	44.8337432	-108.4369894
517504773	42.8643033	-106.4287901
517665321	44.3824632	-108.0424395
517665406	44.5072732	-108.1356795
517792122	44.7758433	-108.7390693
517792100	44.7522333	-108.7613893
517790594	44.8189532	-108.3720894
517791921	44.7531733	-108.7551293
517790625	44.8356332	-108.3988994
517791483	44.7961911	-108.5041056
517790514	44.8837732	-108.4676894
517665330	44.4489033	-108.4327794
517791360	44.7536813	-108.7382933
517790715	44.8317932	-108.3937694
517790597	44.8377832	-108.3867694
517790578	44.8394332	-108.3888494
517791337	44.7444113	-108.7290863
517664279	44.5257233	-109.0645993
517792003	44.6975033	-108.7269493
502074127	36.7345190	-119.7906833
517790660	44.8399632	-108.2985494
517791627	44.8769532	-108.4686394
517790546	44.5439232	-107.8232096
517665404	44.5000432	-108.0557295
517790629	44.8409032	-108.3810094
517790357	44.5371302	-107.7799996
517790644	44.8372132	-108.3884494
517791461	44.7527993	-108.7572733
517665299	44.3402732	-108.0269996
517792265	44.5310713	-109.0564253
517791233	44.9315032	-108.5575853
517505043	42.8733833	-106.4328701
517790651	44.8400132	-108.3685194
517661948	43.9968253	-107.9686436
507016552	43.5953641	-116.5541179
517665280	44.3801932	-108.0424495
517790624	44.8363332	-108.3843394
517791392	44.7131023	-108.8712453
517790641	44.8379732	-108.3906894
517790712	44.8448532	-108.4477494
517661906	44.0191403	-107.9638946
517661759	43.6414333	-108.2041566
517664600	44.4047523	-108.2137285
517790569	44.8246832	-108.4053794
517663582	44.5261253	-109.0628323
517790242	44.8109582	-108.4273454
517790754	44.8401732	-108.3577694
517665208	44.3706456	-108.0480367
517792445	44.5388733	-109.0682293
517664609	44.3993203	-108.1807805
517664985	44.2595522	-107.8619186
517792315	44.5339333	-109.0239293
517665271	44.3850333	-108.2135295
517790559	44.8351932	-108.3998494
517665292	44.3585332	-108.0354995
500787691	34.1015211	-117.2768220
507014385	43.5980541	-116.5243679
517369204	40.7281550	-111.9578973
517790250	44.8276762	-108.3998864
517791994	44.7539733	-108.7796493
517664564	44.3799262	-108.0405235
517791938	44.7513833	-108.7600093
517791849	44.7592733	-108.7469793
517790472	44.8835822	-108.4677683
517790618	44.8161932	-108.3773594
517664128	44.5162433	-109.0953093
502093899	36.5990550	-119.6509383
517664025	44.5263433	-109.0632193
517664975	44.4889242	-108.0517875
517665452	44.4850432	-108.0550595
517664968	44.4503772	-108.0506285
517791963	44.7523933	-108.7579993
517664594	44.3933293	-108.1853085
517790717	44.8378432	-108.3886594
517662020	44.0198723	-107.9483426
517365391	40.7259046	-111.9401194
517662194	44.0167823	-107.9528056
517663439	44.3597534	-109.3243493
517661832	44.0209713	-107.9557486
517790646	44.8371032	-108.3834494
517664605	44.3795272	-108.0320295
517790512	44.8777832	-108.4644194
517664141	44.5200633	-109.0585693
517791237	44.9128132	-108.5597653
517662279	44.0167893	-107.9467366
517790463	44.8835822	-108.4677683
517665364	44.4819132	-108.0536095
517790588	44.8333232	-108.3900894
517665095	44.0368823	-107.9483446
517665341	44.4438333	-108.4371794
517790262	44.8375872	-108.3922204
517790816	44.6054632	-107.8332396
517790346	44.5462762	-107.7663386
517665379	44.4902032	-108.0544995
517791368	44.7522013	-108.7457613
517791509	44.7537795	-108.7883776
517790752	44.8378432	-108.3885394
517664994	44.2135783	-107.9437116
517790292	44.8395632	-108.3913004
517790572	44.8400832	-108.3944194
517790563	44.8372132	-108.3896294
517665427	44.4947632	-108.0436995
517790483	44.8337928	-108.3891846
517665521	44.4987132	-108.0535695
517665545	44.2235433	-107.9483796
517665416	44.5004832	-108.0543495
509946340	45.7868531	-108.4992792
517665269	44.3795332	-108.0424495
517664492	44.5200633	-109.0585693
517790817	44.6206732	-107.8526695
517790465	44.8835822	-108.4677683
517665302	44.3807832	-108.0399795
517790587	44.8387332	-108.2870094
517790697	44.8140732	-108.4374694
517663220	43.6380033	-108.2281296
517665458	44.4821032	-108.0497995
517663719	44.5201183	-109.0747583
517790731	44.8380232	-108.4215294
502073002	36.7370520	-119.7918653
517664590	44.3810582	-108.0399545
509948817	45.7582101	-108.5639112
517665006	44.4179503	-108.3038825
517790305	44.8368892	-108.4018694
517663680	44.5157803	-109.0534233
517791882	44.7534633	-108.7579993
517665243	44.2464653	-107.6026954
517790616	44.8378132	-108.3917594
517664319	44.5274733	-109.0569893
509950454	45.7617131	-108.5756592
517790803	44.5485532	-107.7601596
517791522	44.7974532	-108.5037294
517665350	44.4953732	-108.0536195
517664980	44.4973062	-108.0552525
517665312	44.3796232	-108.0384695
517790515	44.8837632	-108.4665794
517665451	44.4896232	-108.0546895
517791711	44.7524233	-108.7565393
517664912	44.4328053	-108.4314534
502073637	36.7359350	-119.7926783
517791492	44.9728677	-108.6193091
517504917	42.8108233	-106.4285102
517790672	44.8164232	-108.4617594
507015690	43.5999741	-116.5514379
517664607	44.3743872	-108.0448405
517791920	44.6920133	-108.7269793
517504934	42.8728833	-106.4272801
517791231	44.9050122	-108.6011363
517665308	44.3803432	-108.0456795
517664601	44.3555432	-108.0313015
517790274	44.7981152	-108.4499984
500788333	34.1091351	-117.2749390
517790808	44.5802832	-107.8236096
517790247	44.8375872	-108.3922204
517665348	44.4344333	-108.3915095
517665275	44.4047832	-108.0501895
517665284	44.3802732	-108.0399895
517665495	44.5017732	-108.0493595
517791799	44.7510333	-108.7060893
517665502	44.5269732	-107.8350996
517664573	44.3915062	-108.1129475
517663658	44.5259913	-109.0708323
502095776	36.5456350	-119.5911784
517790633	44.8372432	-108.3909994
517325172	40.6033040	-111.8321693
517790571	44.8321332	-108.3928194
