sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
164153161	56598590	72	M	1	0	X	X
164153179	56598219	72	M	1	0	X	X
164165885	56600014	48	F	1	1	X	517667145
164165888	56597983	47	M	1	0	X	517668603
164165889	56597983	48	F	1	1	X	517788474
164165890	56598537	47	M	1	0	X	517788475
164165891	56598537	48	F	1	1	X	517668782
164206898	56598840	41	F	1	1	X	517788697
164206899	56598840	36	M	1	0	X	517788703
165196854	56598130	87	M	1	0	X	X
166120439	56551009	10	F	1	2	450100218	X
166120440	56551009	32	F	1	0	X	515183403
166120445	56598656	32	F	1	0	X	515183313
166120446	56598656	6	M	1	2	450100218	X
166120448	56598656	34	M	1	1	X	517668578
166204778	56598103	15	F	1	2	450100219	X
166204781	56598103	40	M	1	0	X	517668579
166277962	56550782	80	M	1	0	X	X
166308176	56599083	44	M	1	1	X	517668807
166308177	56599083	45	F	1	0	X	X
166390068	56550797	35	M	1	9	X	517788475
166390095	56599414	28	M	1	0	X	517668752
166390115	56599637	28	M	1	0	X	514668728
166390119	56598733	28	M	1	0	X	517668671
166390126	56598346	35	M	1	9	X	517668667
166390127	56598346	28	M	1	0	X	517668577
166659688	56598236	14	M	9	7	450100218	X
167043564	56599134	28	F	1	1	X	X
167125048	56598385	44	F	1	0	X	517668457
167125050	56598385	17	M	1	2	450100219	X
167421128	56597924	35	M	1	0	X	517788473
167421129	56597924	14	M	1	2	450100219	X
167421142	56599582	35	M	1	0	X	517668859
167421144	56598246	35	M	1	0	X	517788475
167421145	56598246	14	M	1	2	450100218	X
167530532	56598148	62	F	1	0	X	517788450
167530533	56598148	20	F	9	5	X	517666962
167530540	56598316	62	F	1	0	X	517668665
167530542	56598620	62	F	1	0	X	517667803
167530544	56598154	62	F	1	0	X	515183373
167568138	56598960	29	F	1	1	X	517668808
167568140	56598960	0	M	1	2	X	X
167594522	56598335	62	M	1	0	X	X
167594523	56598335	49	F	1	1	X	517668624
167865573	56599782	72	F	1	0	X	X
167865596	56599035	72	M	1	1	X	X
168451265	56598267	39	M	1	1	X	517668104
168451266	56598267	16	F	1	2	450100219	517788730
168868899	56550995	31	M	1	0	X	517666962
168917301	56599450	23	F	1	0	X	517668792
168917302	56599450	24	M	1	1	X	517788510
168917303	56599450	1	M	1	2	X	X
168917328	56598772	23	F	1	0	X	517668586
168926875	56599848	22	M	1	0	X	517668802
168926876	56599848	20	F	1	10	X	517669011
168926881	56597750	22	M	1	0	X	517668577
168926891	56598358	22	M	1	0	X	517668599
168926892	56598358	20	F	1	10	X	515183313
168926921	56598734	22	M	1	0	X	515184295
168933717	56599121	56	M	9	1	X	X
168933721	56599477	56	M	9	1	X	X
168933722	56599477	69	F	1	0	X	517668838
168933725	56598774	56	M	9	1	X	X
168933726	56598774	69	F	1	0	X	517668077
169206921	56599660	67	F	1	0	X	X
169206922	56598998	67	F	1	0	X	X
169333804	56599170	56	M	1	0	X	517668859
169463413	56599590	31	M	1	2	X	517666880
169463414	56599590	63	M	1	0	X	X
169628582	56599926	11	F	1	2	450100219	X
169628584	56599926	31	F	1	3	X	X
169628585	56599926	29	M	1	1	X	517668859
169628586	56599926	7	F	1	7	450100218	X
169686588	56598653	24	F	1	0	X	517788453
169739315	56599795	36	M	1	1	X	517668806
169739316	56599795	16	M	1	2	450100219	517668874
169739317	56599795	15	F	1	2	450100219	X
169739318	56599560	37	F	1	0	X	517668749
169739339	56598028	36	M	1	1	X	517668634
169739340	56598028	16	M	1	2	450100219	517668874
169739341	56598028	15	F	1	2	450100219	X
169739347	56599903	36	M	1	1	X	517668843
169739349	56599903	15	F	1	2	450100219	X
169752215	56598542	60	F	1	1	X	X
169752216	56598542	61	M	1	0	X	X
169752220	56597497	61	M	1	0	X	X
170021615	56600036	22	F	1	0	X	517668840
170021718	56599478	1	F	1	2	X	X
170021722	56598725	4	M	1	2	450099883	X
170021723	56598725	22	F	1	0	X	517788451
170247862	56598995	38	F	1	1	X	514669040
170247865	56598995	65	M	1	0	X	517788441
170635207	56599793	21	M	1	8	X	517668874
170635210	56599793	52	M	1	0	X	517668792
170844314	56597891	73	F	1	0	X	X
171053955	56599428	19	M	1	2	X	X
171328575	56598273	32	F	1	1	X	515191434
171328576	56598273	12	F	1	2	450100219	X
171328577	56598273	5	M	1	2	450100218	X
171670807	56599271	25	F	1	1	X	517668801
171670814	56598798	1	M	1	2	X	X
171670815	56598798	45	M	1	0	X	517668709
171670879	56599626	25	F	1	1	X	517668859
171760959	56598938	40	M	1	0	X	517668859
172179858	56599949	24	M	1	2	X	517668859
172387105	56597655	30	F	1	10	X	517668975
172387106	56597655	43	M	1	0	X	517669038
172496446	56599172	56	F	1	0	X	517668859
172685213	56599845	60	M	1	0	X	517668859
173244645	56598608	56	M	1	1	X	515187395
173382887	56597707	7	M	1	2	450100218	X
173430297	56597714	13	M	1	2	450100219	X
173430298	56597714	11	F	1	2	450100219	X
173430299	56597714	4	M	2	2	450099883	X
173430302	56597714	19	F	1	2	X	X
173430303	56597714	41	F	1	0	X	X
173430371	56597989	4	M	2	2	450099883	X
173430376	56597989	7	M	2	2	450100218	X
173430385	56598047	13	M	1	2	450100219	X
173430387	56598047	4	M	2	2	450099883	X
173430388	56598047	0	M	1	5	X	X
173430390	56598047	19	F	1	2	X	X
173430392	56598047	7	M	2	2	450100218	X
173430418	56550788	11	F	1	2	450100218	X
173430419	56550788	4	M	2	2	450099883	X
173430420	56550788	0	M	1	5	X	X
173430422	56550788	19	F	1	2	X	X
173430449	56597974	13	M	1	2	450100219	X
173430450	56597974	11	F	1	2	450100219	X
173430451	56597974	4	M	2	2	450099883	X
173430453	56597974	15	F	1	2	450063600	X
173430454	56597974	19	F	1	2	X	X
173430456	56597974	7	M	2	2	450100218	X
173719286	56597995	49	M	1	1	X	517788458
173719287	56597995	50	F	1	0	X	517788453
173878922	56598551	45	M	1	0	X	515191434
173915390	56599539	68	M	1	0	X	517669013
174071925	56599752	51	F	1	1	X	517668781
174758689	56597643	52	M	1	1	X	517667996
174758694	56550911	46	F	1	0	X	517667694
174969143	56597516	36	F	1	0	X	517668104
174969145	56597516	8	M	1	2	450100218	X
174969147	56597516	13	F	1	2	450100219	X
174969188	56551001	36	F	1	0	X	517668859
174969189	56551001	6	F	1	2	450100218	X
174969190	56551001	8	M	1	2	450100218	X
174969192	56551001	13	F	1	2	450100219	X
174969230	56599065	8	M	1	2	450100218	X
174969231	56599065	10	F	1	2	450100219	X
175195331	56598929	36	M	1	0	X	517788533
175223622	56597811	60	M	1	0	X	X
175833585	56598116	51	F	1	1	X	517668291
175833604	56599911	50	M	1	0	X	517668752
175993682	56598110	54	M	1	0	X	517668968
175993683	56598110	51	F	1	1	X	517788451
176851301	56597875	78	F	1	1	X	X
176867980	56599293	50	M	1	0	X	517667590
176952857	56597794	48	M	1	0	X	X
176979443	56550949	77	F	1	0	X	X
177164054	56598030	57	M	1	0	X	X
177164055	56598030	56	F	1	1	X	X
177164084	56597785	57	M	1	0	X	X
177164085	56597785	56	F	1	1	X	X
177553288	56550822	56	M	1	0	X	517666771
178163275	56550934	50	F	1	0	X	517788508
178586234	56598300	83	F	1	0	X	X
178764869	56599195	58	M	1	0	X	517668752
178764873	56597842	58	M	1	0	X	517668782
179107007	56599501	73	F	1	1	X	X
179150121	56597496	34	F	1	1	X	517788455
179150122	56597496	6	F	1	2	450100218	X
179405784	56599262	66	F	1	0	X	X
179617027	56599951	48	F	1	1	X	517668801
179635616	56598958	66	F	1	1	X	X
179635620	56599902	66	F	1	1	X	X
179635636	56599066	66	F	1	1	X	X
179827531	56598576	8	F	1	2	450100218	X
179827532	56598576	49	M	1	1	X	517668971
180299706	56550742	51	M	1	0	X	X
180299707	56550742	53	F	1	1	X	517667802
180299724	56597837	51	M	1	0	X	X
180778254	56598454	0	M	1	2	X	X
180778256	56598454	21	F	1	10	X	X
180778257	56600019	0	M	1	2	X	X
180778258	56600019	23	M	1	0	X	517668859
180778259	56600019	21	F	1	10	X	X
181011633	56599636	71	M	1	0	X	X
181076892	56550825	79	M	1	0	X	X
181856842	56598770	58	F	1	1	X	517788475
181856847	56599856	52	M	1	0	X	517788421
181978751	56599351	48	F	1	1	X	517668792
182060911	56597523	64	M	1	0	X	517669038
182060912	56597523	58	F	1	1	X	517667710
182202002	56598900	47	M	1	1	X	517668782
182202004	56598283	47	M	1	1	X	517667501
182398770	56598150	59	F	1	1	X	X
182846073	56550851	62	F	1	0	X	515186308
182919698	56550855	31	M	1	0	X	517666898
182919699	56550855	13	M	1	2	450100219	X
182919702	56550855	3	F	1	2	X	X
183065579	56597757	61	M	1	0	X	517788417
183493278	56598320	17	M	1	2	450100219	X
183493279	56598320	24	F	1	2	X	517788522
183652675	56599254	67	F	1	1	X	517788441
183938204	56598896	45	F	1	1	X	517668220
183938291	56550850	18	F	1	2	450100219	517668704
184030765	56597659	63	F	1	1	X	X
184030766	56597659	58	M	1	0	X	517668627
184254768	56599376	68	M	1	0	X	517668843
184500006	56598649	29	M	1	0	X	517788532
184500013	56599251	29	M	1	0	X	514669542
184500017	56599783	29	M	1	0	X	517668765
184759350	56597804	40	F	1	0	X	517668632
184759351	56597804	11	F	1	2	450100218	X
184759352	56597804	7	M	1	2	450100218	X
184759353	56597804	13	M	1	2	450100218	X
184759404	56550966	7	M	1	2	450100218	X
184915549	56597752	58	F	1	1	X	517669043
185175989	56598199	71	M	1	0	X	X
185375771	56598894	64	F	1	0	X	517788536
185495823	56597824	26	F	1	2	X	517668720
185561754	56550763	58	M	1	0	X	515191016
186115805	56600031	36	M	1	0	X	517668792
186115806	56600031	43	F	1	1	X	517668763
186244343	56599054	76	F	1	1	X	X
186244344	56599054	74	M	1	0	X	X
186244373	56597634	76	F	1	1	X	X
186244374	56597634	74	M	1	0	X	X
186272022	56597826	52	M	1	0	X	517668588
186272043	56599953	51	F	1	1	X	517668869
186272044	56599953	52	M	1	0	X	517668841
