sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
56550681	560119502001	1	28000	44.6497682	-104.1166981
56550682	560119502001	1	56900	44.8656728	-104.1386631
56550683	560119502001	1	32200	44.8655042	-104.1401532
56550684	560119502001	1	70000	44.6496794	-104.1172690
56550685	560119502001	1	18000	44.7827811	-104.1374761
56550686	560119502001	1	10500	44.9668297	-104.3699115
56550687	560119502001	1	28400	44.7449086	-104.5181436
56550688	560119502001	1	46300	44.9660252	-104.3703931
56550689	560119502001	1	4900	44.6898592	-104.5995706
56550690	560119502001	1	51300	44.7829331	-104.1367196
56550691	560119502001	1	40100	44.7442693	-104.5184884
56550692	560119502001	1	21000	44.7444315	-104.5206840
56550693	560119502001	1	51500	44.9660247	-104.3688853
56550694	560119502001	1	1000	44.9648121	-104.3690066
56550695	560119502001	1	60000	44.6903708	-104.5986629
56550696	560119502001	1	80000	44.8675410	-104.1368162
56550697	560119502001	1	41280	44.9975683	-104.3885135
56550698	560119502001	1	8500	44.7741629	-104.9166057
56550699	560119502001	1	116000	44.9673692	-104.3683551
56550700	560119502001	1	16800	44.7770700	-104.9210684
56550701	560119502001	1	45000	44.8891305	-104.7870332
56550702	560119502001	1	51100	44.6508108	-104.1161516
56550703	560119502001	1	57000	44.6508433	-104.1176358
56550704	560119502001	1	55000	44.7766208	-104.9216033
56550705	560119502001	1	18800	44.6816231	-104.5892707
56550706	560119502001	1	23100	44.9667399	-104.3683233
56550707	560119502001	1	53200	44.7842655	-104.1395124
56550708	560119502001	1	84000	44.7781956	-104.9209853
56550709	560119502001	1	32600	44.6917261	-104.5917993
56550710	560119502001	1	11700	44.7669760	-104.9223488
56550711	560119502001	1	45000	44.7737749	-104.9181919
56550712	560119502001	1	12600	44.7683846	-104.9227294
56550713	560119502001	1	101500	44.7763594	-104.9204581
56550714	560119502001	1	80000	44.7768387	-104.9193959
56550715	560119502001	1	12400	44.7755050	-104.9224802
56550716	560119502001	1	16500	44.7773892	-104.9226760
56550717	560119502001	1	74300	44.7763927	-104.9191832
56550718	560119502001	1	13000	44.7762262	-104.9185861
56550719	560119502001	1	18700	44.7709826	-104.9216623
56550720	560119502001	1	23000	44.7694902	-104.9225801
56550721	560119502001	1	38000	44.7684465	-104.9215513
56550722	560119502001	1	66900	44.7694936	-104.9212799
56550723	560119502001	1	80000	44.7747646	-104.9213639
56550724	560119502001	1	37200	44.7705151	-104.9207466
56550725	560119502001	1	42000	44.7750578	-104.9207422
56550726	560119502001	1	22800	44.8900509	-104.7857450
56550727	560119502001	1	42100	44.7736197	-104.9169748
56550728	560119502001	1	103000	44.7732782	-104.9196245
56550729	560119502001	1	57300	44.7749134	-104.9179244
56550730	560119502001	1	15100	44.7744270	-104.9224151
56550731	560119502001	1	56000	44.7756180	-104.9199508
56550732	560119502001	1	69000	44.7746208	-104.9198116
56550733	560119502001	1	86200	44.7740015	-104.9177017
56550734	560119502001	1	18600	44.7738058	-104.9204215
56550735	560119502001	1	87100	44.7729595	-104.9212497
56550736	560119502001	1	30000	44.7678666	-104.9241177
56550737	560119502001	1	35700	44.7748748	-104.9136836
56550738	560119502001	1	28300	44.7745961	-104.9153775
56550739	560119502001	1	5204	44.7733529	-104.9201921
56550740	560119502001	1	67500	44.7679302	-104.9218168
56550741	560119502001	1	90000	44.7749792	-104.9148408
56550742	560119502001	1	292000	44.8892731	-104.7881735
56550743	560119502001	1	100040	44.9673218	-104.3699049
56550744	560119502001	1	20400	44.7711163	-104.9215748
56550745	560119502001	1	30000	44.7714761	-104.9205615
56550746	560119502001	1	27500	44.7736286	-104.9155862
56550747	560119502001	1	25900	44.9675240	-104.3720889
56550748	560119502001	1	13980	44.7721137	-104.9215971
56550749	560119502001	1	35400	44.7721013	-104.9207929
56550750	560119502001	1	25100	44.8920237	-104.7842780
56550751	560119502001	1	40000	44.6803138	-104.6030894
56550752	560119502001	1	22500	44.6898183	-104.5975926
56550753	560119502001	1	56000	44.6899937	-104.5963946
56550754	560119502001	1	12100	44.8894421	-104.7827904
56550755	560119502001	1	58900	44.6891465	-104.5971674
56550756	560119502001	1	81000	44.6888081	-104.5979659
56550757	560119502001	1	94000	44.6873552	-104.6076572
56550758	560119502001	1	37900	44.9967868	-104.4182692
56550759	560119502001	1	41600	44.8902074	-104.7898220
56550760	560119502001	1	11700	44.6858348	-104.6005357
56550761	560119502001	1	77800	44.8904075	-104.7839993
56550762	560119502001	1	12300	44.8905605	-104.7862115
56550763	560119502001	1	77000	44.8896451	-104.7848178
56550764	560119502001	1	47000	44.6912428	-104.5966206
56550765	560119502001	1	42000	44.8916720	-104.7841867
56550766	560119502001	1	56004	44.8919083	-104.7862423
56550767	560119502001	1	35200	44.8915194	-104.7913891
56550768	560119502001	1	40000	44.6905708	-104.5949717
56550769	560119502001	1	70000	44.7745864	-104.9113619
56550770	560119502001	1	23000	44.6899226	-104.5988455
56550771	560119502001	1	141200	44.8923182	-104.7894961
56550772	560119502001	1	11600	44.6825939	-104.5896760
56550773	560119502001	1	68000	44.8911237	-104.7861057
56550774	560119502001	1	103600	44.9016365	-104.7896447
56550775	560119502001	1	130000	44.6882918	-104.5963497
56550776	560119502001	1	64200	44.6887887	-104.5939566
56550777	560119502001	1	52400	44.6898734	-104.5946652
56550778	560119502001	1	14000	44.9035987	-104.7911248
56550779	560119502001	1	69000	44.9044393	-104.7918855
56550780	560119502001	1	60000	44.9040389	-104.7927578
56550781	560119502001	1	24600	44.6885058	-104.5951786
56550782	560119502001	1	18900	44.9030022	-104.7904215
56550783	560119502001	1	79200	44.9066171	-104.7924279
56550784	560119502001	1	37700	44.9047670	-104.7931289
56550785	560119502001	1	70000	44.9051535	-104.7916473
56550786	560119502001	1	85000	44.9036036	-104.7894786
56550787	560119502001	1	29100	44.9054344	-104.7927732
56550788	560119502001	1	22800	44.9031920	-104.7909340
56550789	560119502001	1	14800	44.9975840	-104.3830418
56550790	560119502001	1	63200	44.6907431	-104.5970237
56550791	560119502001	1	19000	44.9959094	-104.4179026
56550792	560119502001	1	89000	44.9975764	-104.4167142
56550793	560119502001	1	28300	44.9971142	-104.4203376
56550794	560119502001	1	85000	44.9971097	-104.4154999
56550795	560119502001	1	18000	44.9970451	-104.4145417
56550796	560119502001	1	18800	44.9972999	-104.4116845
