sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
56260154	560079676001	1	49300	41.7779027	-107.1141941
56260155	560079676001	1	148200	41.7779678	-107.1182125
56260156	560079676001	1	60150	41.7774991	-107.1184171
56260157	560079676001	1	38900	41.7772411	-107.1174641
56260158	560079676001	1	129000	41.7777307	-107.1176611
56260159	560079676001	1	97200	41.7777506	-107.1176055
56260160	560079676001	1	56000	41.7776231	-107.1176216
56260161	560079676001	1	9800	41.7771996	-107.1181157
56260162	560079676001	1	120520	41.7778826	-107.1180009
56260163	560079676001	1	86810	41.7778652	-107.1180283
56260164	560079676001	1	90000	41.7771553	-107.1182790
56260165	560079676001	1	127600	41.7773515	-107.1183512
56260166	560079676001	1	160740	41.7825527	-107.1172643
56260167	560079676001	1	57000	41.7774788	-107.1150038
56260168	560079676001	1	165300	41.7822268	-107.1179270
56260169	560079676001	1	26800	41.7771983	-107.1181555
56260170	560079676001	1	6800	41.7794680	-107.1165427
56260171	560079676001	1	66400	41.7778382	-107.1176580
56260172	560079676001	1	40400	41.7779408	-107.1181921
56260173	560079676001	1	99800	41.7776656	-107.1178893
56260174	560079676001	1	98300	41.7792194	-107.1161035
56260175	560079676001	1	110000	41.7780835	-107.1167679
56260176	560079676001	1	29200	41.7781831	-107.1166339
56260177	560079676001	1	12020	41.7775757	-107.1174300
56260178	560079676001	1	119000	41.7774842	-107.1174108
56260179	560079676001	1	91150	41.7780566	-107.1172470
56260180	560079676001	1	172100	41.7779254	-107.1164735
56260181	560079676001	1	55000	41.7779503	-107.1170122
56260182	560079676001	1	26600	41.7800550	-107.1158397
56260183	560079676001	1	166700	41.7781037	-107.1172190
56260184	560079676001	1	57300	41.7775283	-107.1166481
56260185	560079676001	1	157600	41.7774068	-107.1166690
56260186	560079676001	1	100000	41.7778162	-107.1174207
56260187	560079676001	1	32000	41.7777372	-107.1173637
56260188	560079676001	1	40700	41.7779674	-107.1173365
56260189	560079676001	1	72900	41.7824694	-107.1178834
56260190	560079676001	1	41000	41.7792804	-107.1166364
56260191	560079676001	1	56500	41.7792013	-107.1164237
56260192	560079676001	1	24400	41.7796173	-107.1165183
56260193	560079676001	1	265400	41.7792273	-107.1159599
56260194	560079676001	1	118600	41.7794044	-107.1157256
56260195	560079676001	1	157600	41.7800282	-107.1161622
56260196	560079676001	1	80000	41.7796549	-107.1154598
56260197	560079676001	1	69000	41.7793199	-107.1161477
56260198	560079676001	1	42200	41.7798006	-107.1176284
56260199	560079676001	1	16500	41.7794880	-107.1157307
56260200	560079676001	1	52100	41.7797903	-107.1163223
56260201	560079676001	1	153180	41.7796102	-107.1163262
56260202	560079676001	1	94300	41.7798019	-107.1172062
56260203	560079676001	1	44000	41.7797874	-107.1177220
56260204	560079676001	1	55000	41.7791885	-107.1175533
56260205	560079676001	1	98000	41.7824860	-107.1175591
56260206	560079676001	1	92000	41.7788781	-107.1178762
56260207	560079676001	1	94030	41.7793805	-107.1169866
56260208	560079676001	1	73500	41.7793833	-107.1174364
56260209	560079676001	1	41000	41.7798920	-107.1175143
56260210	560079676001	1	119000	41.7783298	-107.1178703
56260211	560079676001	1	70200	41.7795800	-107.1171577
56260212	560079676001	1	45000	41.7798603	-107.1168113
56260213	560079676001	1	192620	41.7782092	-107.1176769
56260214	560079676001	1	26400	41.7783539	-107.1180501
56260215	560079676001	1	55000	41.7781403	-107.1183596
56260216	560079676001	1	30000	41.7785936	-107.1181212
56260217	560079676001	1	157000	41.7787371	-107.1177562
56260218	560079676001	1	24000	41.7787690	-107.1177653
56260219	560079676001	1	14000	41.7781120	-107.1185741
56260220	560079676001	1	163800	41.7833439	-107.1187841
56260221	560079676001	1	26600	41.7810387	-107.1176366
56260222	560079676001	1	62000	41.7794749	-107.1199285
56260223	560079676001	1	122000	41.7781998	-107.1193522
56260224	560079676001	1	78000	41.7796474	-107.1190151
56260225	560079676001	1	131000	41.7819364	-107.1178963
56260226	560079676001	1	34000	41.7820956	-107.1170507
56260227	560079676001	1	110100	41.7824342	-107.1176702
56260228	560079676001	1	65900	41.7796034	-107.1187950
56260229	560079676001	1	86000	41.7817565	-107.1180664
56260230	560079676001	1	29000	41.7820705	-107.1180208
56260231	560079676001	1	113000	41.7790183	-107.1184195
56260232	560079676001	1	54100	41.7793660	-107.1189403
56260233	560079676001	1	26100	41.7797540	-107.1189593
56260234	560079676001	1	60000	41.7791950	-107.1182552
56260235	560079676001	1	12000	41.7798322	-107.1180546
56260236	560079676001	1	87004	41.7798683	-107.1178896
56260237	560079676001	1	39200	41.7794618	-107.1182373
56260238	560079676001	1	41000	41.7773299	-107.1189761
56260239	560079676001	1	87200	41.7787346	-107.1192915
56260240	560079676001	1	44860	41.7787171	-107.1197266
56260241	560079676001	1	41900	41.7784611	-107.1188705
56260242	560079676001	1	66000	41.7783941	-107.1192846
56260243	560079676001	1	52200	41.7781410	-107.1190082
56260244	560079676001	1	36000	41.7783337	-107.1191360
56260245	560079676001	1	105000	41.7788112	-107.1189462
56260246	560079676001	1	32200	41.7779676	-107.1191343
56260247	560079676001	1	94000	41.7777801	-107.1199356
56260248	560079676001	1	64000	41.7776930	-107.1199412
56260249	560079676001	1	85000	41.7776304	-107.1189553
56260250	560079676001	1	31000	41.7776689	-107.1192666
56260251	560079676001	1	30000	41.7779163	-107.1198457
56260252	560079676001	1	350000	41.7777724	-107.1189471
56260253	560079676001	1	89000	41.7815644	-107.1178295
56260254	560079676001	1	46200	41.7817040	-107.1189585
56260255	560079676001	1	120000	41.7796185	-107.1200543
56260256	560079676001	1	177500	41.7797293	-107.1193422
56260257	560079676001	1	86000	41.7796635	-107.1193240
56260258	560079676001	1	34000	41.7788951	-107.1198838
56260259	560079676001	1	103600	41.7793726	-107.1191190
56260260	560079676001	1	60000	41.7794964	-107.1196503
56260261	560079676001	1	90000	41.7791627	-107.1191247
56260262	560079676001	1	50700	41.7817242	-107.1183118
56260263	560079676001	1	116400	41.7821971	-107.1184364
56260264	560079676001	1	72400	41.7824582	-107.1191188
56260265	560079676001	1	80000	41.7819053	-107.1187880
56260266	560079676001	1	75700	41.7816623	-107.1189612
56260267	560079676001	1	106000	41.7821836	-107.1190486
56260268	560079676001	1	92000	41.7823844	-107.1190271
56260269	560079676001	1	30000	41.7809818	-107.1179882
56260270	560079676001	1	104400	41.7808582	-107.1187350
56260271	560079676001	1	172100	41.7813822	-107.1190777
56260272	560079676001	1	24060	41.7808555	-107.1182356
56260273	560079676001	1	70000	41.7807023	-107.1191981
56260274	560079676001	1	35400	41.7811421	-107.1180690
56260275	560079676001	1	75200	41.7813807	-107.1181047
56260276	560079676001	1	55000	41.7814938	-107.1187146
56260277	560079676001	1	203000	41.7799879	-107.1180134
56260278	560079676001	1	40000	41.7806464	-107.1191490
56260279	560079676001	1	38900	41.7813413	-107.1189214
56260280	560079676001	1	158200	41.7805312	-107.1190190
56260281	560079676001	1	81000	41.7806617	-107.1188951
56260282	560079676001	1	99500	41.7801599	-107.1185840
56260283	560079676001	1	192620	41.7805727	-107.1184246
56260284	560079676001	1	49500	41.7830714	-107.1191590
56260285	560079676001	1	69600	41.7804712	-107.1210874
56260286	560079676001	1	49100	41.7822627	-107.1195290
56260287	560079676001	1	54320	41.7787530	-107.1153955
56260288	560079676001	1	166640	41.7812789	-107.1178245
56260289	560079676001	1	101500	41.7813424	-107.1170084
56260290	560079676001	1	65900	41.7815651	-107.1180916
56260291	560079676001	1	74000	41.7784979	-107.1159748
56260292	560079676001	1	92000	41.7784786	-107.1155039
56260293	560079676001	1	66040	41.7784584	-107.1152529
56260294	560079676001	1	109700	41.7823089	-107.1201216
56260295	560079676001	1	80000	41.7782248	-107.1172484
56260296	560079676001	1	65000	41.7790417	-107.1163900
56260297	560079676001	1	116600	41.7786404	-107.1170969
56260298	560079676001	1	104500	41.7782599	-107.1167947
56260299	560079676001	1	66000	41.7786289	-107.1172329
56260300	560079676001	1	150000	41.7783311	-107.1175550
56260301	560079676001	1	111000	41.7798697	-107.1205464
56260302	560079676001	1	83200	41.7788596	-107.1140962
56260303	560079676001	1	377000	41.7820107	-107.1197672
56260304	560079676001	1	61400	41.7822114	-107.1204758
56260305	560079676001	1	73800	41.7816596	-107.1201822
56260306	560079676001	1	78000	41.7784844	-107.1144406
56260307	560079676001	1	29700	41.7788100	-107.1143588
56260308	560079676001	1	30900	41.7790049	-107.1143718
56260309	560079676001	1	62000	41.7801710	-107.1212086
56260310	560079676001	1	80800	41.7803567	-107.1196638
56260311	560079676001	1	74000	41.7784277	-107.1144472
56260312	560079676001	1	55600	41.7797863	-107.1197875
56260313	560079676001	1	46500	41.7804902	-107.1201878
56260314	560079676001	1	123600	41.7805268	-107.1202070
56260315	560079676001	1	34200	41.7798898	-107.1200207
56260316	560079676001	1	43350	41.7789464	-107.1206469
56260317	560079676001	1	335000	41.7817004	-107.1209235
56260318	560079676001	1	63000	41.7819596	-107.1226371
56260319	560079676001	1	86100	41.7812734	-107.1213756
56260320	560079676001	1	112700	41.7802590	-107.1214982
56260321	560079676001	1	48500	41.7802864	-107.1214060
56260322	560079676001	1	90000	41.7809306	-107.1215009
56260323	560079676001	1	200000	41.7805297	-107.1213256
56260324	560079676001	1	133000	41.7812896	-107.1210663
56260325	560079676001	1	43500	41.7829749	-107.1172848
56260326	560079676001	1	120100	41.7821745	-107.1225500
56260327	560079676001	1	101300	41.7819833	-107.1224007
56260328	560079676001	1	27200	41.7814554	-107.1219784
56260329	560079676001	1	146000	41.7830487	-107.1176615
56260330	560079676001	1	1500	41.7831685	-107.1182988
56260331	560079676001	1	37000	41.7827874	-107.1180815
56260332	560079676001	1	8000	41.7792780	-107.1203369
56260333	560079676001	1	38000	41.7804380	-107.1223247
56260334	560079676001	1	41700	41.7817381	-107.1211140
56260335	560079676001	1	50050	41.7820911	-107.1214710
56260336	560079676001	1	78000	41.7817811	-107.1217412
56260337	560079676001	1	28800	41.7809322	-107.1220743
56260338	560079676001	1	34000	41.7811242	-107.1225103
56260339	560079676001	1	452300	41.7812079	-107.1224497
56260340	560079676001	1	110000	41.7790309	-107.1203695
56260341	560079676001	1	135000	41.7777793	-107.1137405
56260342	560079676001	1	96000	41.7784312	-107.1135736
56260343	560079676001	1	64500	41.7777600	-107.1128829
56260344	560079676001	1	40000	41.7783051	-107.1207664
56260345	560079676001	1	21000	41.7779688	-107.1210399
56260346	560079676001	1	50050	41.7782031	-107.1201026
56260347	560079676001	1	5000	41.7790551	-107.1119601
56260348	560079676001	1	62300	41.7785796	-107.1111208
56260349	560079676001	1	56200	41.7824821	-107.2765043
56260350	560079676001	1	128700	41.7825463	-107.2763468
56260351	560079676001	1	100200	41.7825834	-107.2769828
56260352	560079676001	1	127600	41.7824257	-107.2781160
