sp_id	latitude	longitude
517500267	42.8571323	-106.3034782
517420370	41.7886055	-107.2354991
517420314	41.7953245	-107.2325921
517420258	41.7987835	-107.2388551
517410772	41.1090545	-107.2248456
517419402	41.7916685	-107.2171761
517420490	41.7927541	-107.2350650
502255049	37.3725051	-122.1705379
517410202	41.2059015	-106.7879753
517420384	41.7888455	-107.2393441
517419832	41.4171634	-105.6031105
517419388	41.7825895	-107.2165101
517420361	41.7869435	-107.2387401
517410196	41.2086795	-106.7884213
517420133	41.7866365	-107.2578191
517419469	41.4547175	-106.8079903
517432496	42.0652162	-106.1934457
517420102	41.7897835	-107.2307711
517419477	41.4558395	-106.8076053
517419480	41.4528255	-106.7837693
517410179	41.0504636	-107.6526871
517420302	41.7813445	-107.2314431
502250417	37.2842151	-122.1469979
517420185	41.8036515	-107.2406091
517421902	41.5155087	-109.4710157
517410206	41.2074215	-106.7909963
517420183	41.7958295	-107.2495001
517419464	41.4455455	-106.8075373
517420386	41.7881535	-107.2378411
502994693	39.5829486	-104.8407519
517410227	41.2126765	-106.8002173
517502894	42.8497833	-106.3289702
502243194	37.2457781	-122.1102249
517504602	42.8921333	-106.4926901
517420052	41.7906875	-107.2233081
517432495	42.0652162	-106.1934457
517410663	41.0332168	-107.6460764
517410232	41.0702366	-107.2705682
517422348	41.5222137	-109.4731597
503086128	39.6505736	-105.0751109
517420032	41.7850895	-107.2626391
517420025	41.7904915	-107.2413711
502236558	37.3320951	-122.0726779
517420035	41.8033735	-107.2422601
517419739	41.4556468	-106.8099063
517420142	41.7924455	-107.2367571
517420100	41.7970775	-107.2404281
517410776	41.1090545	-107.2248456
517432315	42.0565086	-109.4186206
517501654	42.8484833	-106.3233002
517420173	41.7888455	-107.2393441
517499594	42.8399933	-106.2365002
517420222	41.7866335	-107.2495251
517419540	41.4565585	-106.8176453
517420172	41.7869875	-107.2566941
517499632	42.8295133	-106.2563802
517499259	42.8459063	-106.2689562
517501852	42.8497033	-106.3241402
517419449	41.4548175	-106.8124553
517420097	41.7813885	-107.2378301
517415528	41.1416234	-104.8186008
503087909	39.6508216	-105.0813349
517410188	41.0215646	-107.5927661
517419750	41.4556468	-106.8099063
517422266	41.5051237	-109.4680897
517432532	42.1088736	-109.3553796
517420132	41.8096175	-107.2303161
515641774	30.6591647	-96.4076937
503259792	40.6072635	-105.0739508
517420300	41.7896125	-107.2315521
517419991	41.7884525	-107.2366671
517419497	41.4548155	-106.8125543
517419878	41.8049355	-107.2193661
517419965	41.7815325	-107.2273191
517419898	41.7912925	-107.2182391
517420072	41.7913115	-107.2185251
517432521	42.1432236	-109.3653496
503256711	40.6028535	-105.0579808
517420149	41.7911215	-107.2429281
517419446	41.4568065	-106.8077503
517419929	41.7951385	-107.2538331
517420268	41.7865905	-107.2628131
517420288	41.7870875	-107.2386561
517432324	42.0539576	-109.4379426
517419459	41.4520175	-106.8075733
517410626	41.3124445	-106.8843393
502257281	37.3665451	-122.2005889
517420061	41.7888175	-107.2394741
517410197	41.2045055	-106.7933743
517419491	41.4419865	-106.8066883
517419384	41.8100225	-107.2163231
517420231	41.7890965	-107.2529841
517419278	41.6921124	-106.4130063
517420003	41.8054395	-107.2341681
517420757	41.5978037	-109.2024797
517419538	41.4529005	-106.8075823
502251332	37.3510551	-122.1582179
502255087	37.3688651	-122.1760979
517419407	41.7921575	-107.2098821
517420058	41.7874825	-107.2453881
517419287	41.5247474	-106.3870763
517413971	41.2840834	-105.5271806
517432264	42.2310935	-107.5617980
517420331	41.7887195	-107.2349941
517410674	41.0706360	-107.5235560
503258813	40.6035035	-105.0709608
517419974	41.7859225	-107.2433521
517420174	41.7910335	-107.2428121
517432319	42.0622096	-109.3989706
517419404	41.8052735	-107.2164801
517419312	41.8774664	-106.5344763
517419894	41.8003265	-107.2400791
517432523	42.0470936	-109.4744996
517421961	41.5247347	-109.4815947
517420048	41.7920765	-107.2391871
517419549	41.4546815	-106.8061633
517419957	41.8029755	-107.2182391
517420391	41.4755157	-109.0440478
517410193	41.2089065	-106.7914163
517410650	41.0332168	-107.6460764
517419989	41.7885335	-107.2364611
517419506	41.4547205	-106.8075993
517411544	41.2721034	-105.5993006
502993779	39.5822496	-104.8379649
517420181	41.7861965	-107.2588181
517420270	41.7914975	-107.2366551
517419467	41.4390265	-106.8045873
517420150	41.7877595	-107.2390081
517410666	41.0332168	-107.6460764
517419468	41.4473965	-106.8076303
515641878	30.6131247	-96.4102337
503002337	39.5680536	-104.8631109
517421231	41.6431737	-109.2618597
517420086	41.7858915	-107.2287551
517420207	41.7893155	-107.2420241
517419769	41.7727062	-106.9600870
517420021	41.7865905	-107.2628131
517421767	41.6202137	-109.2266197
517420031	41.8094785	-107.2328251
517410209	41.2078085	-106.7861103
517420089	41.7893665	-107.2370591
517422685	41.6423037	-109.2795097
517419903	41.7887005	-107.2406661
502255004	37.3761251	-122.1740279
517410165	41.0287646	-107.6576691
502238120	37.2491151	-122.0728479
517419444	41.4539205	-106.8093323
517419908	41.7893665	-107.2370591
503086132	39.6441436	-105.0755909
517419386	41.7903905	-107.2177021
517422138	41.5189837	-109.4734897
503086056	39.6520436	-105.0742509
517419902	41.7917605	-107.2496931
517419887	41.7932075	-107.2483131
517420353	41.7875605	-107.2545051
517432313	42.0411186	-109.4185436
517420325	41.8014605	-107.2370941
517410199	41.2074465	-106.7911483
517419904	41.7911525	-107.2468261
502243680	37.3522051	-122.1080679
517420257	41.8119175	-107.2268991
517419389	41.8088455	-107.2173381
517420374	41.7913115	-107.2185251
502242338	37.2885251	-122.1008379
517419916	41.7878795	-107.2389801
517419304	41.8693934	-106.5585363
517420050	41.7913115	-107.2185251
517422018	41.5794827	-109.2634627
517499671	42.8380333	-106.2617802
517432493	42.0652162	-106.1934457
517410653	41.0332168	-107.6460764
502239361	37.2513961	-122.0851689
517419472	41.4599465	-106.7983083
517410778	41.1090545	-107.2248456
517420317	41.7895445	-107.2450461
517415463	41.1410434	-104.8174908
517420075	41.7941705	-107.2448391
517410677	41.2073776	-106.7912055
517420205	41.8047715	-107.2413751
517432516	42.0471936	-109.4649596
517419422	41.8044105	-107.2164071
502243645	37.3505451	-122.1074879
517419303	41.7884064	-106.4833683
517432460	42.0510170	-109.4280061
517419883	41.7930455	-107.2344521
517420023	41.7871225	-107.2386691
517420164	41.7823905	-107.2405121
517432275	42.4180833	-106.3978862
517410159	41.0315546	-107.6542191
517432326	42.1094076	-109.4471876
517420101	41.7957575	-107.2471351
517419288	41.6836834	-106.4173093
517420094	41.7874725	-107.2403231
517499260	42.8287083	-106.2670252
517420281	41.7861295	-107.2627511
517420301	41.8140325	-107.2194351
517499407	42.8612973	-106.2707052
517420304	41.7875775	-107.2403661
517410160	41.0297566	-107.6591791
517410646	41.0332168	-107.6460764
517422033	41.5796927	-109.2630847
517420168	41.7814145	-107.2284091
517420363	41.7860755	-107.2487491
517419554	41.4390265	-106.8045873
517419983	41.7878645	-107.2390481
517419536	41.4565865	-106.8251263
517420092	41.7858895	-107.2313921
517410672	41.0706360	-107.5235560
517410223	41.2018675	-106.7923473
517419562	41.4574175	-106.8263183
517420868	41.6657736	-107.9717500
517420349	41.7888195	-107.2604001
517410192	41.2076465	-106.7938973
502239176	37.3370961	-122.0847789
517421990	41.6607177	-109.2642737
517419942	41.7991175	-107.2254141
503260997	40.6006735	-105.0761508
517432524	42.0500436	-109.4392296
517420335	41.7919045	-107.2394621
517419420	41.8004855	-107.2146081
517419473	41.4547745	-106.8076783
517421484	41.5868737	-109.2221797
517419892	41.7912125	-107.2184611
517420091	41.7902625	-107.2286191
517419361	41.8971464	-106.2047363
