sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
164156836	56175283	75	F	1	0	X	X
164172486	56176389	51	M	1	0	X	517432532
164172487	56176389	50	F	1	1	X	X
164172499	56168626	50	F	1	1	X	X
164172510	56165138	51	M	1	0	X	517422389
164172512	56165138	23	F	1	2	X	X
164172520	56163833	50	F	1	1	X	X
164172521	56163833	23	F	1	2	X	X
164172540	56162521	51	M	1	0	X	517421015
164186080	56162673	86	F	1	0	X	X
164355296	56170647	27	M	1	0	X	517421675
164355297	56170647	24	F	1	1	X	517421678
164632782	56168097	52	M	1	0	X	517423556
164632790	56176765	52	M	1	0	X	517421036
164632791	56176765	49	F	1	1	X	517420506
164645665	56165589	11	F	1	2	450100150	X
164645667	56165589	45	M	1	0	X	517422021
164645668	56165589	29	F	1	1	X	517422779
164645674	56174493	10	F	1	2	450092526	X
164645695	56162060	45	M	1	0	X	517421500
164645696	56162060	29	F	1	1	X	517422567
164645728	56172974	29	F	1	1	X	517420592
164645739	56163584	45	M	1	0	X	517422484
164729714	56166925	44	M	2	0	X	517421381
164729720	56167017	44	M	2	0	X	517422795
164729721	56167017	4	M	9	2	450094430	X
164729727	56167128	4	M	9	2	450094430	X
164729729	56169192	4	M	9	2	450094430	X
164729730	56167093	44	M	2	0	X	517421298
164729731	56167093	4	M	9	2	450094430	X
164729732	56167036	44	M	2	0	X	517421038
164729734	56166914	44	M	2	0	X	517422797
164729735	56166914	4	M	9	2	450094430	X
164729738	56166959	44	M	2	0	X	517421298
164729740	56167084	44	M	2	0	X	517421231
164729741	56167084	4	M	9	2	450094430	X
164739203	56168068	14	M	1	2	450104216	X
164739204	56168068	48	F	1	0	X	517421818
164739205	56168068	47	M	1	1	X	517422318
164739223	56161172	14	M	1	2	450098458	X
164739224	56161172	48	F	1	0	X	517421928
164739225	56161172	47	M	1	1	X	517421928
164739243	56176274	14	M	1	2	450093892	X
164739247	56160629	14	M	1	2	450104216	X
164739248	56160629	48	F	1	0	X	517422454
164739251	56161830	14	M	1	2	450098458	X
164739252	56161830	48	F	1	0	X	517422454
164739254	56161830	18	M	1	2	450093728	X
164935645	56173976	2	M	1	2	X	X
164935652	56165741	28	F	1	0	X	517421298
164935653	56170481	2	M	1	2	X	X
164935654	56170481	28	F	1	0	X	517421556
164935661	56165307	2	M	1	2	X	X
164935662	56165307	28	F	1	0	X	517422318
164935664	56163835	28	F	1	0	X	517420389
165080429	56173734	70	F	1	0	X	517421678
165161974	56175361	26	M	1	0	X	517420839
165168788	56172546	27	F	1	0	X	517421548
165168789	56172546	36	F	1	9	X	517421677
165168797	56166469	36	F	1	9	X	517420848
165168806	56168431	27	F	1	0	X	517421832
165168810	56168945	27	F	1	0	X	517422762
165168811	56168945	36	F	1	9	X	517421108
165168812	56168504	27	F	1	0	X	517422212
165168813	56168504	36	F	1	9	X	517422661
165168815	56168027	36	F	1	9	X	517421678
165168817	56168829	36	F	1	9	X	517422768
165168825	56162009	36	F	1	9	X	517422225
165168830	56172066	27	F	1	0	X	517421101
165168831	56172066	36	F	1	9	X	517420434
165168832	56162404	27	F	1	0	X	517421406
165168833	56162404	36	F	1	9	X	517421990
165168839	56161193	36	F	1	9	X	517421038
165529861	56161477	29	M	1	1	X	X
165529862	56161477	2	M	1	2	X	X
165529863	56161477	27	F	1	0	X	X
165529867	56162783	29	M	1	1	X	X
165529868	56162783	2	M	1	2	X	X
165529869	56162783	27	F	1	0	X	X
165529873	56174945	29	M	1	1	X	X
165529875	56174945	27	F	1	0	X	X
165529897	56161509	29	M	1	1	X	X
165529899	56161509	27	F	1	0	X	X
165529905	56161579	27	F	1	0	X	X
165529906	56161045	29	M	1	1	X	X
165529907	56161045	2	M	1	2	X	X
165600269	56165750	10	F	1	2	450092526	X
165600270	56165750	8	M	1	2	450092526	X
165600273	56165750	5	F	1	2	450092526	X
165600319	56163207	10	F	1	2	450095468	X
165600320	56163207	8	M	1	2	450095468	X
165600323	56163207	5	F	1	2	450095468	X
165600339	56163121	10	F	1	2	450095468	X
165600341	56163121	5	F	1	2	450095468	X
165600343	56163121	5	F	1	2	450095468	X
165661862	56160653	76	F	1	0	X	X
165661865	56165900	76	F	1	0	X	X
165669037	56172057	27	M	1	0	X	517421021
165669041	56168991	27	M	1	0	X	517421533
165669044	56174248	27	M	1	0	X	517422687
165669058	56164062	27	M	1	0	X	517420454
165669059	56171543	27	M	1	0	X	517421137
165669061	56167634	27	M	1	0	X	517421038
165669072	56168566	27	M	1	0	X	517422592
165669081	56162522	27	M	1	0	X	517422454
165669100	56161060	27	M	1	0	X	517421928
165669108	56176070	27	M	1	0	X	517420860
165707525	56167985	72	F	1	1	X	X
165707540	56170251	73	M	1	0	X	517421677
165804167	56170507	1	F	1	2	X	X
165804170	56160930	1	F	1	2	X	X
165830969	56172138	5	M	1	2	450094430	X
165830971	56172138	35	F	1	1	X	517422622
165830977	56171116	5	M	1	2	450094430	X
165830980	56171116	13	M	1	2	450104216	X
165830997	56176613	5	M	1	2	450088897	X
165830998	56176613	36	M	1	0	X	517420867
165831006	56161498	36	M	1	0	X	517421247
165831007	56161498	35	F	1	1	X	517422385
165831008	56161498	13	M	1	2	450104216	X
165831025	56176107	5	M	1	2	450094430	X
165831027	56176107	35	F	1	1	X	517420506
165851992	56165612	29	M	1	1	X	517422074
165851994	56165612	4	F	1	2	X	X
165851999	56170063	27	F	1	0	X	517421677
165852014	56161159	4	F	1	2	X	X
165852016	56172697	29	M	1	1	X	517421344
165852033	56174269	1	F	1	2	X	X
165852034	56174269	4	F	1	2	X	X
165852069	56165957	1	F	1	2	X	X
165852070	56165957	4	F	1	2	X	X
166150264	56167375	58	M	1	0	X	517420444
166150265	56167375	57	F	1	1	X	517420692
166278466	56170137	5	F	1	2	450057833	X
166278468	56170137	38	M	1	1	X	517421677
166278469	56170137	14	F	1	2	450104217	X
166278492	56167835	39	F	1	0	X	X
166278493	56167835	38	M	1	1	X	517421756
166278494	56167835	14	F	1	2	450104217	X
166278495	56167835	17	M	1	2	450104217	517422454
166278496	56165675	5	F	1	2	450057833	X
166278497	56165675	39	F	1	0	X	X
166278498	56165675	38	M	1	1	X	517421677
166278499	56165675	14	F	1	2	450104217	X
166278500	56165675	17	M	1	2	450104217	517421244
166278516	56175666	5	F	1	2	450057833	X
166278519	56175666	14	F	1	2	450104217	X
166278520	56175666	17	M	1	2	450104217	517420519
166278521	56174943	5	F	1	2	450057833	X
166278522	56174943	39	F	1	0	X	X
166278531	56164930	5	F	1	2	450057833	X
166278532	56164930	39	F	1	0	X	X
166278533	56164930	38	M	1	1	X	517422216
166278534	56164930	14	F	1	2	450095077	X
166278541	56164543	5	F	1	2	450066968	X
166278558	56175949	38	M	1	1	X	517420862
166278560	56175949	17	M	1	2	450104217	517432532
166278566	56160319	5	F	1	2	450057833	X
166278568	56160319	38	M	1	1	X	517421678
166278569	56160319	14	F	1	2	450095077	X
166278570	56160319	17	M	1	2	450095077	517421692
166278573	56171536	38	M	1	1	X	517420722
166278575	56171536	17	M	1	2	450104217	517421094
166278577	56166828	39	F	1	0	X	X
166278578	56166828	38	M	1	1	X	517421298
166278594	56166454	14	F	1	2	450104217	X
166278595	56166454	17	M	1	2	450104217	517421533
166278642	56172125	39	F	1	0	X	X
166278647	56173697	39	F	1	0	X	X
166278650	56173697	17	M	1	2	450104217	517421678
166278652	56165936	39	F	1	0	X	X
166278653	56165936	38	M	1	1	X	517422205
166278654	56165936	14	F	1	2	450104217	X
166278655	56165936	17	M	1	2	450104217	517422043
166278662	56164818	39	F	1	0	X	X
166278664	56164818	14	F	1	2	450095077	X
166278665	56164818	17	M	1	2	450095077	517421928
166278677	56170402	39	F	1	0	X	X
166278679	56170402	14	F	1	2	450104217	X
166278702	56161472	39	F	1	0	X	X
166278703	56161472	38	M	1	1	X	517421899
166278712	56165143	39	F	1	0	X	X
166278713	56165143	38	M	1	1	X	517420429
166278716	56162728	5	F	1	2	450057833	X
166278718	56162728	38	M	1	1	X	517422559
166278719	56162728	14	F	1	2	450095077	X
166278727	56174855	39	F	1	0	X	X
166278728	56174855	38	M	1	1	X	517421298
166278729	56174855	14	F	1	2	450104217	X
166278731	56168583	5	F	1	2	450057833	X
166278732	56168583	39	F	1	0	X	X
166278733	56168583	38	M	1	1	X	517421298
166278735	56168583	17	M	1	2	450104217	517422784
166278741	56175427	5	F	1	2	450057833	X
166278742	56175427	39	F	1	0	X	X
166278743	56175427	38	M	1	1	X	517421313
166278744	56175427	14	F	1	2	450104217	X
166278745	56175427	17	M	1	2	450104217	517420757
166278757	56165681	39	F	1	0	X	X
166278758	56165681	38	M	1	1	X	517421533
166278761	56171979	5	F	1	2	450057833	X
166278762	56171979	39	F	1	0	X	X
166278763	56171979	38	M	1	1	X	517421678
166278765	56171979	17	M	1	2	450104217	517420959
166278797	56160701	39	F	1	0	X	X
166278801	56164154	5	F	1	2	450066968	X
166278802	56164154	39	F	1	0	X	X
166278805	56164154	17	M	1	2	450095077	517422454
166302611	56172281	58	F	1	0	X	X
166302618	56162717	58	F	1	0	X	X
166302620	56161531	58	F	1	0	X	X
166322506	56175074	52	M	8	1	X	517421677
166322507	56175074	52	F	8	0	X	X
166322508	56175387	52	M	8	1	X	517420699
166322509	56175387	52	F	8	0	X	X
166322512	56160650	52	M	8	1	X	517421622
166322516	56162840	52	M	8	1	X	517421928
166322521	56170288	52	F	8	0	X	X
166322531	56167070	52	F	8	0	X	X
166322533	56172645	52	F	8	0	X	X
166322535	56173754	52	F	8	0	X	X
166322541	56161722	52	F	8	0	X	X
166674247	56161947	53	F	1	0	X	517421037
166674255	56161924	53	F	1	0	X	517422292
166674259	56167721	53	F	1	0	X	517420629
166674260	56170365	53	F	1	0	X	517421678
166674269	56166049	53	F	1	0	X	517422755
166744599	56168416	3	M	1	2	X	X
166744600	56168416	48	M	1	0	X	517422377
166744605	56174329	3	M	1	2	X	X
166744606	56174329	48	M	1	0	X	517420636
166744612	56174268	48	M	1	0	X	517421298
166744617	56162915	3	M	1	2	X	X
166744623	56169571	3	M	1	2	X	X
166744624	56169571	48	M	1	0	X	517421381
166744628	56172821	48	M	1	0	X	517422712
166744637	56169930	3	M	1	2	X	X
166744643	56172971	3	M	1	2	X	X
166744644	56172971	48	M	1	0	X	517422759
166757813	56171260	46	M	1	0	X	517421193
166757814	56166202	46	M	1	0	X	517421424
166757816	56165264	46	M	1	0	X	517421678
166788089	56170172	52	M	1	12	X	517421298
166788090	56170172	57	F	1	1	X	517420962
166788108	56165214	29	M	1	12	X	X
166788109	56165214	52	M	1	12	X	517422468
166788110	56165214	57	F	1	1	X	517422038
166788113	56171367	52	M	1	12	X	517421298
166788114	56171367	57	F	1	1	X	517421038
166788135	56170619	63	M	1	0	X	517421675
166788137	56170619	52	M	1	12	X	517421678
166788156	56173929	29	M	1	12	X	X
166788158	56173929	57	F	1	1	X	517421267
166788199	56165372	63	M	1	0	X	517421905
