sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
56160292	560379705001	1	36600	41.5529899	-109.5167757
56160293	560379705001	1	178600	41.5919423	-109.9683926
56160294	560379705001	1	80000	41.5539887	-109.5201115
56160295	560379705001	1	45000	41.5694203	-109.2922390
56160296	560379705001	1	129000	41.5552041	-109.5218768
56160297	560379705001	1	29040	41.5899878	-109.9724327
56160298	560379705001	1	41000	41.5547315	-109.5206816
56160299	560379705001	1	0	41.5907784	-109.9676446
56160300	560379705001	1	37000	41.5542831	-109.5198588
56160301	560379705001	1	47300	41.5540220	-109.5202595
56160302	560379705001	1	22600	41.5906100	-109.9681419
56160303	560379705001	1	333000	41.5547161	-109.5204885
56160304	560379705001	1	85400	41.5525185	-109.5102094
56160305	560379705001	1	68000	41.5918205	-109.9683705
56160306	560379705001	8	84060	41.5540588	-109.5200836
56160307	560379705001	1	394300	41.5539553	-109.5203331
56160308	560379705001	1	93300	41.5543347	-109.5204580
56160309	560379705001	1	117800	41.5923842	-109.9681218
56160310	560379705001	1	30300	41.5522678	-109.5075484
56160311	560379705001	1	121000	41.5521660	-109.5127158
56160312	560379705001	1	169000	41.5527532	-109.5110916
56160313	560379705001	1	27600	41.5531985	-109.5096834
56160314	560379705001	1	31000	41.5531007	-109.5103395
56160315	560379705001	1	32000	41.5525924	-109.5098757
56160316	560379705001	1	84380	41.5530883	-109.5094727
56160317	560379705001	8	41000	41.5531561	-109.5102943
56160318	560379705001	1	33000	41.5527538	-109.5101275
56160319	560379705001	1	74800	41.5522243	-109.5122259
56160320	560379705001	1	141550	41.5524272	-109.5114668
56160321	560379705001	1	112000	41.5522722	-109.5110139
56160322	560379705001	1	29000	41.5526316	-109.5114255
56160323	560379705001	1	25200	41.5522940	-109.5112710
56160324	560379705001	1	184600	41.5526221	-109.5107404
56160325	560379705001	1	130500	41.5529753	-109.5116918
56160326	560379705001	1	64600	41.5522794	-109.5076973
56160327	560379705001	1	103000	41.5773913	-109.2733434
56160328	560379705001	1	87000	41.5524058	-109.5126938
56160329	560379705001	1	40000	41.5527497	-109.5121184
56160330	560379705001	9	67000	41.5520627	-109.5126555
56160331	560379705001	1	32300	41.5774166	-109.2730967
56160332	560379705001	1	209100	41.5521057	-109.5125378
56160333	560379705001	1	89650	41.5524864	-109.5119825
56160334	560379705001	1	72000	41.5525088	-109.5070947
56160335	560379705001	1	8600	41.5788586	-109.2747687
56160336	560379705001	1	134000	41.5772254	-109.2735359
56160337	560379705001	1	65000	41.5773067	-109.2730914
56160338	560379705001	1	106000	41.5522131	-109.5079825
56160339	560379705001	1	61440	41.5520840	-109.5068851
56160340	560379705001	1	152200	41.5517414	-109.5077802
56160341	560379705001	8	36800	41.5922392	-109.9679152
56160342	560379705001	1	8700	41.5522661	-109.5097219
56160343	560379705001	1	50000	41.5989535	-109.9820969
56160344	560379705001	1	122000	41.5546512	-109.5193042
56160345	560379705001	1	35000	41.5544113	-109.5186645
56160346	560379705001	1	47500	41.5546053	-109.5185021
56160347	560379705001	1	67000	41.5981423	-109.9820900
56160348	560379705001	1	20000	41.5541663	-109.5187599
56160349	560379705001	1	36000	41.5546174	-109.5194537
56160350	560379705001	1	94200	41.5519114	-109.5102837
56160351	560379705001	1	50400	41.5983927	-109.9820850
56160352	560379705001	1	31000	41.5986806	-109.9812658
56160353	560379705001	1	21700	41.5984274	-109.9815627
56160354	560379705001	1	105000	41.5521764	-109.5102200
56160355	560379705001	1	125000	41.5517739	-109.5100646
56160356	560379705001	1	387480	41.5515110	-109.5097551
56160357	560379705001	1	76000	41.5513651	-109.5053549
56160358	560379705001	1	31000	41.5513359	-109.5124202
56160359	560379705001	1	23900	41.5766539	-109.2726398
56160360	560379705001	1	160700	41.5765590	-109.2726435
56160361	560379705001	1	28700	41.5767479	-109.2733306
56160362	560379705001	1	59000	41.5517464	-109.5117046
56160363	560379705001	1	30000	41.5765131	-109.2733044
56160364	560379705001	1	24400	41.5764836	-109.2730362
