sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
56768581	560210002001	1	14000	41.1260478	-104.8062549
56768582	560210002001	1	18900	41.1274389	-104.7958421
56768583	560210002001	1	27900	41.1287097	-104.7982151
56768584	560210002001	1	92800	41.1248675	-104.8007221
56768585	560210002001	1	26100	41.1279135	-104.7959958
56768586	560210002001	1	28000	41.1242278	-104.8006748
56768587	560210002001	1	88200	41.1275528	-104.7949603
56768588	560210002001	1	13000	41.1246622	-104.8006115
56768589	560210002001	1	5000	41.1240560	-104.8015152
56768590	560210002001	1	53000	41.1237191	-104.8021885
56768591	560210002001	1	64890	41.1244114	-104.8015111
56768592	560210002001	1	30500	41.1232391	-104.8062499
56768593	560210002001	1	24000	41.1278808	-104.7955081
56768594	560210002001	1	12000	41.1237354	-104.8022462
56768595	560210002001	1	56400	41.1219352	-104.8069584
56768596	560210002001	8	69200	41.1231336	-104.8077640
56768597	560210002001	1	13200	41.1228519	-104.8077966
56768598	560210002001	1	24800	41.1232918	-104.8079034
56768599	560210002001	1	13200	41.1225842	-104.8084216
56768600	560210002001	1	94200	41.1226952	-104.8078931
56768601	560210002001	1	47400	41.1230470	-104.8083180
56768602	560210002001	1	15200	41.1229072	-104.8084565
56768603	560210002001	1	10600	41.1232952	-104.8076522
56768604	560210002001	1	4800	41.1229065	-104.8080359
56768605	560210002001	1	6150	41.1227185	-104.8080501
56768606	560210002001	1	86000	41.1227252	-104.8080105
56768607	560210002001	1	28800	41.1230384	-104.8084304
56768608	560210002001	1	11700	41.1226625	-104.8084567
56768609	560210002001	1	82000	41.1228993	-104.8080644
56768610	560210002001	1	45000	41.1234488	-104.8017259
56768611	560210002001	1	41030	41.1223902	-104.8071790
56768612	560210002001	1	50000	41.1219343	-104.8065440
56768613	560210002001	1	9600	41.1219059	-104.8063616
56768614	560210002001	1	9500	41.1219208	-104.8071119
56768615	560210002001	1	10000	41.1219397	-104.8070339
56768616	560210002001	1	32900	41.1219802	-104.8062874
56768617	560210002001	1	9600	41.1223129	-104.8068985
56768618	560210002001	1	29500	41.1232661	-104.8027491
56768619	560210002001	1	30400	41.1226003	-104.8065951
56768620	560210002001	1	263200	41.1220813	-104.8066228
56768621	560210002001	1	28700	41.1224963	-104.8068205
56768622	560210002001	1	50000	41.1237112	-104.8016986
56768623	560210002001	1	36000	41.1220028	-104.8074624
56768624	560210002001	1	20700	41.1238928	-104.8019941
56768625	560210002001	1	13200	41.1233639	-104.8052501
56768626	560210002001	1	47200	41.1242471	-104.8013813
56768627	560210002001	1	125000	41.1257459	-104.7992110
56768628	560210002001	1	29400	41.1258013	-104.8028362
