sp_id	latitude	longitude
517416111	41.1167684	-104.8034398
503252993	40.5604135	-105.0285608
517418112	41.1337424	-104.6481438
517417310	41.1368534	-104.7848908
517415290	41.1362334	-104.8156108
517414189	41.1489434	-104.8215108
517417410	41.1418734	-104.7875208
517416828	41.1218934	-104.8015908
517502977	42.8495433	-106.3261502
517415467	41.1366634	-104.8156508
517416065	41.1459674	-104.8082868
517418424	41.1326534	-104.7515908
517418336	41.1519234	-104.7466208
517417710	41.1605334	-104.7843608
517419194	41.1771233	-104.0732209
517418646	41.1334334	-104.6188708
500561189	33.3788877	-86.7984491
517415697	41.1339834	-104.8142808
517415523	41.1331434	-104.8188008
517415628	41.1433334	-104.8129008
517412971	41.3236134	-105.5905206
503255790	40.5870035	-105.0525608
517416404	41.1456334	-104.8032808
517416622	41.1090234	-104.7982308
517416879	41.1588634	-104.8049308
517411171	41.3112444	-105.5960466
517416052	41.1516194	-104.8092928
517418933	41.1632934	-104.7563508
517418045	41.0880824	-104.4656349
517415314	41.1354534	-104.8177308
517416836	41.2636434	-104.8106507
517418485	41.1410734	-104.7494908
517413810	41.1653634	-105.0545907
517416480	41.1363134	-104.8048108
517413924	41.1752134	-104.8424508
517418488	41.1581934	-104.7607408
510031141	46.9034536	-114.0335278
517419209	41.1772533	-104.0764909
517414287	41.1387234	-104.8198908
503260919	40.5837835	-105.0759508
517417965	41.1788234	-104.7839808
517414747	41.1782434	-104.8302908
517416765	41.1116034	-104.8022708
517413108	41.1555074	-104.8665307
517418016	41.1672834	-104.7863808
517413568	41.1805134	-104.8473807
517413405	41.1509334	-104.8372508
517417943	41.2605434	-104.7774808
517417114	41.1628976	-104.7853689
517411936	41.3153934	-105.5909706
517503285	42.8598343	-106.3990262
517413420	41.0870134	-104.9545707
517432839	42.0631122	-104.1826978
517413632	41.1829834	-104.8359608
511928843	41.2653227	-95.9493430
517419788	41.4257933	-104.1262109
517416063	41.1364744	-104.8051108
517415430	41.1374934	-104.8138008
517417826	41.1634134	-104.7763208
517416002	41.1682934	-104.8167308
517417478	41.1465134	-104.7704708
517418372	41.1372134	-104.7608308
503190790	40.1889435	-105.1029508
517413131	41.1607304	-104.8425658
511883181	40.9220351	-100.1520289
517416232	41.1603614	-104.8062958
503188244	40.3050460	-105.1078074
517413239	41.2205904	-104.9805417
517416467	41.1515434	-104.8051008
517416534	41.1369534	-104.8080508
517417949	41.1652234	-104.7679108
517416938	41.1598634	-104.8007308
517417775	41.1742034	-104.7699408
517417706	41.1580734	-104.7929308
517419004	41.1876234	-104.7578508
503049558	39.6966076	-104.9803769
517418422	41.1345134	-104.7404308
517416855	41.1589034	-104.8061108
503191818	39.9982936	-105.0993608
511896949	41.0982658	-96.2532259
511883090	40.9430451	-100.1617029
517414735	41.1754534	-104.8217308
517414689	41.1177734	-104.8229008
517416451	41.1447634	-104.7998208
517416247	41.1603134	-104.7988478
517419184	41.1831333	-104.0665909
517419021	41.1832534	-104.4962508
517418227	41.1522334	-104.4960608
517418456	41.1342534	-104.7654708
517414847	41.1736134	-104.8291108
517417551	41.1428934	-104.7842808
517415738	41.1417834	-104.8188308
511906197	41.2141328	-96.1272829
517418572	41.1324434	-104.7536408
503240648	40.3935365	-104.6919099
517420757	41.5978037	-109.2024797
517416718	41.1238434	-104.8087108
511930857	41.2600127	-95.9378030
517414242	41.1301734	-104.8200708
517416402	41.1357134	-104.8123208
517415799	41.1321734	-104.8159108
517419974	41.7859225	-107.2433521
517414752	41.1976834	-104.8245908
517418568	41.1301834	-104.7478408
517422067	41.5635627	-109.2695577
517415864	41.1362334	-104.8156108
503252778	40.6182135	-105.0375008
503256182	40.4896335	-105.0562108
517415943	41.1736534	-104.8148308
517417537	41.1388434	-104.7809608
511904307	41.2888428	-96.1455129
517420150	41.7877595	-107.2390081
517417163	41.1319334	-104.7762308
517418028	41.1615834	-104.7946008
517415204	41.1872764	-104.8156758
503262045	40.5839935	-105.0778708
517415280	41.1337734	-104.8163108
517417841	41.1759434	-104.7839308
517417275	41.1368434	-104.7843208
517415910	41.0551634	-104.8151308
517414301	41.1414634	-104.8254708
517418003	41.2333634	-104.7942208
517417720	41.1606134	-104.7860708
503239618	40.5557404	-104.4511689
517417519	41.1414034	-104.7675308
517413586	41.2318334	-105.1347007
503258167	40.5588935	-105.0627808
503022127	39.6830036	-104.9088409
517501441	42.8495633	-106.3226402
517417450	41.1375234	-104.7758708
517413933	41.1689934	-104.8324908
517415177	41.1339824	-104.8145558
517416615	41.1263234	-104.7978908
517414797	41.1708134	-104.8247608
517417085	41.1183864	-104.7722118
517414053	41.1301924	-104.8219138
517415879	41.0579834	-104.8158308
517415852	41.1382734	-104.8158208
517417020	41.1722534	-104.8117908
517416598	41.1001034	-104.7986108
517418711	41.1697634	-104.7526708
517416538	41.1453834	-104.8037808
517417165	41.1367934	-104.7697508
517417899	41.1640434	-104.7686808
517416701	41.1092834	-104.8010208
517417075	41.1384014	-104.7939818
517416548	41.1515434	-104.8051008
503047263	39.7369436	-104.9719509
517416001	41.2105934	-104.8159008
503047137	39.7359436	-104.9721409
503256881	40.6206135	-105.0617408
517414573	41.1308734	-104.8217308
517414067	41.1367324	-104.8194728
517416390	41.1440434	-104.8062108
517413900	41.1325434	-104.8817507
512211672	41.8633402	-103.6628219
517417927	41.1715734	-104.7762408
511879040	41.2364733	-103.6634010
517413638	41.2079734	-104.8313107
517414066	41.1298164	-104.8231098
503260997	40.6006735	-105.0761508
517419135	41.2879340	-104.2138600
517416730	41.1247934	-104.8091208
517414527	41.1516334	-104.8227708
511878938	41.2326833	-103.6483410
517415193	41.1339824	-104.8145558
517417715	41.1651834	-104.7721608
517418779	41.1998534	-104.6161508
517411938	41.3256434	-105.5897706
517415758	41.1337734	-104.8163108
517418448	41.1327534	-104.7590308
517416115	41.1194544	-104.8053078
503258447	40.5961635	-105.0720378
517418313	41.1411034	-104.7436708
517414710	41.1183534	-104.8276108
517417578	41.1065534	-104.7735208
517414429	41.1492634	-104.8256008
503269838	40.5262035	-105.1283608
517411592	41.3105334	-105.5926706
517416974	41.1597534	-104.8048908
517418359	41.1544034	-104.7607308
517417686	41.1170934	-104.7789108
517416078	41.1341074	-104.8085648
517414396	41.1345534	-104.8213708
517399228	41.2000019	-111.9487772
517418161	41.1945314	-104.7128368
517417516	41.1427034	-104.7943208
517414182	41.1347834	-104.8200908
503247196	40.4363335	-104.7963609
517415349	41.1376234	-104.8177808
511904170	41.2833428	-96.1454829
510031171	46.8911936	-114.0350278
503069226	39.6914936	-105.0094309
517419183	41.1745633	-104.0555509
517418603	41.1494734	-104.7618008
517413504	41.0973134	-104.8487908
517419198	41.1831033	-104.0678809
517411984	41.3163534	-105.5978806
517419084	41.2368545	-104.3298004
517417599	41.1148934	-104.7894308
517412048	41.3253634	-105.5916506
517416796	41.0816434	-104.8021708
517414553	41.1507034	-104.8295608
517415406	41.1375934	-104.8133508
517413359	41.1246634	-104.8403108
517417162	41.1435334	-104.7943408
511883271	40.9382981	-100.1601729
517417979	41.2243534	-104.7714808
517418745	41.1785234	-104.7507408
517418997	41.2011834	-104.7572408
517416324	41.1355534	-104.8026708
503241641	40.3942085	-104.6968459
502999744	39.5661246	-104.8599339
517414175	41.1516634	-104.8283908
517418539	41.1417834	-104.7570008
517416354	41.1367534	-104.8050808
517418522	41.1568134	-104.7446108
517416422	41.1515434	-104.8051008
517411978	41.3065234	-105.6010106
517414235	41.1466234	-104.8195508
517413330	41.3782838	-104.8552598
517413756	41.2199634	-104.8834707
503255987	40.4892335	-105.0526108
503100599	39.7133646	-105.1333989
517415268	41.1365934	-104.8160008
517417490	41.1430534	-104.7896508
503223356	40.3361305	-104.9059358
517417201	41.1447734	-104.7806008
517415390	41.1410434	-104.8174908
517502203	42.8517733	-106.3199002
517418393	41.1430934	-104.7664208
517416134	41.0938704	-104.8052268
517418789	41.1860234	-104.7273508
517415222	41.1417834	-104.8188308
517413454	41.1510434	-104.8336608
517415539	41.1375134	-104.8163208
517417570	41.1187634	-104.7735408
503254848	40.5722035	-105.0474908
517420493	41.7927541	-107.2350650
517416227	41.2038194	-104.8085808
517418776	41.1858434	-104.7602208
517418511	41.1338034	-104.7422708
517415491	41.1332034	-104.8151208
517418371	41.1318834	-104.7668808
517417238	41.1415834	-104.7892208
511904263	41.2799128	-96.1441129
517416365	41.1417234	-104.8068008
517415095	41.1339824	-104.8145558
517419217	41.2047733	-104.0802909
517417969	41.1768034	-104.7876608
517415077	41.1336834	-104.8132048
503241262	40.3954735	-104.6884509
517411299	41.3164094	-105.6317945
517418020	41.1642934	-104.7775108
517416503	41.1360734	-104.8024808
517418773	41.1785734	-104.7468808
517414336	41.1316534	-104.8261408
517413142	41.1313684	-104.8338188
517413225	41.1686404	-104.8391738
517416099	41.0938704	-104.8052268
517417086	41.1292414	-104.7923118
517415368	41.1344634	-104.8144508
503245722	40.7179257	-104.7723470
517414936	41.1783434	-104.8255008
517415462	41.1336234	-104.8177008
517417199	41.1334034	-104.7740008
517502396	42.8598733	-106.3425502
511879998	41.2747532	-102.6760013
503242059	40.4035435	-104.6941109
517418472	41.1498834	-104.7257108
517414057	41.1530734	-104.8197258
517414398	41.1319134	-104.8212908
517417827	41.1685534	-104.7693708
517416857	41.1598234	-104.8000308
517417803	41.1610034	-104.7896108
517419019	41.2128733	-104.4772308
503046270	39.7389436	-104.9692109
517415311	41.1416234	-104.8186008
517417961	41.2153834	-104.7921408
517417753	41.1774234	-104.7918108
517417301	41.1460334	-104.7676108
517417196	41.1427434	-104.7780508
517413932	41.2129234	-104.8336407
517415113	41.1338934	-104.8148018
517415875	41.1020334	-104.8140708
517416839	41.1620434	-104.7988108
503253504	40.5510095	-105.0388718
517418521	41.1443734	-104.7646408
517414686	41.1108334	-104.8239808
517414539	41.1372334	-104.8200908
517419165	41.1900533	-104.1152109
517415041	41.1335214	-104.8159208
