sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
164104837	56847405	25	F	1	0	X	517418670
164104838	56847405	26	M	1	1	X	517415746
164104844	56796358	26	M	1	1	X	517417003
164104847	56796178	25	F	1	0	X	517418577
164104848	56796178	26	M	1	1	X	517416315
164104852	56792449	26	M	1	1	X	517414739
164104853	56770258	25	F	1	0	X	517416039
164104861	56769850	25	F	1	0	X	517413253
164104862	56769850	26	M	1	1	X	517416039
164104867	56784390	25	F	1	0	X	517417263
164104868	56784390	26	M	1	1	X	517419189
164104869	56777756	25	F	1	0	X	517416195
164104872	56783612	26	M	1	1	X	517418587
164104874	56770050	26	M	1	1	X	517417951
164104886	56793288	26	M	1	1	X	517414132
164119217	56774883	74	M	1	1	X	X
164119218	56774883	70	F	1	0	X	X
164119223	56789076	74	M	1	1	X	X
164119224	56789076	70	F	1	0	X	X
164119229	56784521	74	M	1	1	X	X
164119230	56784521	70	F	1	0	X	X
164119233	56790503	74	M	1	1	X	X
164119240	56774217	70	F	1	0	X	X
164119243	56796608	74	M	1	1	X	X
164119244	56796608	70	F	1	0	X	X
164119249	56785332	74	M	1	1	X	X
164119251	56795336	74	M	1	1	X	X
164119255	56779036	74	M	1	1	X	X
164119257	56780941	74	M	1	1	X	X
164119259	56790449	74	M	1	1	X	X
164119261	56783797	74	M	1	1	X	X
164119263	56772023	74	M	1	1	X	X
164119264	56772023	70	F	1	0	X	X
164119265	56784893	74	M	1	1	X	X
164331883	56772185	30	F	1	0	X	517415409
164331884	56776950	30	F	1	0	X	517416323
164331889	56791488	30	F	1	0	X	517415274
164331891	56768791	30	F	1	0	X	517413253
164331894	56770392	30	F	1	0	X	517415572
164331895	56781166	30	F	1	0	X	517417988
164590694	56771475	9	M	1	2	450094885	X
164590695	56771475	10	M	1	2	450094885	X
164590696	56771475	3	M	1	2	X	X
164590698	56771475	41	M	1	1	X	517416584
164590699	56771475	39	F	1	0	X	517414634
164590700	56777348	9	M	1	2	450089214	X
164590701	56777348	10	M	1	2	450089214	X
164590702	56777348	3	M	1	2	X	X
164590706	56846856	9	M	1	2	450104514	X
164590710	56846856	41	M	1	1	X	511879029
164590721	56846045	11	F	1	2	450094744	X
164590725	56845901	10	M	1	2	450094744	X
164590726	56845901	3	M	1	2	X	X
164590727	56845901	11	F	1	2	450094744	X
164590729	56845901	39	F	1	0	X	517413327
164590743	56772939	10	M	1	2	450088466	X
164590744	56772939	3	M	1	2	X	X
164590745	56772939	11	F	1	2	450088466	X
164590746	56772939	41	M	1	1	X	517414061
164590747	56772939	39	F	1	0	X	517416814
164590749	56843642	10	M	1	2	450092317	X
164590750	56843642	3	M	1	2	X	X
164590751	56843642	11	F	1	2	450092317	X
164590755	56768648	10	M	1	2	450091650	X
164590757	56768648	11	F	1	2	450091650	X
164590758	56768648	41	M	1	1	X	517417882
164590761	56847022	10	M	1	2	450104514	X
164590762	56847022	3	M	1	2	X	X
164590764	56847022	41	M	1	1	X	517413239
164660942	56786592	41	M	1	0	X	517414145
164660944	56789370	41	M	1	0	X	517418835
164660947	56779641	41	M	1	0	X	517415390
164660948	56782431	41	M	1	0	X	517413266
164660949	56775825	41	M	1	0	X	517418013
164660955	56845113	41	M	1	0	X	517417538
164660957	56780804	41	M	1	0	X	517413541
164660964	56778185	41	M	1	0	X	517415642
164696734	56848079	45	M	1	0	X	X
164696735	56786026	45	M	1	0	X	X
164696737	56774750	45	M	1	0	X	X
164696738	56847856	45	M	1	0	X	X
164696740	56848853	45	M	1	0	X	X
164696742	56786040	45	M	1	0	X	X
164696746	56848085	45	M	1	0	X	X
164696750	56845475	45	M	1	0	X	X
164696755	56781642	45	M	1	0	X	X
164711328	56775986	4	F	1	2	X	X
164711329	56775986	25	F	3	1	X	517418516
164711331	56775986	2	M	1	2	X	X
164711336	56796120	4	F	1	2	X	X
164711337	56796120	25	F	3	1	X	517414713
164711338	56796120	33	M	1	0	X	503242106
164711339	56796120	2	M	1	2	X	X
164711346	56776234	33	M	1	0	X	517413253
164711347	56776234	2	M	1	2	X	X
164711348	56796356	4	F	1	2	X	X
164711349	56796356	25	F	3	1	X	517414330
164711351	56796356	2	M	1	2	X	X
164711352	56777797	4	F	1	2	X	X
164711353	56777797	25	F	3	1	X	517417446
164711354	56777797	33	M	1	0	X	517416372
164711360	56772892	4	F	1	2	X	X
164711365	56788403	25	F	3	1	X	517416323
164711366	56788403	33	M	1	0	X	517413185
164711367	56788403	2	M	1	2	X	X
164711373	56793041	25	F	3	1	X	517413908
164711376	56769946	4	F	1	2	X	X
164711378	56769946	33	M	1	0	X	517413642
164711381	56784135	25	F	3	1	X	517417913
164711386	56787510	33	M	1	0	X	517413178
164711389	56776785	25	F	3	1	X	517413327
164711392	56788930	4	F	1	2	X	X
164711396	56769449	4	F	1	2	X	X
164711398	56769449	33	M	1	0	X	517417123
164711399	56769449	2	M	1	2	X	X
164711400	56845169	4	F	1	2	X	X
164711401	56845169	25	F	3	1	X	517414061
164711403	56845169	2	M	1	2	X	X
164711404	56775485	4	F	1	2	X	X
164711405	56775485	25	F	3	1	X	517415587
164711407	56775485	2	M	1	2	X	X
164711409	56844653	25	F	3	1	X	517413112
164711413	56787437	25	F	3	1	X	517413327
164711414	56787437	33	M	1	0	X	517413327
164711415	56787437	2	M	1	2	X	X
164711416	56772236	4	F	1	2	X	X
164711432	56788158	4	F	1	2	X	X
164711435	56788158	2	M	1	2	X	X
164711438	56787552	33	M	1	0	X	517416225
164711440	56778334	4	F	1	2	X	X
164711442	56778334	33	M	1	0	X	517418624
164711443	56778334	2	M	1	2	X	X
164711444	56773536	4	F	1	2	X	X
164711445	56773536	25	F	3	1	X	517417429
164711447	56773536	2	M	1	2	X	X
164711457	56844431	25	F	3	1	X	517418118
164711459	56844431	2	M	1	2	X	X
164711465	56793744	25	F	3	1	X	517416989
164711469	56771660	25	F	3	1	X	517417433
164711470	56771660	33	M	1	0	X	517416818
164711478	56787534	33	M	1	0	X	517413327
164711481	56788258	25	F	3	1	X	517415528
164711483	56788258	2	M	1	2	X	X
164711485	56778860	25	F	3	1	X	517417026
164711488	56783360	4	F	1	2	X	X
164711490	56783360	33	M	1	0	X	517417112
164711493	56770442	25	F	3	1	X	517417026
164711494	56770442	33	M	1	0	X	517416351
164711495	56770442	2	M	1	2	X	X
164736882	56849435	44	M	1	0	X	517413327
164736883	56796973	44	M	1	0	X	517414220
164736887	56782514	44	M	1	0	X	517414287
164736894	56777909	44	M	1	0	X	517415614
164736903	56843447	44	M	1	0	X	517413148
164736904	56769281	44	M	1	0	X	517413491
164736907	56791842	44	M	1	0	X	517416393
164736914	56793771	44	M	1	0	X	517417406
