sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
56266542	560130001001	1	68300	42.8326978	-108.7258912
56266543	560130001001	1	37000	42.8408628	-108.7264263
56266544	560130001001	1	20800	42.8346481	-108.7141194
56266545	560130001001	1	45500	42.8283751	-108.7159291
56266546	560130001001	3	39410	42.8354535	-108.7241068
56266547	560130001001	1	43000	42.8358771	-108.7239048
56266548	560130001001	1	64000	42.8322304	-108.7253687
56266549	560130001001	1	35000	42.8382287	-108.7241853
56266550	560130001001	3	72180	42.8338032	-108.7258988
56266551	560130001001	1	27300	42.8337309	-108.7253891
56266552	560130001001	1	22000	42.8352207	-108.7165540
56266553	560130001001	1	160500	42.8353978	-108.7284149
56266554	560130001001	1	55000	42.8336344	-108.7266436
56266555	560130001001	1	50000	42.8439324	-108.7237289
56266556	560130001001	1	110100	42.8434638	-108.7234675
56266557	560130001001	1	500	42.8410306	-108.7215019
56266558	560130001001	8	92000	42.8409558	-108.7210622
56266559	560130001001	1	20000	42.8349354	-108.7287276
56266560	560130001001	1	45620	42.8387985	-108.7226236
56266561	560130001001	1	30500	42.8390804	-108.7208093
56266562	560130001001	8	142000	42.8393292	-108.7206830
56266563	560130001001	1	43000	42.8243490	-108.7177878
56266564	560130001001	1	164200	42.8393619	-108.7221936
56266565	560130001001	1	36000	42.8242464	-108.7177726
56266566	560130001001	8	32000	42.8394336	-108.7143131
56266567	560130001001	1	38000	42.8337158	-108.7150714
56266568	560130001001	3	92600	42.8454763	-108.7071352
56266569	560130001001	1	45400	42.8334207	-108.7242055
56266570	560130001001	1	74000	42.8337172	-108.7242229
56266571	560130001001	1	39020	42.8450497	-108.7248848
56266572	560130001001	1	34000	42.8402168	-108.7228079
56266573	560130001001	1	39000	42.8319394	-108.7153273
56266574	560130001001	1	62900	42.8291947	-108.7162174
56266575	560130001001	1	41100	42.8296017	-108.7159386
56266576	560130001001	1	20000	42.8405125	-108.7215021
56266577	560130001001	1	36500	42.8286248	-108.7187196
56266578	560130001001	1	116600	42.8286144	-108.7199602
56266579	560130001001	1	43000	42.8291971	-108.7188767
56266580	560130001001	1	61000	42.8294482	-108.7220193
56266581	560130001001	1	104600	42.8553280	-108.7157539
56266582	560130001001	3	21000	42.8352470	-108.7192816
56266583	560130001001	1	115000	42.8454550	-108.7231471
56266584	560130001001	1	78560	42.8562923	-108.7157935
56266585	560130001001	1	36600	42.8389324	-108.7116688
56266586	560130001001	8	32740	42.8468352	-108.7044415
56266587	560130001001	1	99170	42.8218089	-108.7166357
56266588	560130001001	1	70150	42.8352421	-108.7176411
56266589	560130001001	1	56000	42.8449117	-108.7130978
56266590	560130001001	1	24500	42.8349115	-108.7239181
56266591	560130001001	1	40800	42.8319734	-108.7141928
56266592	560130001001	3	14000	42.8446793	-108.7219220
56266593	560130001001	1	14900	42.8457535	-108.7057133
56266594	560130001001	1	48000	42.8433445	-108.7123853
56266595	560130001001	1	30000	42.8425634	-108.7127510
56266596	560130001001	1	23000	42.8443606	-108.7225739
56266597	560130001001	1	25200	42.8334731	-108.7136568
56266598	560130001001	1	96000	42.8473353	-108.7040593
56266599	560130001001	3	24500	42.8428156	-108.7192714
56266600	560130001001	1	56500	42.8395543	-108.7170558
56266601	560130001001	1	43700	42.8467383	-108.6976269
56266602	560130001001	1	16900	42.8539588	-108.7153853
56266603	560130001001	1	107000	42.8334219	-108.7055178
56266604	560130001001	3	19100	42.8566220	-108.7180029
56266605	560130001001	1	15000	42.8430235	-108.7207399
56266606	560130001001	1	14000	42.8352525	-108.7220754
56266607	560130001001	1	70400	42.8546241	-108.7173555
56266608	560130001001	1	35400	42.8458730	-108.7207190
56266609	560130001001	1	243000	42.8555525	-108.7183202
56266610	560130001001	1	45080	42.8484985	-108.6992918
56266611	560130001001	1	55200	42.8454328	-108.7215602
56266612	560130001001	1	3900	42.8562365	-108.7144146
56266613	560130001001	1	71400	42.8225382	-108.7152647
56266614	560130001001	1	110000	42.8563094	-108.7172230
56266615	560130001001	1	15000	42.8547890	-108.7168194
56266616	560130001001	3	8000	42.8557021	-108.7143881
56266617	560130001001	1	1200	42.8356150	-108.7159446
56266618	560130001001	1	62000	42.8448778	-108.7117899
56266619	560130001001	1	45080	42.8347519	-108.7216870
56266620	560130001001	1	105000	42.8375587	-108.7160062
56266621	560130001001	3	72180	42.8567582	-108.7229207
56266622	560130001001	1	39500	42.8423040	-108.7193161
56266623	560130001001	1	20200	42.8372641	-108.7171165
56266624	560130001001	1	141800	42.8329962	-108.7232675
56266625	560130001001	1	143700	42.8367038	-108.7156754
56266626	560130001001	1	48700	42.8485936	-108.6962108
56266627	560130001001	1	61400	42.8342819	-108.7255083
56266628	560130001001	1	50000	42.8425496	-108.7222319
56266629	560130001001	1	17500	42.8495909	-108.6956158
56266630	560130001001	1	405000	42.8288571	-108.7178550
56266631	560130001001	3	36500	42.8396439	-108.7106728
56266632	560130001001	1	60000	42.8329506	-108.7250535
56266633	560130001001	1	35000	42.8573259	-108.7219456
56266634	560130001001	8	142000	42.8433329	-108.7142555
56266635	560130001001	1	28000	42.8364937	-108.7163017
56266636	560130001001	1	76300	42.8346021	-108.7222192
56266637	560130001001	1	40000	42.8398902	-108.7203753
56266638	560130001001	1	92470	42.8384929	-108.7217820
56266639	560130001001	1	29600	42.8357688	-108.7173760
