sp_id	latitude	longitude
517665923	44.3464431	-106.6951499
517665906	44.3455511	-106.6999449
517503461	42.8953633	-106.3530802
517660951	43.6913272	-106.4840560
517664906	44.1249612	-106.7273719
517664842	44.3245911	-106.7265089
517510217	42.9938533	-106.3615801
517789084	44.7210731	-106.9445397
517789187	44.5812431	-106.9385998
517665707	44.2427821	-106.5992269
517788598	44.7766591	-106.9339177
517665802	44.3586741	-106.6749549
517665856	44.3342951	-106.6252799
517665786	44.3477111	-106.6990629
517667531	44.2735130	-105.5044601
517660887	43.8646212	-106.8417499
517789598	44.8029531	-106.9547597
517789931	44.7965931	-106.9562497
517665615	44.3385571	-106.7016309
517665590	44.3483711	-106.6990279
517665837	44.3497181	-106.6991499
517789416	44.7671131	-106.9587297
517788884	44.7752631	-106.9421497
517664870	44.3350281	-106.7068689
517660954	43.7066952	-106.6390970
517665627	44.3679291	-106.6577939
517789435	44.7983431	-106.9576497
517665748	44.3513111	-106.7018869
517665854	44.3450221	-106.6996239
517665953	44.3558831	-106.6988819
517664854	44.3639381	-106.7072549
517665804	44.3446201	-106.6927819
517665928	44.3542381	-106.6879889
517660968	43.7011102	-106.5421730
517666327	44.2510530	-105.5628501
517665210	44.3413524	-106.7065089
517665564	44.4991271	-106.1638420
517788396	44.5386291	-106.8644178
517665808	44.3555241	-106.7019129
517665891	44.3484621	-106.6991799
517665654	44.3569861	-106.6983989
517667680	44.2908150	-105.4373122
517665605	44.3652011	-106.6939909
517667694	44.2763720	-105.4938411
517500425	42.8676533	-106.2964802
517667077	44.2933730	-105.4957201
517660940	43.7047682	-106.2980391
517665796	44.3529521	-106.6990669
517665669	44.3439941	-106.6990229
517664749	44.3476861	-106.7175358
517664696	44.3397561	-106.7488168
517665643	44.3490931	-106.6977849
517789573	44.8269231	-106.9596997
517664808	44.3387261	-106.7043229
517503000	42.8560033	-106.3381102
517667094	44.2924230	-105.5202801
517665681	44.3542291	-106.6915099
517664893	44.3445801	-106.7220448
517664861	44.3372691	-106.7556118
517665646	44.3945551	-106.6483689
517660899	43.7096842	-106.6398680
517789106	44.7898131	-106.9464197
517666794	44.2422244	-105.5114361
517664757	44.2698981	-106.7728169
517665633	44.3104891	-106.6942499
517664661	44.3633431	-106.7181488
517668525	44.2338130	-105.4889302
517661568	43.7596631	-105.4839602
517665731	44.3416821	-106.6981309
517502383	42.8611233	-106.3343802
509947573	45.7843731	-108.5085292
517665846	44.3466421	-106.6986449
517665597	44.3447371	-106.6944179
517665570	44.3587161	-106.6749559
517790425	44.6991301	-107.0841257
517502376	42.8981433	-106.3438102
517664741	44.1875412	-106.7162899
517665739	44.3508981	-106.6991089
517665967	44.3494561	-106.6990039
517789614	44.7978331	-106.9513697
517665572	44.3617591	-106.6973259
517665968	44.3462221	-106.6927739
517665803	44.3671561	-106.6982829
517665761	44.3453231	-106.6980859
517660972	43.6064362	-106.1974561
517664904	44.3466221	-106.7161939
517660902	43.7096842	-106.6398680
517665960	44.4619551	-106.6925838
517665675	44.3517441	-106.6964709
517664873	44.3973481	-106.7711168
517788588	44.7858191	-106.9427787
517660874	43.7126712	-106.6392130
517665740	44.3542641	-106.6977669
517669038	44.0249731	-105.3250502
517789526	44.7970031	-106.9535697
517665973	44.3465451	-106.6971649
517664671	44.3454841	-106.7211029
517664747	44.3438971	-106.7211859
517788898	44.7839831	-106.9413997
517788863	44.7407031	-106.9445297
517664647	44.3467321	-106.7161939
517664892	44.3603041	-106.7065629
517789810	44.7853431	-106.9584097
517664709	44.2425041	-106.7035539
517666407	44.2496530	-105.5511901
517664615	44.3482521	-106.7073629
517789083	44.7874631	-106.9437297
517665606	44.3541431	-106.6747059
517665924	44.3491901	-106.6979359
517665612	44.3548031	-106.6989159
517665636	44.3448781	-106.6968809
517664834	44.3635281	-106.7071849
517665566	44.3492641	-106.6991619
517789765	44.7758431	-106.9472197
517665685	44.3446531	-106.6913029
517665737	44.3587161	-106.6749559
517660827	43.9493032	-106.7540789
517789066	44.7886731	-106.9419797
517788648	44.7737151	-106.9444557
517665224	44.3424464	-106.7061081
517665704	44.3488721	-106.6983879
517666627	44.2915410	-105.5194721
517503227	42.8774413	-106.3465072
517665886	44.3410531	-106.6944479
517665743	44.3482521	-106.6990299
517790362	44.6772811	-106.9727077
517790967	44.7639931	-107.0766097
517790330	44.9059971	-107.1747317
517660946	43.7074162	-106.3673780
517788633	44.8049701	-106.9393567
517789878	44.8063231	-106.9606397
517665799	44.3591821	-106.7018269
517665831	44.3438001	-106.6960869
517788583	44.7830691	-106.9406007
517660881	43.7109462	-106.6392040
517665936	44.3601981	-106.6545369
517788637	44.8347131	-106.8396397
517664725	44.3426571	-106.7528178
517790511	44.6814531	-106.9920497
517664822	44.3567931	-106.7274378
517665962	44.3557951	-106.6625759
517790823	44.6845931	-107.0046397
517790919	44.7310831	-106.9733097
517791180	44.6937631	-106.9935697
517660895	43.7118412	-106.6361890
517665652	44.3407321	-106.7002519
517665626	44.3508981	-106.6991089
517788411	44.5338801	-106.8393368
517503243	42.8721323	-106.3554942
517661500	43.7150060	-106.6331947
517665951	44.3596731	-106.6977129
517665220	44.3424464	-106.7061081
517664635	44.3489351	-106.7050749
517660828	44.0009722	-106.7627369
517665666	44.3472731	-106.6987999
517665919	44.3468411	-106.6988489
517788618	44.7838021	-106.9461457
517664791	44.3493671	-106.7120849
517790375	44.6978831	-106.9830707
517664905	44.1471702	-106.7167239
517665920	44.3541281	-106.6888679
517665809	44.1573392	-106.7008169
517790824	44.7783531	-107.0171497
517664841	44.3401121	-106.7063069
517790801	44.9005031	-107.1004997
517504831	42.8324233	-106.4674401
517664760	44.3820631	-106.7557108
517665834	44.3602781	-106.6956579
517790867	44.7973031	-107.1005097
517664750	44.1449812	-106.7113969
517665610	44.3560791	-106.6623099
517665635	44.1573392	-106.7008169
517665926	44.3451271	-106.6991989
517788586	44.7962091	-106.9273607
509946384	45.7817731	-108.5059892
517664869	44.3467151	-106.7141419
517789972	44.7886031	-106.9479697
517788832	44.7802031	-106.9403297
517664711	44.1014902	-106.7828219
517660829	43.9503992	-106.7379969
517664628	44.3933981	-106.7460028
517665864	44.3587491	-106.6734219
517667540	44.2768030	-105.5075701
517665770	44.3511241	-106.7003709
517789762	44.8221631	-106.9565297
517664824	44.3456121	-106.7061149
517660947	43.8228092	-106.7747009
517665845	44.3466811	-106.6977579
517664659	44.3246151	-106.7276879
517503004	42.8581533	-106.3309202
517788400	44.5752141	-106.7132878
517502233	42.8629063	-106.3328922
517789110	44.7719331	-106.9399697
517660894	43.6167052	-106.5520660
517660919	43.7015632	-106.4087830
517664823	44.3425331	-106.7062629
517666803	44.2422244	-105.5114361
517664773	44.3496911	-106.7072889
509945883	45.7833431	-108.5047692
517665745	44.3400091	-106.6994179
517665661	44.3556961	-106.6626659
517665589	44.3263881	-106.6951679
509945951	45.7835031	-108.5032292
517500352	42.8485033	-106.3020702
517660877	43.6817682	-106.9211759
517666098	44.2365431	-105.7401801
517666128	44.2936030	-105.5233701
517665883	44.3490351	-106.6990149
517665762	44.3602051	-106.6955849
517665798	44.3583621	-106.7001709
517664878	44.3341401	-106.7386218
517665772	44.3777621	-106.4646209
517664818	44.3598951	-106.7266198
517665944	44.3305351	-106.5892159
517790458	44.6806095	-106.9916748
