sp_id	latitude	longitude
500409182	33.5101249	-112.1163400
517503589	42.8164933	-106.3517602
517504742	42.8761833	-106.4220801
517504002	42.8291933	-106.3488502
517502145	42.8510933	-106.3232202
517502636	42.8092033	-106.3449102
517502977	42.8495433	-106.3261502
517502694	42.8608133	-106.3364402
517501812	42.8621633	-106.3158602
517503187	42.8353133	-106.3417802
517501098	42.8509133	-106.2887002
517501463	42.8579333	-106.3248702
517499578	42.8421833	-106.2613702
517500376	42.8480133	-106.3090602
517504579	42.8198933	-106.4020702
517503292	42.8097823	-106.3657202
517500289	42.8473633	-106.2770342
517503173	42.8171733	-106.3421102
517665654	44.3569861	-106.6983989
517504385	42.8204883	-106.4041252
517498855	42.7584571	-104.4506986
517503365	42.8455223	-106.3686702
517500561	42.8256333	-106.3006502
517501880	42.8494733	-106.3099702
517501114	42.8493633	-106.2858402
517500782	42.8408733	-106.2890202
517504589	42.6132433	-106.6196101
517500470	42.8347233	-106.3089402
517503861	42.8209133	-106.3478802
517504504	42.8546683	-106.4023042
517417114	41.1628976	-104.7853689
517503285	42.8598343	-106.3990262
517503702	42.8167033	-106.3462102
517502620	42.8100833	-106.3446102
517505002	42.8186633	-106.3998102
517502587	42.8345333	-106.3321702
517501871	42.8493633	-106.3161702
517500632	42.8480133	-106.3090602
517502565	42.8611233	-106.3343802
517500844	42.8336433	-106.2825702
517500258	42.8712233	-106.2973172
517499521	42.8511144	-106.2152199
517503168	42.8131833	-106.3431202
517501126	42.8301533	-106.2820802
517499278	42.8402463	-106.2292762
517503828	42.8471733	-106.3447802
517502104	42.8510933	-106.3225902
517501860	42.8403833	-106.3214302
517502324	42.8430143	-106.3448782
517500776	42.8394433	-106.2920402
517503214	42.9127863	-106.3483212
517501988	42.8447633	-106.3248502
517498730	42.7721502	-105.3826704
517499554	42.8454533	-106.2711402
517501348	42.8499743	-106.3238242
517499717	42.8414833	-106.2692502
517502524	42.8495433	-106.3261502
517499544	42.8367633	-106.2736502
517501090	42.8584133	-106.2923102
517502855	42.8495433	-106.3261502
517501306	42.8494053	-106.3222622
517502640	42.8557033	-106.3325602
517503940	42.8168933	-106.3538702
517501961	42.8606933	-106.3253402
517502619	42.8002733	-106.3362602
517502018	42.8488433	-106.3254202
517503966	42.8072133	-106.3533902
517504044	42.8300033	-106.3636302
517503783	42.8190633	-106.3995202
517503667	42.8361833	-106.3707002
517500794	42.8544533	-106.2858102
517501063	42.8393233	-106.2974502
517500672	42.8268533	-106.3041402
517501978	42.8503133	-106.3255602
517500368	42.8518833	-106.3059402
517501685	42.8482233	-106.3121502
517501721	42.8073033	-106.3257002
517500241	42.8513803	-106.2990492
517503872	42.8182733	-106.3531602
517503139	42.8356633	-106.3373402
517499723	42.8386333	-106.2605602
517501703	42.8323033	-106.3154402
517500633	42.8543733	-106.2993602
517499643	42.8462233	-106.2665202
517499826	42.8406533	-106.2625802
517503742	42.8058633	-106.3703602
517502414	42.7996833	-106.3333802
517500840	42.8298633	-106.2778602
517503242	42.8835773	-106.3485902
517500291	42.8487713	-106.2971872
517503323	42.8203883	-106.3885812
506163237	40.9628825	-90.3510646
517501441	42.8495633	-106.3226402
517499797	42.8381333	-106.2594902
500410184	33.5140249	-112.1090600
517499388	42.8657033	-106.2274472
517502275	42.8667333	-106.3415952
517504034	42.8297733	-106.3582402
517499801	42.8462233	-106.2665202
517502329	42.8430143	-106.3448782
517500807	42.8540333	-106.2858702
517501771	42.8485433	-106.3257602
510306205	35.0981843	-106.5803710
517499693	42.8415933	-106.2708802
517500430	42.8553133	-106.2993702
517500044	42.8803433	-106.2136502
517501180	42.8308733	-106.2743002
517501057	42.8461333	-106.2796502
517419431	41.7397224	-105.9755504
517502540	42.8360933	-106.3275402
517502410	42.8996933	-106.3449402
517500843	42.8359433	-106.2761202
517504888	42.8586833	-106.4165502
517504558	42.8282933	-106.4065702
517504776	42.8275133	-106.4041702
517504529	42.4976746	-106.6942161
517499567	42.8481833	-106.2735002
517501455	42.8444133	-106.3240602
517667353	44.2682230	-105.5042201
517501742	42.8493333	-106.3106502
517503606	42.8332233	-106.3505602
517792458	44.5342333	-109.0548493
517504667	42.8667433	-106.4302301
501722309	34.5463428	-93.0092873
517502833	42.8547633	-106.3411902
517502622	42.7940333	-106.3385402
517499539	42.8464833	-106.2738102
517502285	42.8067723	-106.3447422
517503294	42.8140263	-106.3853052
517499947	42.8017332	-105.6832303
502107169	37.4653340	-105.8674309
517665747	44.3455911	-106.6983819
517503140	42.8142733	-106.3438802
517504901	42.8111833	-106.4011102
517500313	42.8287163	-106.2898102
517500567	42.8480133	-106.3090602
517499226	42.8436833	-106.2382122
517503999	42.8125233	-106.3526602
517499835	42.8386233	-106.2587602
517501084	42.8366933	-106.2968702
517500704	42.8311433	-106.3029602
517499837	42.8400133	-106.2616402
517504726	42.8666433	-106.4261901
517500549	42.8545333	-106.2981202
517502201	42.8575233	-106.3246902
517503616	42.8326533	-106.3501702
517500731	42.8360233	-106.2869102
517499843	42.8273233	-106.2617402
517502687	42.8350633	-106.3366002
517500938	42.8422733	-106.2826002
517500595	42.8289933	-106.3026302
517502339	42.9258833	-106.3453302
517500496	42.8485233	-106.2999102
517509899	43.1805243	-107.2576459
517501973	42.8502633	-106.3175202
517502501	42.8611233	-106.3343802
517668416	44.2403730	-105.4754602
517503450	42.8906433	-106.3545502
517503697	42.8178633	-106.3651702
517499819	42.8399833	-106.2599102
517504435	42.9776793	-106.6907571
517502192	42.8426533	-106.3160102
517504387	42.7988913	-106.4169852
517499424	42.8534343	-106.1073422
517421225	41.5809937	-109.2579997
517499828	42.8491933	-106.2699902
517503865	42.8292333	-106.3515202
517504003	42.8188033	-106.3705302
517503704	42.8289633	-106.3637802
517501724	42.8564433	-106.3206902
517501021	42.8444033	-106.2893502
517500638	42.8539933	-106.3036502
517504295	42.7655483	-106.5209501
517502203	42.8517733	-106.3199002
517500128	42.8057332	-105.8358803
517500079	42.8533833	-106.1370602
517500530	42.8490133	-106.3090002
503215427	39.8079336	-104.9706709
517501125	42.8326233	-106.2975602
517501037	42.8477833	-106.2790502
517501304	42.8478033	-106.3238242
517502184	42.8449433	-106.3158002
517510234	43.4145332	-106.2474601
517502081	42.8289733	-106.3101102
517500521	42.8337533	-106.3083002
517501830	42.8475333	-106.3249602
517502518	42.8392533	-106.3373502
517503543	42.8163333	-106.3519502
517499815	42.8273233	-106.2641502
517504997	42.8290133	-106.4039702
517501942	42.8414233	-106.3113702
517504284	42.8204883	-106.4041252
517501351	42.8494053	-106.3222622
517501694	42.8528033	-106.3127702
517502908	42.7981133	-106.3317602
517501000	42.8282133	-106.2768202
517504337	42.6531643	-106.4438362
517502385	42.8162633	-106.3413102
517500350	42.8742933	-106.2979902
517504122	42.8510133	-106.3825102
517502288	42.7894333	-106.3450072
517501564	42.8531933	-106.3219002
