sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
56336241	560250002001	1	25600	42.8630802	-106.3246263
56336242	560250002001	1	30500	42.8636754	-106.3211465
56336243	560250002001	1	132200	42.8612173	-106.3099641
56336244	560250002001	1	33000	42.8633879	-106.3256321
56336245	560250002001	1	40800	42.8626464	-106.3256248
56336246	560250002001	1	9600	42.8632843	-106.3215194
56336247	560250002001	1	37000	42.8625753	-106.3265301
56336248	560250002001	1	22000	42.8626150	-106.3279487
56336249	560250002001	1	75450	42.8636632	-106.3197849
56336250	560250002001	1	26100	42.8624438	-106.3264349
56336251	560250002001	1	27290	42.8619674	-106.3257156
56336252	560250002001	1	38000	42.8635963	-106.3244664
56336253	560250002001	2	0	42.8632903	-106.3251284
56336254	560250002001	1	7800	42.8633187	-106.3255866
56336255	560250002001	1	43000	42.8628792	-106.3250745
56336256	560250002001	1	34000	42.8633749	-106.3250655
56336257	560250002001	1	29330	42.8628337	-106.3246859
56336258	560250002001	1	40700	42.8631094	-106.3248041
56336259	560250002001	3	24680	42.8629305	-106.3253292
56336260	560250002001	1	6000	42.8629454	-106.3246607
56336261	560250002001	1	18000	42.8635998	-106.3252932
56336262	560250002001	1	43500	42.8636035	-106.3252072
56336263	560250002001	2	7800	42.8631171	-106.3250346
56336264	560250002001	1	32004	42.8630637	-106.3245116
56336265	560250002001	1	25700	42.8630305	-106.3245974
56336266	560250002001	1	3200	42.8620706	-106.3257165
56336267	560250002001	1	29000	42.8617854	-106.3261526
56336268	560250002001	1	8404	42.8620745	-106.3254855
56336269	560250002001	1	-4900	42.8624279	-106.3267143
56336270	560250002001	3	28300	42.8621662	-106.3255814
56336271	560250002001	1	24590	42.8624691	-106.3266596
56336272	560250002001	1	40000	42.8623122	-106.3266714
56336273	560250002001	1	30000	42.8623533	-106.3262524
56336274	560250002001	1	26740	42.8617985	-106.3259587
56336275	560250002001	1	37000	42.8624547	-106.3258988
56336276	560250002001	1	140000	42.8624067	-106.3258029
56336277	560250002001	1	7900	42.8618268	-106.3266165
56336278	560250002001	1	0	42.8622709	-106.3256703
56336279	560250002001	1	35400	42.8622343	-106.3263009
56336280	560250002001	3	27400	42.8618323	-106.3265470
56336281	560250002001	1	26600	42.8636761	-106.3196721
56336282	560250002001	1	1200	42.8611393	-106.3155374
56336283	560250002001	1	60004	42.8620643	-106.3156932
56336284	560250002001	1	45620	42.8618638	-106.3161889
56336285	560250002001	1	30500	42.8617388	-106.3165728
56336286	560250002001	1	2400	42.8617000	-106.3164590
56336287	560250002001	1	7500	42.8619531	-106.3159197
56336288	560250002001	1	8000	42.8624117	-106.3158805
56336289	560250002001	1	17900	42.8624284	-106.3156764
56336290	560250002001	1	23800	42.8616666	-106.3165394
56336291	560250002001	2	0	42.8624506	-106.3160143
56336292	560250002001	3	26800	42.8623995	-106.3167922
56336293	560250002001	1	24000	42.8622808	-106.3161168
56336294	560250002001	1	67000	42.8621299	-106.3164370
56336295	560250002001	1	750	42.8622835	-106.3164855
56336296	560250002001	1	36000	42.8616908	-106.3167002
56336297	560250002001	1	24000	42.8636057	-106.3197936
56336298	560250002001	1	34000	42.8611905	-106.3160452
56336299	560250002001	1	28400	42.8610177	-106.3156044
56336300	560250002001	1	32500	42.8615957	-106.3165718
56336301	560250002001	1	27290	42.8615176	-106.3162909
56336302	560250002001	1	21100	42.8613453	-106.3155169
56336303	560250002001	1	24900	42.8612204	-106.3157722
56336304	560250002001	1	18000	42.8612846	-106.3159330
56336305	560250002001	1	24000	42.8639745	-106.3205590
56336306	560250002001	1	29000	42.8639226	-106.3195744
56336307	560250002001	1	60100	42.8612661	-106.3161882
56336308	560250002001	1	58000	42.8611459	-106.3155341
56336309	560250002001	1	61700	42.8638477	-106.3196801
56336310	560250002001	1	28000	42.8638691	-106.3204653
56336311	560250002001	1	8400	42.8631970	-106.3203812
56336312	560250002001	1	25000	42.8631365	-106.3274741
56336313	560250002001	1	4800	42.8636117	-106.3235896
56336314	560250002001	1	32000	42.8622562	-106.3270543
56336315	560250002001	1	6600	42.8621499	-106.3275977
56336316	560250002001	1	20800	42.8637468	-106.3195443
56336317	560250002001	1	36800	42.8634050	-106.3206037
56336318	560250002001	1	23100	42.8631021	-106.3204579
56336319	560250002001	1	30020	42.8637761	-106.3196563
56336320	560250002001	3	27400	42.8633943	-106.3200790
56336321	560250002001	1	5000	42.8639384	-106.3197972
56336322	560250002001	1	27290	42.8624115	-106.3268823
56336323	560250002001	1	25200	42.8621887	-106.3278243
56336324	560250002001	1	5700	42.8619063	-106.3268345
56336325	560250002001	1	31000	42.8617391	-106.3273621
56336326	560250002001	1	30000	42.8618386	-106.3267163
56336327	560250002001	1	6800	42.8624894	-106.3277371
56336328	560250002001	1	46800	42.8619861	-106.3274125
56336329	560250002001	1	31000	42.8628745	-106.3237381
56336330	560250002001	1	24000	42.8632429	-106.3236025
56336331	560250002001	3	39410	42.8625494	-106.3270054
56336332	560250002001	9	58300	42.8623551	-106.3275066
56336333	560250002001	1	1200	42.8621738	-106.3267020
56336334	560250002001	1	35000	42.8629361	-106.3241313
56336335	560250002001	1	3900	42.8618879	-106.3276943
56336336	560250002001	8	27000	42.8624820	-106.3276604
56336337	560250002001	1	23000	42.8628602	-106.3239330
56336338	560250002001	1	55000	42.8635311	-106.3237015
56336339	560250002001	1	30500	42.8632968	-106.3235033
56336340	560250002001	1	30500	42.8629725	-106.3235088
56336341	560250002001	1	32000	42.8634086	-106.3242088
56336342	560250002001	1	74800	42.8635654	-106.3234833
56336343	560250002001	1	30700	42.8630117	-106.3234452
56336344	560250002001	1	4300	42.8626595	-106.3272441
56336345	560250002001	1	9280	42.8626774	-106.3240716
56336346	560250002001	1	43000	42.8626375	-106.3236416
56336347	560250002001	1	4300	42.8624363	-106.3234592
56336348	560250002001	1	39200	42.8634812	-106.3233863
56336349	560250002001	1	25200	42.8633905	-106.3239503
56336350	560250002001	1	35000	42.8620037	-106.3241339
56336351	560250002001	1	5900	42.8628015	-106.3231738
56336352	560250002001	1	27840	42.8620289	-106.3236102
56336353	560250002001	1	18000	42.8626691	-106.3240928
56336354	560250002001	3	32700	42.8625852	-106.3230911
