sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
164153175	56618387	72	M	1	0	X	X
164153199	56625624	72	M	1	0	X	X
164153203	56625745	72	M	1	0	X	X
164165870	56619348	47	M	1	0	X	517665850
164165871	56619348	48	F	1	1	X	517789469
164165880	56620975	47	M	1	0	X	517789224
164165895	56625682	48	F	1	1	X	517789278
164165912	56627177	47	M	1	0	X	517790330
164206895	56625762	36	M	1	0	X	517789471
164206903	56623572	36	M	1	0	X	517789042
164206923	56621498	36	M	1	0	X	517789836
164206930	56619826	41	F	1	1	X	517790075
164206931	56619826	36	M	1	0	X	517789624
164389863	56621237	48	F	1	0	X	517789278
164393867	56617960	64	F	1	1	X	X
164553246	56619460	67	F	1	0	X	X
164553256	56621580	67	F	1	0	X	X
164553271	56619228	67	F	1	0	X	X
164553273	56622731	67	F	1	0	X	X
164625751	56621336	76	M	1	0	X	X
164625752	56621336	76	F	1	1	X	X
164736288	56620689	0	M	1	2	X	X
164736289	56623152	21	M	1	0	X	517790428
164736290	56623152	25	F	1	1	X	517789566
164848516	56627532	61	M	1	0	X	515416896
164883159	56619371	59	F	1	0	X	X
164883164	56627659	9	M	1	7	450104524	X
164883175	56616819	59	F	1	0	X	X
164883184	56623153	9	M	1	7	450099595	X
164994985	56618386	53	F	1	1	X	X
164994986	56618386	72	M	1	0	X	517790824
164994987	56618386	13	F	1	2	450057738	X
164994988	56624237	53	F	1	1	X	X
164994989	56624237	72	M	1	0	X	517789789
164994990	56624237	13	F	1	2	450057738	X
165192048	56622041	46	M	1	10	X	517791024
165192050	56622041	13	M	1	2	450099595	X
165192051	56622041	15	M	1	2	450089696	X
165192068	56628182	46	M	1	10	X	517790526
165192069	56628182	42	F	1	0	X	517791184
165192071	56628182	15	M	1	2	450089696	X
165192739	56623299	86	F	1	0	X	X
165196867	56616598	78	M	1	3	X	517788560
165419848	56619947	80	F	1	4	X	517789020
165419851	56622203	55	M	1	0	X	517789117
165419854	56626619	80	F	1	4	X	517667488
165419855	56626619	55	M	1	0	X	517790330
165419857	56621754	55	M	1	0	X	517790396
165564768	56625326	52	M	1	1	X	517789615
165564769	56625326	63	F	1	0	X	517788650
165564792	56626358	52	M	1	1	X	517788787
165564807	56621752	63	F	1	0	X	517789224
165564808	56621312	52	M	1	1	X	517790436
165564809	56621312	63	F	1	0	X	517788599
166120394	56616312	10	F	1	2	450091625	X
166120397	56616312	7	M	1	2	450091625	X
166120420	56617109	32	F	1	0	X	517789709
166120421	56617109	6	M	1	2	450091625	X
166120422	56617109	7	M	1	2	450091625	X
166120423	56617109	34	M	1	1	X	517789433
166204789	56616652	13	F	1	2	450099595	X
166204791	56616652	40	M	1	0	X	517788851
166204792	56616652	40	F	1	1	X	517789972
166244452	56619492	68	F	1	0	X	517789308
166277959	56619438	80	M	1	0	X	X
166277960	56619355	80	M	1	0	X	X
166308091	56624403	45	F	1	0	X	X
166308102	56624582	44	M	1	1	X	517790018
166308107	56621250	45	F	1	0	X	X
166308146	56618928	44	M	1	1	X	517789161
166308147	56618928	45	F	1	0	X	X
166308158	56623945	44	M	1	1	X	517789614
166308159	56623945	45	F	1	0	X	X
166308170	56626837	44	M	1	1	X	517660912
166308171	56626837	45	F	1	0	X	X
166308180	56625087	44	M	1	1	X	517789278
166308181	56625087	45	F	1	0	X	X
166308195	56618218	45	F	1	0	X	X
166308196	56619093	44	M	1	1	X	517789484
166308197	56619093	45	F	1	0	X	X
166376159	56625900	57	F	1	0	X	X
166376166	56625339	60	M	1	1	X	X
166390052	56623477	35	M	1	9	X	517790792
166390056	56616335	35	M	1	9	X	517789750
166390057	56616335	28	M	1	0	X	517789200
166390100	56627289	35	M	1	9	X	517790888
166390101	56627289	28	M	1	0	X	517789433
166390103	56616359	28	M	1	0	X	517789241
166390124	56622108	35	M	1	9	X	517789370
166390125	56622108	28	M	1	0	X	517789326
166390129	56617725	28	M	1	0	X	517790539
166390140	56617035	35	M	1	9	X	517790188
166390141	56617035	28	M	1	0	X	517790347
166659669	56623957	44	F	1	0	X	517790330
166659679	56625526	14	M	9	7	450089695	X
166659680	56625526	56	M	9	1	X	517664705
166659700	56616828	14	M	9	7	450099595	X
166659703	56618480	14	M	9	7	450099595	X
166659705	56618480	44	F	1	0	X	517790428
166659712	56624209	14	M	9	7	450099595	X
166659714	56624209	44	F	1	0	X	517790040
166659719	56623611	56	M	9	1	X	517789931
166659720	56623611	44	F	1	0	X	517789474
166659726	56622011	44	F	1	0	X	517789423
166902565	56627044	57	M	1	0	X	517790393
166902600	56616873	57	F	1	1	X	517789178
166974708	56626996	30	F	1	0	X	517790128
166974709	56626223	30	F	1	0	X	517790428
167125043	56622284	35	M	1	1	X	517791082
167125047	56628384	17	M	1	2	450089696	X
167125058	56624143	35	M	1	1	X	517788795
167125066	56618357	44	F	1	0	X	517791034
167125075	56618393	44	F	1	0	X	517789614
167125088	56616962	35	M	1	1	X	517789739
167125091	56626183	35	M	1	1	X	517789469
167224462	56625582	61	F	1	0	X	X
167224463	56625582	71	M	1	1	X	X
167294940	56618414	42	F	1	0	X	517789433
167294942	56618414	19	F	1	2	X	517790182
167294943	56618815	42	F	1	0	X	517789445
167294944	56618815	21	M	1	2	X	517789941
167294981	56621912	19	F	1	2	X	517789161
167294983	56622330	21	M	1	2	X	517789632
167294984	56622330	19	F	1	2	X	517791037
167294985	56623732	42	F	1	0	X	517789965
