sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
56616225	560330001001	1	85000	44.7906323	-106.9444852
56616226	560330001001	1	29500	44.7949013	-106.9463628
56616227	560330001001	1	71000	44.7741821	-106.9470058
56616228	560330001001	1	66300	44.7924575	-106.9396942
56616229	560330001001	1	80000	44.7911432	-106.9395740
56616230	560330001001	1	22000	44.7951231	-106.9470299
56616231	560330001001	1	15100	44.7864282	-106.9397488
56616232	560330001001	1	8600	44.7932903	-106.9466113
56616233	560330001001	1	7570	44.7833246	-106.9443256
56616234	560330001001	1	21400	44.7751965	-106.9469166
56616235	560330001001	1	85000	44.7871258	-106.9429148
56616236	560330001001	1	18000	44.7861058	-106.9419968
56616237	560330001001	1	47000	44.7898752	-106.9479591
56616238	560330001001	1	25200	44.7906831	-106.9406580
56616239	560330001001	1	77000	44.7899661	-106.9468610
56616240	560330001001	1	151500	44.7817678	-106.9449325
56616241	560330001001	1	188000	44.7889613	-106.9471125
56616242	560330001001	1	10600	44.7872033	-106.9436316
56616243	560330001001	1	31400	44.7817550	-106.9468520
56616244	560330001001	1	72300	44.7976248	-106.9426141
56616245	560330001001	1	69000	44.7766677	-106.9406812
56616246	560330001001	1	8400	44.7985093	-106.9447943
56616247	560330001001	1	52400	44.7762707	-106.9366683
56616248	560330001001	1	85500	44.7772022	-106.9373454
56616249	560330001001	1	15100	44.7979523	-106.9440933
56616250	560330001001	1	12000	44.7990279	-106.9419433
56616251	560330001001	1	20700	44.7990105	-106.9409072
56616252	560330001001	1	6200	44.7876389	-106.9446600
56616253	560330001001	1	66400	44.7987769	-106.9373386
56616254	560330001001	1	225600	44.7745258	-106.9455039
56616255	560330001001	1	28180	44.7907881	-106.9438410
56616256	560330001001	1	13500	44.7909607	-106.9443850
56616257	560330001001	1	49000	44.7869197	-106.9365054
56616258	560330001001	1	22000	44.7891923	-106.9373319
56616259	560330001001	1	116500	44.7988183	-106.9470742
56616260	560330001001	1	7200	44.7808675	-106.9458078
56616261	560330001001	1	4700	44.7745063	-106.9369295
56616262	560330001001	1	151700	44.7974560	-106.9407011
56616263	560330001001	1	370	44.7874919	-106.9370924
56616264	560330001001	1	101600	44.7941613	-106.9392365
56616265	560330001001	1	61000	44.7884051	-106.9380438
56616266	560330001001	1	122000	44.7869535	-106.9373203
56616267	560330001001	1	36650	44.7899337	-106.9383224
56616268	560330001001	1	21710	44.7939113	-106.9370723
