sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
164104833	56766926	25	F	1	0	X	517415528
164104834	56766926	26	M	1	1	X	517411279
164104835	56712552	25	F	1	0	X	517411165
164104836	56712552	26	M	1	1	X	517411580
164104841	56764789	25	F	1	0	X	517412266
164104849	56760661	25	F	1	0	X	517412833
164104855	56761759	25	F	1	0	X	517412167
164104876	56760821	26	M	1	1	X	517411840
164104880	56712904	26	M	1	1	X	517412184
164104883	56761378	25	F	1	0	X	517412189
164119219	56712969	74	M	1	1	X	X
164119238	56712299	70	F	1	0	X	X
164119241	56712384	74	M	1	1	X	X
164119242	56712384	70	F	1	0	X	X
164119245	56763150	74	M	1	1	X	X
164119247	56767643	74	M	1	1	X	X
164119248	56767643	70	F	1	0	X	X
164119253	56767942	74	M	1	1	X	X
164119267	56712644	74	M	1	1	X	X
164331885	56762075	30	F	1	0	X	517412874
164331896	56715384	30	F	1	0	X	517411369
164331897	56760036	30	F	1	0	X	517412519
164590715	56711119	11	F	1	2	450096496	X
164590716	56711119	41	M	1	1	X	517411309
164590717	56711119	39	F	1	0	X	517412451
164590730	56715150	9	M	1	2	450089464	X
164590731	56715150	10	M	1	2	450098065	X
164590732	56715150	3	M	1	2	X	X
164590733	56715150	11	F	1	2	450098065	X
164590737	56768130	10	M	1	2	450090874	X
164590740	56768130	41	M	1	1	X	517419431
164660954	56765176	41	M	1	0	X	517412552
164660959	56713679	41	M	1	0	X	517412451
164696736	56714920	45	M	1	0	X	X
164696745	56767519	45	M	1	0	X	X
164696752	56763581	45	M	1	0	X	X
164696754	56761148	45	M	1	0	X	X
164711332	56766164	4	F	1	2	X	X
164711340	56764665	4	F	1	2	X	X
164711356	56712407	4	F	1	2	X	X
164711357	56712407	25	F	3	1	X	517412993
164711358	56712407	33	M	1	0	X	517411902
164711368	56765243	4	F	1	2	X	X
164711369	56765243	25	F	3	1	X	517411918
164711370	56765243	33	M	1	0	X	517411703
164711371	56765243	2	M	1	2	X	X
164711420	56766889	4	F	1	2	X	X
164711421	56766889	25	F	3	1	X	517412935
