sp_id	latitude	longitude
517422623	41.5889137	-109.2704797
517410026	41.2643338	-110.9744694
517409689	40.9176739	-111.3998593
517410769	41.1851879	-110.4171074
517409484	41.3085778	-111.0053364
517410587	41.2790838	-110.3364695
517411040	41.3262238	-110.3309895
517421977	41.5592467	-109.3092507
517421022	41.5942447	-109.2261057
517409831	41.2676938	-110.9766194
517410598	41.2725048	-110.3477465
510777181	36.1232547	-115.2170692
517410252	41.2621748	-110.9561474
500653351	33.6304649	-111.9145300
517338732	40.7642640	-111.8687093
517409571	41.2422518	-110.9918354
517410467	41.2710888	-110.9589044
517409996	41.2479738	-111.0194594
517411075	41.3280138	-110.2925295
517409658	41.0160153	-111.4975450
517410571	41.2777248	-110.3363195
517423555	41.5506427	-109.5070307
517411080	41.3365038	-110.3009495
517410440	40.9974739	-110.8649284
517422782	41.6000737	-109.2629097
500653320	33.6148749	-111.9150500
517409547	41.2587758	-110.9676354
517409820	41.3775938	-111.0268594
517409920	41.2641838	-110.9727894
517410070	41.2704438	-110.9686694
517354988	40.6951140	-111.8989293
517421795	41.6186337	-109.2253197
517409442	41.2755368	-110.9695624
517354088	40.7049840	-111.8974093
517410716	41.3417472	-110.3176676
517410907	41.2668338	-110.9620494
517422633	41.5887837	-109.2676697
517410991	41.2834638	-110.9494694
517410484	41.3208808	-110.3883495
517410862	41.2683838	-110.9657994
517411086	41.3279838	-110.2934295
517411029	41.3127138	-110.3331495
517349449	40.7692800	-111.8909023
517409619	41.2592398	-110.9672134
517409944	41.2704438	-110.9686694
517409811	41.3741338	-111.0256294
517410730	41.3417472	-110.3176676
517409892	41.3165538	-111.0004094
517422816	41.6951537	-109.2821997
517410998	41.2459638	-110.9505094
517356515	40.5783940	-111.9055463
517410927	41.2444438	-110.9395794
517410951	41.2630938	-110.9569494
517410867	41.2829738	-110.9498894
517422864	41.6507337	-109.2668897
517421824	41.5878737	-109.2200197
517409575	41.2648198	-110.9751274
517423701	41.7874377	-110.5406084
517409589	41.2548918	-110.9683794
517410879	41.2641638	-110.9597394
517409486	41.2668768	-110.9649874
500654347	33.6288849	-111.9180800
517409445	41.2566088	-110.9704204
517410415	41.2711488	-110.9575134
517409592	41.2493188	-111.0142194
517410240	41.2469248	-110.9538724
517411049	41.3308138	-110.2559695
517411016	41.2904738	-110.4117695
517410711	41.2681775	-110.4127363
517410279	40.9974739	-110.8649284
517410814	41.2678838	-110.9650694
500653637	33.6139999	-111.9159040
517409636	41.2566088	-110.9704204
517410260	41.2508398	-110.9525114
517409449	41.2684508	-110.9652524
517410770	41.1851879	-110.4171074
517411003	41.1581238	-110.8557294
503070749	39.7542036	-105.0162109
517421995	41.5796507	-109.2631607
517421579	41.6294237	-109.2529197
517410934	41.2652038	-110.9629994
517422369	41.5313137	-109.4693397
517409914	41.2417838	-110.9867594
517348978	40.7654560	-111.8909163
517410499	41.2910778	-110.5984665
517409511	41.2572298	-110.9673544
510777302	36.1232547	-115.2170692
517420757	41.5978037	-109.2024797
517410041	41.2572738	-110.9833794
517410457	41.2392858	-110.9334574
517410508	41.3272688	-110.2930315
517410043	41.2313838	-110.9833794
517410575	41.2800818	-110.3364785
517410802	41.2812838	-110.9631294
517410362	41.2543828	-110.9372024
517409507	41.2825678	-110.9711674
517409205	41.0301349	-111.4982923
517410410	41.2623168	-110.9565534
517410603	41.2690068	-110.3268355
517410712	41.2681738	-110.4127389
517420975	41.6381307	-109.2294787
517410332	41.2668728	-110.9651924
517410274	40.9974739	-110.8649284
517410975	41.2675438	-110.9213194
517410873	41.2540838	-110.9651294
517410599	41.2689978	-110.3395055
517422510	41.5360337	-109.4734497
517410029	41.2644038	-110.9724694
517410536	41.3165458	-110.2590765
517409580	41.2693318	-110.9898544
517423544	41.5916657	-109.9698655
517423607	41.7885797	-110.5507494
517409613	41.2523618	-110.9705404
517410282	41.2605358	-110.9540654
517410396	41.2555518	-110.9651984
517422752	41.6385637	-109.2614997
517420871	41.5918607	-109.2241667
517409982	41.3256038	-110.9973194
517422318	41.5404137	-109.4720697
517423869	41.5529337	-109.5059697
517410733	41.3417472	-110.3176676
517410884	41.2690938	-110.9302494
517410014	41.2680238	-110.9668894
517410573	41.2732448	-110.3363785
517422815	41.5978337	-109.2629197
517409607	41.2523618	-110.9705404
517410461	41.2711458	-110.9574134
517410250	41.2729408	-110.9604024
517410309	41.2519098	-110.9389784
517409457	41.2458928	-110.9800084
517409492	41.2126548	-111.0187334
517422821	41.6375937	-109.2709497
517410533	41.3272688	-110.2930315
517410821	41.2446238	-110.9510594
517410952	41.2708738	-110.9631994
517410032	41.2624838	-110.9690294
503072810	39.7481736	-105.0213009
517410595	41.2689978	-110.3395055
517410892	41.2668338	-110.9620494
517410243	41.2426068	-110.9354954
517409661	41.2682341	-110.9691576
517409998	41.3256038	-110.9973194
517409985	41.2663538	-110.9664394
517409622	41.2603648	-110.9974744
517416110	41.1169394	-104.8113598
517368686	40.7181440	-111.9561293
517410846	41.2652838	-110.9655494
517409928	41.2568938	-110.9685394
517410755	41.2733046	-110.3353257
517409872	41.3430738	-111.0061694
517421990	41.6607177	-109.2642737
517423740	41.7894307	-110.5476834
517421713	41.6436237	-109.2530397
517410830	41.2063538	-110.8950694
517358118	40.5790840	-111.9099493
517421339	41.6294537	-109.2396597
